ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
1.126726317151703106e-03,-3.392581698826066007e-03,9.731353631286271622e+00
1.121017948765033311e-03,-3.394580672981809509e-03,9.680258992398607987e+00
1.115336336377902937e-03,-3.396560000895082476e-03,9.629432564600136857e+00
1.109681389243688879e-03,-3.398519881118658957e-03,9.578872939968968936e+00
1.104053016328311772e-03,-3.400460510274426126e-03,9.528578717973825718e+00
1.098451126323328388e-03,-3.402382083070541133e-03,9.478548505435238525e+00
1.092875627658780732e-03,-3.404284792318486904e-03,9.428780916486962482e+00
1.087326428515809863e-03,-3.406168828949997403e-03,9.379274572537580568e+00
1.081803436839037487e-03,-3.408034382033880982e-03,9.330028102232319043e+00
1.076306560348717044e-03,-3.409881638792711025e-03,9.281040141415065392e+00
1.070835706552658194e-03,-3.411710784619407296e-03,9.232309333090572778e+00
1.065390782757932300e-03,-3.413522003093699773e-03,9.183834327386870555e+00
1.059971696082356299e-03,-3.415315475998477544e-03,9.135613781517880838e+00
1.054578353465761460e-03,-3.417091383336008474e-03,9.087646359746219815e+00
1.049210661681051820e-03,-3.418849903344064762e-03,9.039930733346182024e+00
1.043868527345049885e-03,-3.420591212511901909e-03,8.992465580566957328e+00
1.038551856929142200e-03,-3.422315485596150956e-03,8.945249586596005997e+00
1.033260556769718475e-03,-3.424022895636575411e-03,8.898281443522632728e+00
1.027994533078413182e-03,-3.425713613971712382e-03,8.851559850301768506e+00
1.022753691952151336e-03,-3.427387810254413098e-03,8.805083512717923000e+00
1.017537939382999121e-03,-3.429045652467245953e-03,8.758851143349332347e+00
1.012347181267827818e-03,-3.430687306937802838e-03,8.712861461532309448e+00
1.007181323417788432e-03,-3.432312938353879270e-03,8.667113193325750586e+00
1.002040271567602656e-03,-3.433922709778543508e-03,8.621605071475865856e+00
9.969239313846762346e-04,-3.435516782665092462e-03,8.576335835381055261e+00
9.918322084780286773e-04,-3.437095316871887924e-03,8.531304231057008636e+00
9.867650084070473185e-04,-3.438658470677084800e-03,8.486509011101956546e+00
9.817222366900768028e-04,-3.440206400793241817e-03,8.441948934662123705e+00
9.767037988128294580e-04,-3.441739262381821648e-03,8.397622767397349364e+00
9.717096002366352060e-04,-3.443257209067576534e-03,8.353529281446901322e+00
9.667396605948488843e-04,-3.444670613514630962e-03,8.309667309347760877e+00
9.617937700632336233e-04,-3.446069406425418015e-03,8.266035582188195008e+00
9.568718340833690843e-04,-3.447453736889816156e-03,8.222632891341705275e+00
9.519737581038400674e-04,-3.448823752517541936e-03,8.179458034526248866e+00
9.470994475876847634e-04,-3.450179599451968365e-03,8.136509815770926579e+00
9.422488080196934944e-04,-3.451521422383850481e-03,8.093787045382867973e+00
9.374217449135554495e-04,-3.452849364564924712e-03,8.051288539914267517e+00
9.326181638188608958e-04,-3.454163567821411530e-03,8.009013122129594819e+00
9.278379703279581066e-04,-3.455464172567397543e-03,7.966959620973005585e+00
9.230810700826677173e-04,-3.456751317818115236e-03,7.925126871535874251e+00
9.183473687808576527e-04,-3.458025141203122099e-03,7.883513715024556667e+00
9.136367721828799263e-04,-3.459285778979350086e-03,7.842118998728261126e+00
9.089491861178731081e-04,-3.460533366044074837e-03,7.800941575987140553e+00
9.042845164899295917e-04,-3.461768035947760877e-03,7.759980306160512598e+00
8.996426692841359013e-04,-3.462989920906802289e-03,7.719234054595277783e+00
8.950235505724784494e-04,-3.464199151816167548e-03,7.678701692594475325e+00
8.904270665196280807e-04,-3.465395858261929862e-03,7.638382097386022807e+00
8.858531233885958128e-04,-3.466580168533699071e-03,7.598274152091621936e+00
8.813016275462675795e-04,-3.467752209636940346e-03,7.558376745695811749e+00
8.767724854688188456e-04,-3.468912107305203128e-03,7.518688773015186122e+00
8.722656037470120178e-04,-3.470059986012241204e-03,7.479209134667803127e+00
8.677808890913706920e-04,-3.471195968984022630e-03,7.439936737042704529e+00
8.633182483372476472e-04,-3.472320178210652492e-03,7.400870492269636003e+00
8.588775884497749881e-04,-3.473432734458184630e-03,7.362009318188914797e+00
8.544588165287035891e-04,-3.474533757280332761e-03,7.323352138321442162e+00
8.500618398131340112e-04,-3.475623365030090089e-03,7.284897881838898748e+00
8.456865656861420333e-04,-3.476701674871241800e-03,7.246645483534066123e+00
8.413329016792956555e-04,-3.477768802789778669e-03,7.208593883791334811e+00
8.370007554770676934e-04,-3.478824863605218306e-03,7.170742028557334891e+00
8.326900349211522039e-04,-3.479869970981822741e-03,7.133088869311757563e+00
8.284006480146721653e-04,-3.480904237439724942e-03,7.095633363038297503e+00
8.241325029262969518e-04,-3.481927774365953850e-03,7.058374472195764859e+00
8.198855079942540987e-04,-3.482940692025360534e-03,7.021311164689342021e+00
8.156595717302544393e-04,-3.483943099571465852e-03,6.984442413841995823e+00
8.114546028233169533e-04,-3.484935105057191014e-03,6.947767198366041619e+00
8.072705101435044940e-04,-3.485916815445510523e-03,6.911284502334845037e+00
8.031072027455672495e-04,-3.486888336620003193e-03,6.874993315154685369e+00
7.989645898725002268e-04,-3.487849773395314268e-03,6.838892631536764632e+00
7.948425809590080370e-04,-3.488801229527526467e-03,6.802981451469348961e+00
7.907410856348878227e-04,-3.489742807724435184e-03,6.767258780190078760e+00
7.866600137283276178e-04,-3.490674609655734350e-03,6.731723628158409412e+00
7.825992752691169957e-04,-3.491596735963115559e-03,6.696375011028199431e+00
7.785587804917830151e-04,-3.492509286270272222e-03,6.661211949620445161e+00
7.745384398386379130e-04,-3.493412359192815241e-03,6.626233469896152251e+00
7.705381639627548055e-04,-3.494306052348107594e-03,6.591438602929362567e+00
7.665578637308599055e-04,-3.495190462364997433e-03,6.556826384880305447e+00
7.625974502261547014e-04,-3.496065684893480061e-03,6.522395856968704386e+00
7.586568347510576869e-04,-3.496931814614256256e-03,6.488146065447218724e+00
7.547359288298741012e-04,-3.497788945248221648e-03,6.454076061575016787e+00
7.508346442113943272e-04,-3.498637169565853734e-03,6.420184901591504456e+00
7.469528928714210588e-04,-3.499476579396528647e-03,6.386471646690178083e+00
7.430905870152243681e-04,-3.500307265637747287e-03,6.352935362992614188e+00
7.392476390799318292e-04,-3.501129318264270800e-03,6.319575121522612804e+00
7.354239617368467591e-04,-3.501942826337193625e-03,6.286389998180450078e+00
7.316194678937046596e-04,-3.502747878012904634e-03,6.253379073717292513e+00
7.278340706968591855e-04,-3.503544560551996676e-03,6.220541433709722234e+00
7.240676835334109752e-04,-3.504332960328067695e-03,6.187876168534414134e+00
7.203202200332669853e-04,-3.505113162836471542e-03,6.155382373342937363e+00
7.165915940711419267e-04,-3.505885252702953432e-03,6.123059148036689159e+00
7.128817197684979030e-04,-3.506649313692235953e-03,6.090905597241960123e+00
7.091905114954241999e-04,-3.507405428716507071e-03,6.058920830285136283e+00
7.055178838724600462e-04,-3.508153679843850018e-03,6.027103961168025492e+00
7.018637517723565504e-04,-3.508894148306566062e-03,5.995454108543307292e+00
6.982280303217864876e-04,-3.509626914509447401e-03,5.963970395690131099e+00
6.946106349029956481e-04,-3.510352058037965930e-03,5.932651950489821857e+00
6.910114811553999753e-04,-3.511069657666373526e-03,5.901497905401725141e+00
6.874304849771309877e-04,-3.511779791365744231e-03,5.870507397439175712e+00
6.838675625265264483e-04,-3.512482536311939234e-03,5.839679568145589528e+00
6.803226302235698599e-04,-3.513177968893482078e-03,5.809013563570688099e+00
6.767956047512820386e-04,-3.513866164719378800e-03,5.778508534246838302e+00
6.732864030570589109e-04,-3.514547198626858261e-03,5.748163635165527197e+00
6.697949423539640993e-04,-3.515221144689040927e-03,5.717978025753951421e+00
6.663211401219699005e-04,-3.515888076222528722e-03,5.687950869851731817e+00
6.628649141091550031e-04,-3.516548065794935021e-03,5.658081335687755953e+00
6.594261823328529835e-04,-3.517201185232340498e-03,5.628368595857131673e+00
6.560048630807572157e-04,-3.517847505626675239e-03,5.598811827298272092e+00
6.526008749119807878e-04,-3.518487097343031469e-03,5.569410211270091615e+00
6.492141366580727246e-04,-3.519120030026912961e-03,5.540162933329332517e+00
6.458445674239917094e-04,-3.519746372611414625e-03,5.511069183307998109e+00
6.424920865890347034e-04,-3.520366193324323597e-03,5.482128155290914684e+00
6.391566138077311955e-04,-3.520979559695176092e-03,5.453339047593405375e+00
6.358380690106883379e-04,-3.521586538562217553e-03,5.424701062739083035e+00
6.325363724054034473e-04,-3.522187196079326794e-03,5.396213407437759457e+00
6.292514444770329210e-04,-3.522781597722850818e-03,5.367875292563474510e+00
6.259832059891246156e-04,-3.523369808298392782e-03,5.339685933132625628e+00
6.227315779843145549e-04,-3.523951891947514539e-03,5.311644548282240308e+00
6.194964817849811381e-04,-3.524527912154402313e-03,5.283750361248330307e+00
6.162778389938703989e-04,-3.525097931752442602e-03,5.256002599344382631e+00
6.130755714946794143e-04,-3.525662012930756879e-03,5.228400493939954430e+00
6.098896014526088150e-04,-3.526220217240654334e-03,5.200943280439380700e+00
6.067198513148812497e-04,-3.526772605602038636e-03,5.173630198260594781e+00
6.035662438112228802e-04,-3.527319238309749652e-03,5.146460490814058097e+00
6.004287019543146260e-04,-3.527860175039833606e-03,5.119433405481805366e+00
5.973071490402137021e-04,-3.528395474855770732e-03,5.092548193596592832e+00
5.942015086487367759e-04,-3.528925196214628343e-03,5.065804110421165518e+00
5.911117046438193806e-04,-3.529449396973162283e-03,5.039200415127619515e+00
5.880376611738398745e-04,-3.529968134393859404e-03,5.012736370776889494e+00
5.849793026719161872e-04,-3.530481465150917594e-03,4.986411244298323275e+00
5.819365538561725336e-04,-3.530989445336170721e-03,4.960224306469390498e+00
5.789093397299781545e-04,-3.531492130464959373e-03,4.934174831895467683e+00
5.758975855821573276e-04,-3.531989575481940882e-03,4.908262098989756517e+00
5.729012169871718378e-04,-3.532481834766843833e-03,4.882485389953284738e+00
5.699201598052775364e-04,-3.532968962140165328e-03,4.856843990755034035e+00
5.669543401826521688e-04,-3.533451010868820553e-03,4.831337191112148766e+00
5.640036845515022761e-04,-3.533928033671729883e-03,4.805964284470270798e+00
5.610681196301377889e-04,-3.534400082725349616e-03,4.780724567983962281e+00
5.581475724230281887e-04,-3.534867209669162371e-03,4.755617342497235889e+00
5.552419702208295045e-04,-3.535329465611094200e-03,4.730641912524191639e+00
5.523512406003913602e-04,-3.535786901132901769e-03,4.705797586229749641e+00
5.494753114247382178e-04,-3.536239566295484946e-03,4.681083675410481426e+00
5.466141108430280695e-04,-3.536687510644167306e-03,4.656499495475553196e+00
5.437675672904910716e-04,-3.537130783213906365e-03,4.632044365427760546e+00
5.409356094883405316e-04,-3.537569432534472171e-03,4.607717607844660002e+00
5.381181664436702344e-04,-3.538003506635557360e-03,4.583518548859808028e+00
5.353151674493244463e-04,-3.538433053051853825e-03,4.559446518144096849e+00
5.325265420837499214e-04,-3.538858118828060000e-03,4.535500848887174641e+00
5.297522202108282839e-04,-3.539278750523859943e-03,4.511680877778990073e+00
5.269921319796871603e-04,-3.539694994218846053e-03,4.487985944991407017e+00
5.242462078244941809e-04,-3.540106895517381065e-03,4.464415394159931161e+00
5.215143784642266951e-04,-3.540514499553428385e-03,4.440968572365527223e+00
5.187965749024331386e-04,-3.540917850995336895e-03,4.417644830116532972e+00
5.160927284269640428e-04,-3.541316994050559830e-03,4.394443521330667402e+00
5.134027706096958889e-04,-3.541711972470343306e-03,4.371364003317133040e+00
5.107266333062309999e-04,-3.542102829554364968e-03,4.348405636758819526e+00
5.080642486555829061e-04,-3.542489608155328408e-03,4.325567785694580003e+00
5.054155490798463131e-04,-3.542872350683503799e-03,4.302849817501632756e+00
5.027804672838488568e-04,-3.543251099111236011e-03,4.280251102878020575e+00
5.001589362547861602e-04,-3.543625894977398515e-03,4.257771015825190020e+00
4.975508892618468086e-04,-3.543996779391811285e-03,4.235408933630643524e+00
4.949562598558141218e-04,-3.544363793039603198e-03,4.213164236850695410e+00
4.923749818686610959e-04,-3.544726976185548408e-03,4.191036309293310502e+00
4.898069894131242040e-04,-3.545086368678341572e-03,4.169024538001033342e+00
4.872522168822693354e-04,-3.545442009954848355e-03,4.147128313234012431e+00
4.847105989490381656e-04,-3.545793939044294355e-03,4.125347028453108855e+00
4.821820705657854731e-04,-3.546142194572435378e-03,4.103680080303091948e+00
4.796665669637987291e-04,-3.546486814765661359e-03,4.082126868595929103e+00
4.771640236528119417e-04,-3.546827837455081636e-03,4.060686796294160850e+00
4.746743764204997668e-04,-3.547165300080557318e-03,4.039359269494357640e+00
4.721975613319625122e-04,-3.547499239694694613e-03,4.018143697410677007e+00
4.697335147291995406e-04,-3.547829692966807807e-03,3.997039492358486878e+00
4.672821732305697164e-04,-3.548156696186819357e-03,3.976046069738097710e+00
4.648434737302426911e-04,-3.548480285269156511e-03,3.955162848018560773e+00
4.624173533976367440e-04,-3.548800495756576807e-03,3.934389248721563259e+00
4.600037496768455110e-04,-3.549117362823972759e-03,3.913724696405402881e+00
4.576026002860572313e-04,-3.549430921282136202e-03,3.893168618649045065e+00
4.552138432169620681e-04,-3.549741205581477110e-03,3.872720446036274300e+00
4.528374167341465821e-04,-3.550048249815718985e-03,3.852379612139911202e+00
4.504732593744836507e-04,-3.550352087725540916e-03,3.832145553506131286e+00
4.481213099465080219e-04,-3.550652752702204880e-03,3.812017709638847673e+00
4.457815075297884527e-04,-3.550950277791117566e-03,3.791995522984193734e+00
4.434537914742819583e-04,-3.551244695695386991e-03,3.772078438915072773e+00
4.411381013996887117e-04,-3.551536038779319702e-03,3.752265905715796102e+00
4.388343771947930119e-04,-3.551824339071901065e-03,3.732557374566800146e+00
4.365425590167967699e-04,-3.552109628270224383e-03,3.712952299529444833e+00
4.342625872906440512e-04,-3.552391937742898752e-03,3.693450137530889243e+00
4.319944027083410642e-04,-3.552671298533417472e-03,3.674050348349049422e+00
4.297379462282660111e-04,-3.552947741363490005e-03,3.654752394597633902e+00
4.274931590744693983e-04,-3.553221296636344898e-03,3.635555741711253841e+00
4.252599827359728282e-04,-3.553491994439996696e-03,3.616459857930621968e+00
4.230383589660551610e-04,-3.553759864550482071e-03,3.597464214287816819e+00
4.208282297815355314e-04,-3.554024936435066021e-03,3.578568284591631787e+00
4.186295374620474757e-04,-3.554287239255406010e-03,3.559771545413002780e+00
4.164422245493066069e-04,-3.554546801870693551e-03,3.541073476070502934e+00
4.142662338463753090e-04,-3.554803652840765864e-03,3.522473558615923483e+00
4.121015084169174568e-04,-3.555057820429171570e-03,3.503971277819924790e+00
4.099479915844492315e-04,-3.555309332606222065e-03,3.485566121157762431e+00
4.078056269315826193e-04,-3.555558217052010375e-03,3.467257578795095441e+00
4.056743582992667404e-04,-3.555804501159382305e-03,3.449045143573856276e+00
4.035541297860206680e-04,-3.556048212036899345e-03,3.430928310998209163e+00
4.014448857471620180e-04,-3.556289376511763845e-03,3.412906579220569725e+00
3.993465707940307150e-04,-3.556528021132702999e-03,3.394979449027707652e+00
3.972591297932084745e-04,-3.556764172172847613e-03,3.377146423826913768e+00
3.951825078657323774e-04,-3.556997855632554936e-03,3.359407009632249697e+00
3.931166503863044322e-04,-3.557229097242225850e-03,3.341760715050858810e+00
3.910615029824985895e-04,-3.557457922465082599e-03,3.324207051269358004e+00
3.890170115339590829e-04,-3.557684356499913117e-03,3.306745532040294311e+00
3.869831221716007216e-04,-3.557908424283800185e-03,3.289375673668677891e+00
3.849597812768009971e-04,-3.558130150494817623e-03,3.272096994998582531e+00
3.829469354805886119e-04,-3.558349559554693526e-03,3.254909017399817195e+00
3.809445316628311956e-04,-3.558566675631458752e-03,3.237811264754667295e+00
3.789525169514162983e-04,-3.558781522642052476e-03,3.220803263444707909e+00
3.769708387214316253e-04,-3.558994124254918640e-03,3.203884542337680941e+00
3.749994445943403390e-04,-3.559204503892560330e-03,3.187054632774447338e+00
3.730382824371548966e-04,-3.559412684734083315e-03,3.170313068556003255e+00
3.710873003616060092e-04,-3.559618689717698823e-03,3.153659385930567272e+00
3.691464467233108960e-04,-3.559822541543213297e-03,3.137093123580732890e+00
3.672156701209368769e-04,-3.560024262674483467e-03,3.120613822610690757e+00
3.652949193953638259e-04,-3.560223875341854936e-03,3.104221026533515726e+00
3.633841436288445651e-04,-3.560421401544568241e-03,3.087914281258524074e+00
3.614832921441612471e-04,-3.560616863053147133e-03,3.071693135078692016e+00
3.595923145037807070e-04,-3.560810281411756935e-03,3.055557138658146599e+00
