accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.003229440713858223e+00,6.313854752835121875e-01,-9.786271542399713752e+00
1.000713435442155852e+00,6.484913279414810106e-01,-9.789298918543050121e+00
1.000251861456036284e+00,6.508998728165339420e-01,-9.789908222137588822e+00
9.997049551624525021e-01,6.437334960800160655e-01,-9.791737354689963979e+00
1.002021097549709916e+00,6.379615262930414810e-01,-9.787726191712714297e+00
1.000635363003701261e+00,6.405019440541349640e-01,-9.795223783950682162e+00
1.009758580211306933e+00,6.218431188935575893e-01,-9.796212792349733078e+00
1.001062308830554359e+00,6.455906241203666074e-01,-9.812207360035564818e+00
9.815561647892643293e-01,6.366595245821911053e-01,-9.807411809564085203e+00
9.996479920969921773e-01,6.354382660635407021e-01,-9.792515058032048358e+00
9.984404596989936431e-01,6.201516172871465171e-01,-9.785015679043116421e+00
1.001777641379691941e+00,6.143556978028670290e-01,-9.795381273366878361e+00
1.009144192710162313e+00,6.351620139011000532e-01,-9.784279776210643931e+00
9.919967154773888796e-01,6.381486757300934842e-01,-9.794831210449684633e+00
9.966630229539515939e-01,6.144999893492317788e-01,-9.798925233792351364e+00
1.002744167657882102e+00,6.183221889794349169e-01,-9.779320809503431633e+00
9.882917095847471023e-01,6.272513725390075345e-01,-9.791312015571026706e+00
1.001550175177053248e+00,6.073433491879678403e-01,-9.788746474389993679e+00
9.970391256778540212e-01,6.031907793057170730e-01,-9.813073860815965332e+00
9.994282840636234955e-01,6.141760378346025062e-01,-9.792884019485640579e+00
1.004760218219945989e+00,6.133111062754409426e-01,-9.774729821747060399e+00
1.017209206397898358e+00,6.168294795211306525e-01,-9.796438985313939085e+00
9.928464691990052104e-01,6.088757675597310515e-01,-9.803535528655061171e+00
9.860702062786182998e-01,6.019933446361694918e-01,-9.812265541555939663e+00
9.911573107597220211e-01,6.121390404053239642e-01,-9.793545037972290146e+00
9.952073733390747190e-01,5.993550596426748811e-01,-9.807954704106125021e+00
9.911448693079961680e-01,6.032902681904084297e-01,-9.782518678203960150e+00
9.970086086477435439e-01,6.159691049274974572e-01,-9.785580364422596489e+00
9.991877887684768034e-01,6.167723397641879934e-01,-9.784171337291077464e+00
1.004613500551241323e+00,5.934199699614258749e-01,-9.798750579834489827e+00
9.938271559459525006e-01,5.802548448730260322e-01,-9.801017687512516119e+00
1.004700181513187518e+00,5.948655830223625873e-01,-9.786966143813202734e+00
1.006393159994517728e+00,5.899308692754782202e-01,-9.783154127553480350e+00
1.017762251046878674e+00,6.012961960001694806e-01,-9.799248918246590279e+00
9.999706475496168423e-01,5.940286581175979741e-01,-9.796095465912829425e+00
9.941171014101392034e-01,5.856991278859023931e-01,-9.796575705352340790e+00
9.974987387034137676e-01,5.923059021626666532e-01,-9.793638218553345709e+00
1.001317254338955021e+00,5.815747133023201343e-01,-9.795405394446921932e+00
1.007585873303433521e+00,5.961202911789754699e-01,-9.794290105288883552e+00
1.961216487145149307e-03,5.774182505448566260e-01,-9.797311002942841185e+00
4.258450071973610661e-03,5.759927638743260747e-01,-9.782242419466005146e+00
4.721808748188366378e-03,5.820741795538697527e-01,-9.795465390631473923e+00
5.351866965319420147e-03,5.763175425975840538e-01,-9.786179426428590844e+00
3.831638865210453687e-03,5.750907330506351833e-01,-9.779478774768758598e+00
-3.307697195934895980e-03,5.636258012193519074e-01,-9.795144502171114098e+00
9.051351332716412595e-03,5.765907609415482638e-01,-9.782178896788771283e+00
-1.622825977662519306e-02,5.601410549432610519e-01,-9.781949471744908919e+00
-3.240141851808851087e-03,5.572404577772009926e-01,-9.799117028091030690e+00
-5.403122712996309349e-03,5.561672466505468426e-01,-9.787260554023232473e+00
4.265504917624533474e-03,5.525710172761193473e-01,-9.782709053114203357e+00
8.394703970644410221e-03,5.414325755923360406e-01,-9.773510318261969587e+00
-1.001747767447747376e-03,5.510005735819925032e-01,-9.799448898369625738e+00
1.701067321454264800e-03,5.411549906507492347e-01,-9.791447068772454188e+00
8.901226770946728262e-03,5.290304052212385644e-01,-9.789706369362843219e+00
-2.890785662430914692e-03,5.403947016356869248e-01,-9.781156295783658194e+00
4.499538571504599696e-03,5.442500043693411227e-01,-9.808738956444713608e+00
-4.987275395835205974e-03,5.191313137782550546e-01,-9.787566450329833856e+00
-8.178924784517099464e-03,5.423271838235121933e-01,-9.799592938268979481e+00
-4.348738152387611640e-03,5.288481780678649935e-01,-9.791860452682223936e+00
-2.884060877927136727e-03,5.238663412185965429e-01,-9.784008976681159098e+00
1.224765376597738292e-03,5.303742130781239350e-01,-9.790656072758881834e+00
-5.990736858478314456e-03,5.149038314487044410e-01,-9.793794439418244124e+00
-3.855469359588379295e-03,5.152985678178363393e-01,-9.798670920769012582e+00
-1.192970349990383691e-02,5.051042965877801105e-01,-9.787047314477732129e+00
5.705422831289158744e-04,5.116139758857464193e-01,-9.789587941882267330e+00
-6.953636510495396841e-03,5.161921159330546960e-01,-9.792059738392390855e+00
-1.693866872289840828e-02,5.099705927859484733e-01,-9.796869909836441792e+00
-4.318866528257211609e-03,5.118866806778105127e-01,-9.793755383840478501e+00
1.197851288123495846e-02,5.072942474099170207e-01,-9.799138773145536163e+00
3.160774506220755294e-03,4.987787570500714640e-01,-9.779744708244331619e+00
6.640432744145097037e-03,4.773425035059793986e-01,-9.808682838505754731e+00
4.307886668626303658e-04,4.910433967700522095e-01,-9.801738876513127252e+00
-2.067715432572058559e-02,4.821513593947005516e-01,-9.796024629085719582e+00
-4.463155204018285672e-03,4.885514700033252167e-01,-9.795285588125052456e+00
9.812914931324565049e-03,4.858283981170362642e-01,-9.800541151754792679e+00
-1.158253717665571648e-03,4.953440516577439223e-01,-9.775307678655138943e+00
-2.473274268279795646e-03,4.803218097490579708e-01,-9.794072857468545834e+00
-1.287718674489284239e-02,4.795280314379450903e-01,-9.795708031945082439e+00
-4.428856106206718012e-03,4.707425384242874267e-01,-9.779450285336833915e+00
-7.050000298259452135e-04,4.748689246594051117e-01,-9.789961831246728252e+00
-4.478174746794310115e-03,4.543177215679554126e-01,-9.804910005002644979e+00
5.586375367377852293e-03,4.534818255350543947e-01,-9.788681326197451682e+00
-2.485258927884984731e-03,4.701200014819553186e-01,-9.793189976086475568e+00
-6.027801664095572970e-03,4.515674553783634582e-01,-9.790839244029832855e+00
3.145989765017834314e-03,4.686249654182334523e-01,-9.796893581956064523e+00
6.433710565050589254e-03,4.545018042494226029e-01,-9.776096485732267638e+00
-9.845861785384308826e-03,4.546759441122723566e-01,-9.808227330288891821e+00
2.990387086717142748e-03,4.570011469709640561e-01,-9.795372363439220464e+00
-3.806596455684337684e-03,4.509163176621990843e-01,-9.788546605838725156e+00
-1.235480832900041036e-02,4.583237247462381148e-01,-9.791326119150168594e+00
-6.398643849627487154e-04,4.551770908901762724e-01,-9.798110124173815549e+00
-5.811299198224331719e-03,4.429286090196886128e-01,-9.782461341724889792e+00
-9.351789457092604327e-03,4.370080409657419729e-01,-9.801704274994499144e+00
-8.736651834037901035e-03,4.430387288429203929e-01,-9.788269991903765899e+00
1.011998877227167880e-02,4.254485031571792475e-01,-9.806024829655751063e+00
-9.914186859803209712e-03,4.232438720212654548e-01,-9.793650476980092279e+00
4.767855846256136010e-03,4.362689231268915835e-01,-9.788505296748990503e+00
1.982686987714049761e-04,4.337319142039494646e-01,-9.798173554483097902e+00
1.175094155897836966e-02,4.258557212050703145e-01,-9.804285141113961544e+00
-7.968075561098972651e-03,4.298464809383568674e-01,-9.796181474649777954e+00
1.540543501451297100e-02,4.293829182317479010e-01,-9.775236843715681800e+00
2.491965057151994140e-03,4.102276033525107946e-01,-9.791539830410783907e+00
7.627253672129943353e-03,4.135083030330240494e-01,-9.799724825119252358e+00
1.349971346320267586e-02,4.230175216111391467e-01,-9.803261767861004117e+00
1.499613563002847282e-02,4.050806291392403669e-01,-9.789419485164694734e+00
1.155657751994200802e-02,4.089874922733199303e-01,-9.777695383735450108e+00
-1.390184014775314690e-02,4.056738521615887438e-01,-9.802794800784768725e+00
1.772066385937799606e-03,4.113216018808739105e-01,-9.789555352795517251e+00
1.256128664171959203e-02,4.141630005273516102e-01,-9.791293734946892258e+00
6.888261507195386942e-03,4.070460940936755923e-01,-9.811097991229305038e+00
-4.758647453404376074e-03,3.865312134673050126e-01,-9.779979927995054112e+00
-3.285166167875787878e-03,3.978210860575286945e-01,-9.798730943329767129e+00
-1.077496394674742897e-02,3.925035753744112177e-01,-9.798598277149443092e+00
-6.290751403520165007e-03,4.017434351305707030e-01,-9.799305904013872137e+00
3.636682528833369912e-03,4.043420235926254436e-01,-9.786988166494811736e+00
-5.677672082777244188e-03,3.861304881797634203e-01,-9.788297907663105590e+00
-1.750229224303482536e-03,3.795039762342173328e-01,-9.802364082277799540e+00
4.583823684627542049e-03,3.939413223117210761e-01,-9.803540096470229059e+00
3.844516901997941261e-03,3.931069147936835928e-01,-9.788995182867248346e+00
-9.589621971542455423e-03,3.840252217539169566e-01,-9.797463440237992316e+00
-1.395800768418989021e-03,3.678359552697146873e-01,-9.791650444964465905e+00
-2.156626776218604352e-02,3.961232384472224144e-01,-9.807982824182071013e+00
-9.664327852983004008e-03,3.842415960683510101e-01,-9.782536016314246297e+00
-8.164900595936667310e-03,3.788725488694411059e-01,-9.792807392681741163e+00
-3.796142013494741908e-05,3.663198560005724302e-01,-9.795501400093209909e+00
3.048674161395769928e-03,3.654943123071500710e-01,-9.788953574866285479e+00
1.078230428678748042e-02,3.597378639577271109e-01,-9.787311014041190305e+00
-5.829760073690144068e-03,3.727137744013336862e-01,-9.786969222514407818e+00
-9.174016371197586672e-03,3.670524401814890258e-01,-9.806174501550575684e+00
1.469553287876073505e-02,3.571452075869454568e-01,-9.790567873594479664e+00
-6.186065586583823321e-03,3.654600751355832622e-01,-9.795550352419800433e+00
1.616359879527201962e-02,3.707790607751456635e-01,-9.804725717396356899e+00
3.859546603674472113e-03,3.591047108341403615e-01,-9.804662899865217440e+00
-9.043750736175843949e-03,3.624585612426533543e-01,-9.786312842037167670e+00
-1.793533915861506706e-02,3.527044904472091957e-01,-9.790589431969328515e+00
-4.537525076542270504e-03,3.575826030452948778e-01,-9.798557866546323325e+00
-6.557562477356445457e-03,3.629421075830609467e-01,-9.809529427534943835e+00
3.446503163395508128e-03,3.558859131009307064e-01,-9.791498140779664183e+00
5.286676632075115040e-03,3.466284723076171193e-01,-9.784343699677197748e+00
2.187795429674903487e-03,3.516352228296696913e-01,-9.793540527474306145e+00
3.858220657303776499e-04,3.463069024459053402e-01,-9.787801446886950529e+00
-4.795603185718942674e-03,3.384470954361514794e-01,-9.790209441969235371e+00
-4.669035369012502096e-05,3.370084556871180137e-01,-9.789805737269810848e+00
3.442690776608869213e-03,3.332740284060189406e-01,-9.773066311676677387e+00
1.495128549263676290e-02,3.466813234658285281e-01,-9.811448913519312143e+00
1.426298784166787556e-02,3.152847526707208137e-01,-9.794685699987713434e+00
5.456066974724781658e-03,3.396805514151994831e-01,-9.794660628654945356e+00
1.931000779480848001e-02,3.187238023059176806e-01,-9.795100082811009301e+00
3.899084052716274632e-03,3.508953089922629553e-01,-9.788615880080172360e+00
-1.966142202768976499e-02,3.339836828056370610e-01,-9.782107440575284585e+00
9.087026085659243371e-03,3.439802953571004518e-01,-9.800177457569267503e+00
-8.353457089960164431e-04,3.123363429942023761e-01,-9.794404047598762375e+00
-1.037792571272778269e-02,3.150885142588304433e-01,-9.791054755879201821e+00
6.927754283497712662e-03,3.158908325816278118e-01,-9.785495320822155563e+00
2.710372125395003797e-03,3.173837773416472441e-01,-9.803984608466077333e+00
-1.132135414642478424e-02,3.250633706617941932e-01,-9.794878178306280603e+00
8.594057958915792689e-03,3.132414238418814167e-01,-9.794717728529082734e+00
1.026228545041817965e-02,3.122119046452488389e-01,-9.781721483782428450e+00
6.649651505097927372e-03,3.156933325761297482e-01,-9.795037129451502622e+00
-1.770151658238582060e-02,3.126002270582531328e-01,-9.797869380590706001e+00
-8.246446060847612697e-03,3.161176382422091202e-01,-9.802130148157095491e+00
9.337069622762598359e-03,2.968749354238960914e-01,-9.794726484280717571e+00
1.859190542164311424e-03,3.097750504814056338e-01,-9.796483245824001429e+00
4.496968412263983861e-03,2.981568426485065038e-01,-9.809427178743700182e+00
-6.109749665399592453e-03,2.975469597937575594e-01,-9.793079958916885985e+00
-8.871711969785400428e-03,2.996745134881073636e-01,-9.788657547945211590e+00
5.573972611790611181e-03,2.855235095946210833e-01,-9.792576923066066641e+00
-8.661765462377660554e-03,2.984456404643553995e-01,-9.794108267414470603e+00
-1.063732859329858706e-02,3.127598028235587524e-01,-9.811506418105901517e+00
1.358573936273882801e-02,3.017294586656251720e-01,-9.788742786579392785e+00
4.006793317752830805e-03,2.882842025280350495e-01,-9.798729583100783458e+00
-5.217702042108867885e-03,3.019407789204187620e-01,-9.783313292399483885e+00
2.176438070794167127e-03,2.907151447914770870e-01,-9.794245975838897778e+00
1.875865698775377186e-03,2.844675485332204268e-01,-9.792870018906928209e+00
4.880739541606292191e-03,2.883312292876916150e-01,-9.797175520330698717e+00
1.878290250449881444e-03,2.969030622324456137e-01,-9.797408326214849694e+00
1.664274490644986754e-02,2.723171653094548228e-01,-9.780898864759985045e+00
4.293649231328700196e-03,2.829536845420489444e-01,-9.805456021200061656e+00
9.480932160430621120e-03,2.703819054976291381e-01,-9.794381287037326800e+00
-1.053111003093039691e-02,2.858351837498916970e-01,-9.780286999607673337e+00
-7.295951348751945030e-03,2.930817593065655480e-01,-9.795212809948191435e+00
7.480626575927788735e-03,2.756454835757694566e-01,-9.797777504980784258e+00
-1.007134786542635690e-02,2.766819077186263298e-01,-9.793938055378729857e+00
5.332140661838365766e-04,2.751414133453334854e-01,-9.789812409120104419e+00
-1.244849955363657584e-02,2.778891452715914201e-01,-9.799715863412933103e+00
7.568969214915578433e-03,2.693372913600591279e-01,-9.781581464789073976e+00
5.791934857859041066e-03,2.682636904490005580e-01,-9.805528433317428849e+00
-1.075600763641996506e-02,2.654267113986798488e-01,-9.793530013386993360e+00
-8.474183933240614711e-03,2.589766985061203175e-01,-9.788692300648369482e+00
-2.521236738591618905e-03,2.655668247922891023e-01,-9.795477938146126107e+00
2.401236313830374183e-03,2.795925535796665584e-01,-9.797763161782723884e+00
-3.302632281764843181e-05,2.605816795623750459e-01,-9.776949063086137315e+00
-1.728110794078006190e-03,2.672551318646695928e-01,-9.778812723414807451e+00
-3.491254750850137766e-03,2.625841470858314430e-01,-9.791017285946740145e+00
5.970967401861241967e-03,2.529414725614206882e-01,-9.805186442206906605e+00
4.526417400628003130e-04,2.554151637667304575e-01,-9.800747296208017545e+00
1.639712636449618122e-02,2.586362228694932264e-01,-9.783571379608785534e+00
6.204213156548480865e-03,2.584181542797319153e-01,-9.798192330413288076e+00
2.114262786019422205e-02,2.503907896032054325e-01,-9.790272752248398547e+00
-5.816773122817866896e-03,2.352552182895908395e-01,-9.799296937465246771e+00
-3.071665798036904253e-03,2.588388581448456960e-01,-9.811747982701321646e+00
3.432403207079737575e-03,2.498761286350094368e-01,-9.793906278494487694e+00
-1.263402967314943047e-03,2.387549681447657390e-01,-9.803671194763724728e+00
-1.671394566786671074e-03,2.452353266426964828e-01,-9.792485703969330046e+00
1.025983842564191437e-02,2.504627672797351545e-01,-9.814130677339493403e+00
-4.904973823205561849e-03,2.484844736516676200e-01,-9.791657145401934770e+00
7.324628285965734294e-03,2.385229463185974397e-01,-9.789952498332539221e+00
-3.125741356390943256e-03,2.430683482779999460e-01,-9.795524476918034296e+00
-3.428916231067869001e-03,2.516591415485660010e-01,-9.788172520635324503e+00
9.315356514624560311e-03,2.272221392253840899e-01,-9.790709895366388693e+00
8.013582258924746224e-03,2.536862244754959361e-01,-9.786780096744394086e+00
1.485645139680205509e-04,2.331533699493436862e-01,-9.802937996222159001e+00
9.996246703814411563e-03,2.354119991793997557e-01,-9.787512895384718803e+00
6.462634369630088776e-03,2.347886185608528964e-01,-9.800458838733169031e+00
-1.227182629224682613e-04,2.248364859215170597e-01,-9.793893014891931870e+00
2.708067919258411779e-03,2.170268668048470906e-01,-9.791911485849796648e+00
-1.896353560517138187e-02,2.340335356501155595e-01,-9.787016913747949687e+00
5.836847478748727336e-03,2.242334931281184107e-01,-9.802671266559565666e+00
-6.678144625275011029e-03,2.224446020855324058e-01,-9.795425253585266390e+00
5.643691621067038235e-03,2.245525936619626461e-01,-9.796484399756451467e+00
-8.957945203337844969e-03,2.126056153440864238e-01,-9.787402373156462332e+00
-4.674147109191415482e-03,2.262772055138007332e-01,-9.799529720243015163e+00
1.138257715196503567e-02,2.120513984756605408e-01,-9.802171724351012472e+00
-6.005923831273816960e-03,2.272252178157817826e-01,-9.794957682161083312e+00
-2.174774851853061158e-03,2.261710948668134713e-01,-9.780463936458652086e+00
-1.400750840112510893e-02,2.282210384627692823e-01,-9.798618803551212508e+00
-6.573391951075315334e-04,2.159017972561989851e-01,-9.793447614630906628e+00
5.359714775504472069e-03,2.214962180567474348e-01,-9.788482651356167352e+00
2.980546481759470141e-03,2.155395898787323405e-01,-9.790291882223343123e+00
-1.189082320625120363e-02,2.261640084770600856e-01,-9.791120709527012522e+00
