ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,4.963849688786565323e-02,-9.794827530648984037e+00
0.000000000000000000e+00,4.937630649904774932e-02,-9.794827592114726755e+00
0.000000000000000000e+00,4.911549242771277163e-02,-9.794827653256460209e+00
0.000000000000000000e+00,4.885604744914976566e-02,-9.794827714075880820e+00
0.000000000000000000e+00,4.859796437657235707e-02,-9.794827774574685009e+00
0.000000000000000000e+00,4.834123606091991765e-02,-9.794827834754544327e+00
0.000000000000000000e+00,4.808585539065939746e-02,-9.794827894617132102e+00
0.000000000000000000e+00,4.783181529158829492e-02,-9.794827954164116335e+00
0.000000000000000000e+00,4.757910872663883434e-02,-9.794828013397149036e+00
0.000000000000000000e+00,4.732772869568294127e-02,-9.794828072317871559e+00
0.000000000000000000e+00,4.707766823533834216e-02,-9.794828130927923482e+00
0.000000000000000000e+00,4.682892041877567690e-02,-9.794828189228931947e+00
0.000000000000000000e+00,4.658147835552661070e-02,-9.794828247222520545e+00
0.000000000000000000e+00,4.633533519129297978e-02,-9.794828304910296879e+00
0.000000000000000000e+00,4.609048410775695714e-02,-9.794828362293863222e+00
0.000000000000000000e+00,4.584691832239214115e-02,-9.794828419374820072e+00
0.000000000000000000e+00,4.560463108827567807e-02,-9.794828476154743058e+00
0.000000000000000000e+00,4.536361569390136295e-02,-9.794828532635223795e+00
0.000000000000000000e+00,4.512386546299378132e-02,-9.794828588817820147e+00
0.000000000000000000e+00,4.488537375432331833e-02,-9.794828644704100640e+00
0.000000000000000000e+00,4.464813396152221558e-02,-9.794828700295616031e+00
0.000000000000000000e+00,4.441213951290148149e-02,-9.794828755593908198e+00
0.000000000000000000e+00,4.417738387126902283e-02,-9.794828810600520796e+00
0.000000000000000000e+00,4.394386053374840090e-02,-9.794828865316976163e+00
0.000000000000000000e+00,4.371156303159880185e-02,-9.794828919744801965e+00
0.000000000000000000e+00,4.348048493003582593e-02,-9.794828973885506329e+00
0.000000000000000000e+00,4.325061982805309541e-02,-9.794829027740597382e+00
0.000000000000000000e+00,4.302196135824518791e-02,-9.794829081311569041e+00
0.000000000000000000e+00,4.279450318663113179e-02,-9.794829134599915221e+00
0.000000000000000000e+00,4.256823901247889369e-02,-9.794829187607117404e+00
0.000000000000000000e+00,4.234316256813101115e-02,-9.794829240334644638e+00
0.000000000000000000e+00,4.211926761883082182e-02,-9.794829292783967745e+00
0.000000000000000000e+00,4.189654796254976832e-02,-9.794829344956543338e+00
0.000000000000000000e+00,4.167499742981567445e-02,-9.794829396853822701e+00
0.000000000000000000e+00,4.145460988354179172e-02,-9.794829448477248235e+00
0.000000000000000000e+00,4.123537921885680330e-02,-9.794829499828258790e+00
0.000000000000000000e+00,4.101729936293571632e-02,-9.794829550908280780e+00
0.000000000000000000e+00,4.080036427483176020e-02,-9.794829601718733514e+00
0.000000000000000000e+00,4.058456794530877071e-02,-9.794829652261034525e+00
0.000000000000000000e+00,4.036990439667501734e-02,-9.794829702536585359e+00
0.000000000000000000e+00,4.015636768261749562e-02,-9.794829752546785784e+00
0.000000000000000000e+00,3.994395188803716995e-02,-9.794829802293028465e+00
0.000000000000000000e+00,3.973265112888521577e-02,-9.794829851776695406e+00
0.000000000000000000e+00,3.952245955199995553e-02,-9.794829900999166838e+00
0.000000000000000000e+00,3.931337133494475916e-02,-9.794829949961812332e+00
0.000000000000000000e+00,3.910538068584672178e-02,-9.794829998665989024e+00
0.000000000000000000e+00,3.889848184323627805e-02,-9.794830047113055826e+00
0.000000000000000000e+00,3.869266907588755217e-02,-9.794830095304362771e+00
0.000000000000000000e+00,3.848793668265958201e-02,-9.794830143241249232e+00
0.000000000000000000e+00,3.828427899233852183e-02,-9.794830190925047475e+00
0.000000000000000000e+00,3.808169036348042075e-02,-9.794830238357089769e+00
0.000000000000000000e+00,3.788016518425500745e-02,-9.794830285538688841e+00
0.000000000000000000e+00,3.767969787229018958e-02,-9.794830332471164525e+00
0.000000000000000000e+00,3.748028287451742047e-02,-9.794830379155820665e+00
0.000000000000000000e+00,3.728191466701799572e-02,-9.794830425593955781e+00
0.000000000000000000e+00,3.708458775486990489e-02,-9.794830471786866610e+00
0.000000000000000000e+00,3.688829667199566148e-02,-9.794830517735835684e+00
0.000000000000000000e+00,3.669303598101090330e-02,-9.794830563442141980e+00
0.000000000000000000e+00,3.649880027307370739e-02,-9.794830608907059144e+00
0.000000000000000000e+00,3.630558416773494584e-02,-9.794830654131855496e+00
0.000000000000000000e+00,3.611338231278894695e-02,-9.794830699117788697e+00
0.000000000000000000e+00,3.592218938412554408e-02,-9.794830743866109302e+00
0.000000000000000000e+00,3.573200008558239521e-02,-9.794830788378066089e+00
0.000000000000000000e+00,3.554280914879824615e-02,-9.794830832654897179e+00
0.000000000000000000e+00,3.535461133306718601e-02,-9.794830876697837141e+00
0.000000000000000000e+00,3.516740142519333978e-02,-9.794830920508109884e+00
0.000000000000000000e+00,3.498117423934656717e-02,-9.794830964086939318e+00
0.000000000000000000e+00,3.479592461691860539e-02,-9.794831007435536918e+00
0.000000000000000000e+00,3.461164742638032227e-02,-9.794831050555112384e+00
0.000000000000000000e+00,3.442833756313966320e-02,-9.794831093446862980e+00
0.000000000000000000e+00,3.424598994940006996e-02,-9.794831136111989522e+00
0.000000000000000000e+00,3.406459953401979462e-02,-9.794831178551676842e+00
0.000000000000000000e+00,3.388416129237221269e-02,-9.794831220767106217e+00
0.000000000000000000e+00,3.370467022620649705e-02,-9.794831262759458923e+00
0.000000000000000000e+00,3.352612136350904826e-02,-9.794831304529896698e+00
0.000000000000000000e+00,3.334850975836595871e-02,-9.794831346079590162e+00
0.000000000000000000e+00,3.317183049082594870e-02,-9.794831387409697498e+00
0.000000000000000000e+00,3.299607866676410040e-02,-9.794831428521366234e+00
0.000000000000000000e+00,3.282124941774618165e-02,-9.794831469415747449e+00
0.000000000000000000e+00,3.264733790089385107e-02,-9.794831510093976235e+00
0.000000000000000000e+00,3.247433929875056385e-02,-9.794831550557189459e+00
0.000000000000000000e+00,3.230224881914806750e-02,-9.794831590806511556e+00
0.000000000000000000e+00,3.213106169507367466e-02,-9.794831630843065184e+00
0.000000000000000000e+00,3.196077318453813265e-02,-9.794831670667969448e+00
0.000000000000000000e+00,3.179137857044440213e-02,-9.794831710282332793e+00
0.000000000000000000e+00,3.162287316045689356e-02,-9.794831749687263667e+00
0.000000000000000000e+00,3.145525228687158503e-02,-9.794831788883852752e+00
0.000000000000000000e+00,3.128851130648661188e-02,-9.794831827873197838e+00
0.000000000000000000e+00,3.112264560047369594e-02,-9.794831866656384278e+00
0.000000000000000000e+00,3.095765057425025127e-02,-9.794831905234495650e+00
0.000000000000000000e+00,3.079352165735195490e-02,-9.794831943608606650e+00
0.000000000000000000e+00,3.063025430330634097e-02,-9.794831981779788421e+00
0.000000000000000000e+00,3.046784398950667591e-02,-9.794832019749099672e+00
0.000000000000000000e+00,3.030628621708691267e-02,-9.794832057517607993e+00
0.000000000000000000e+00,3.014557651079679060e-02,-9.794832095086363211e+00
0.000000000000000000e+00,2.998571041887807681e-02,-9.794832132456411600e+00
0.000000000000000000e+00,2.982668351294118225e-02,-9.794832169628795882e+00
0.000000000000000000e+00,2.966849138784245082e-02,-9.794832206604555225e+00
0.000000000000000000e+00,2.951112966156216669e-02,-9.794832243384721693e+00
0.000000000000000000e+00,2.935459397508319648e-02,-9.794832279970318467e+00
0.000000000000000000e+00,2.919887999227022482e-02,-9.794832316362363400e+00
0.000000000000000000e+00,2.904398339974963508e-02,-9.794832352561881450e+00
0.000000000000000000e+00,2.888989990678998351e-02,-9.794832388569874482e+00
0.000000000000000000e+00,2.873662524518320882e-02,-9.794832424387349690e+00
0.000000000000000000e+00,2.858415516912637608e-02,-9.794832460015308939e+00
0.000000000000000000e+00,2.843248545510410757e-02,-9.794832495454743437e+00
0.000000000000000000e+00,2.828161190177153755e-02,-9.794832530706644391e+00
0.000000000000000000e+00,2.813153032983792615e-02,-9.794832565771994126e+00
0.000000000000000000e+00,2.798223658195092209e-02,-9.794832600651769638e+00
0.000000000000000000e+00,2.783372652258132157e-02,-9.794832635346947924e+00
0.000000000000000000e+00,2.768599603790870833e-02,-9.794832669858495322e+00
0.000000000000000000e+00,2.753904103570727416e-02,-9.794832704187378170e+00
0.000000000000000000e+00,2.739285744523254837e-02,-9.794832738334550370e+00
0.000000000000000000e+00,2.724744121710869632e-02,-9.794832772300967605e+00
0.000000000000000000e+00,2.710278832321622033e-02,-9.794832806087580224e+00
0.000000000000000000e+00,2.695889475658051065e-02,-9.794832839695329696e+00
0.000000000000000000e+00,2.681575653126077805e-02,-9.794832873125153938e+00
0.000000000000000000e+00,2.667336968223963864e-02,-9.794832906377985537e+00
0.000000000000000000e+00,2.653173026531333717e-02,-9.794832939454757081e+00
0.000000000000000000e+00,2.639083435698234836e-02,-9.794832972356388723e+00
0.000000000000000000e+00,2.625067805434293244e-02,-9.794833005083800614e+00
0.000000000000000000e+00,2.611125747497877389e-02,-9.794833037637904027e+00
0.000000000000000000e+00,2.597256875685365063e-02,-9.794833070019613785e+00
0.000000000000000000e+00,2.583460805820419690e-02,-9.794833102229832278e+00
0.000000000000000000e+00,2.569737155743378673e-02,-9.794833134269454789e+00
0.000000000000000000e+00,2.556085545300646952e-02,-9.794833166139385483e+00
0.000000000000000000e+00,2.542505596334171739e-02,-9.794833197840507211e+00
0.000000000000000000e+00,2.528996932670963746e-02,-9.794833229373702821e+00
0.000000000000000000e+00,2.515559180112685034e-02,-9.794833260739864045e+00
0.000000000000000000e+00,2.502191966425277442e-02,-9.794833291939861297e+00
0.000000000000000000e+00,2.488894921328651741e-02,-9.794833322974564993e+00
0.000000000000000000e+00,2.475667676486439234e-02,-9.794833353844845547e+00
0.000000000000000000e+00,2.462509865495779091e-02,-9.794833384551562716e+00
0.000000000000000000e+00,2.449421123877163972e-02,-9.794833415095578033e+00
0.000000000000000000e+00,2.436401089064350184e-02,-9.794833445477745926e+00
0.000000000000000000e+00,2.423449400394328546e-02,-9.794833475698910163e+00
0.000000000000000000e+00,2.410565699097302547e-02,-9.794833505759919845e+00
0.000000000000000000e+00,2.397749628286779955e-02,-9.794833535661613411e+00
0.000000000000000000e+00,2.385000832949678296e-02,-9.794833565404829301e+00
0.000000000000000000e+00,2.372318959936472668e-02,-9.794833594990395298e+00
0.000000000000000000e+00,2.359703657951443129e-02,-9.794833624419142737e+00
0.000000000000000000e+00,2.347154577542915482e-02,-9.794833653691892295e+00
0.000000000000000000e+00,2.334671371093604425e-02,-9.794833682809461095e+00
0.000000000000000000e+00,2.322253692810963971e-02,-9.794833711772668039e+00
0.000000000000000000e+00,2.309901198717624615e-02,-9.794833740582314263e+00
0.000000000000000000e+00,2.297613546641862764e-02,-9.794833769239216892e+00
0.000000000000000000e+00,2.285390396208116653e-02,-9.794833797744171733e+00
0.000000000000000000e+00,2.273231408827554659e-02,-9.794833826097974594e+00
0.000000000000000000e+00,2.261136247688703971e-02,-9.794833854301419507e+00
0.000000000000000000e+00,2.249104577748117784e-02,-9.794833882355295174e+00
0.000000000000000000e+00,2.237136065721095218e-02,-9.794833910260392074e+00
0.000000000000000000e+00,2.225230380072451553e-02,-9.794833938017486474e+00
0.000000000000000000e+00,2.213387191007333554e-02,-9.794833965627351091e+00
0.000000000000000000e+00,2.201606170462077489e-02,-9.794833993090763968e+00
0.000000000000000000e+00,2.189886992095126106e-02,-9.794834020408492492e+00
0.000000000000000000e+00,2.178229331277989692e-02,-9.794834047581302272e+00
0.000000000000000000e+00,2.166632865086245627e-02,-9.794834074609948260e+00
0.000000000000000000e+00,2.155097272290610808e-02,-9.794834101495194290e+00
0.000000000000000000e+00,2.143622233348023431e-02,-9.794834128237788207e+00
0.000000000000000000e+00,2.132207430392805275e-02,-9.794834154838481410e+00
0.000000000000000000e+00,2.120852547227852075e-02,-9.794834181298014641e+00
0.000000000000000000e+00,2.109557269315884970e-02,-9.794834207617132193e+00
0.000000000000000000e+00,2.098321283770714779e-02,-9.794834233796573031e+00
0.000000000000000000e+00,2.087144279348589551e-02,-9.794834259837061907e+00
0.000000000000000000e+00,2.076025946439573680e-02,-9.794834285739334234e+00
0.000000000000000000e+00,2.064965977058962066e-02,-9.794834311504112989e+00
0.000000000000000000e+00,2.053964064838763662e-02,-9.794834337132124702e+00
0.000000000000000000e+00,2.043019905019205495e-02,-9.794834362624079915e+00
0.000000000000000000e+00,2.032133194440289420e-02,-9.794834387980696278e+00
0.000000000000000000e+00,2.021303631533397441e-02,-9.794834413202684331e+00
0.000000000000000000e+00,2.010530916312930350e-02,-9.794834438290749290e+00
0.000000000000000000e+00,1.999814750368013316e-02,-9.794834463245594591e+00
0.000000000000000000e+00,1.989154836854225075e-02,-9.794834488067920120e+00
0.000000000000000000e+00,1.978550880485358335e-02,-9.794834512758420431e+00
0.000000000000000000e+00,1.968002587525261374e-02,-9.794834537317784751e+00
0.000000000000000000e+00,1.957509665779697330e-02,-9.794834561746707635e+00
0.000000000000000000e+00,1.947071824588243738e-02,-9.794834586045865876e+00
0.000000000000000000e+00,1.936688774816239939e-02,-9.794834610215946924e+00
0.000000000000000000e+00,1.926360228846784456e-02,-9.794834634257629347e+00
0.000000000000000000e+00,1.916085900572757697e-02,-9.794834658171579278e+00
0.000000000000000000e+00,1.905865505388908837e-02,-9.794834681958469957e+00
0.000000000000000000e+00,1.895698760183969420e-02,-9.794834705618972848e+00
0.000000000000000000e+00,1.885585383332811366e-02,-9.794834729153745201e+00
0.000000000000000000e+00,1.875525094688639677e-02,-9.794834752563449598e+00
0.000000000000000000e+00,1.865517615575231977e-02,-9.794834775848739739e+00
0.000000000000000000e+00,1.855562668779226279e-02,-9.794834799010276427e+00
0.000000000000000000e+00,1.845659978542436158e-02,-9.794834822048700929e+00
0.000000000000000000e+00,1.835809270554214848e-02,-9.794834844964661613e+00
0.000000000000000000e+00,1.826010271943849864e-02,-9.794834867758799746e+00
0.000000000000000000e+00,1.816262711273017652e-02,-9.794834890431761920e+00
0.000000000000000000e+00,1.806566318528261827e-02,-9.794834912984175190e+00
0.000000000000000000e+00,1.796920825113502290e-02,-9.794834935416675492e+00
0.000000000000000000e+00,1.787325963842599508e-02,-9.794834957729891656e+00
0.000000000000000000e+00,1.777781468931961123e-02,-9.794834979924456064e+00
0.000000000000000000e+00,1.768287075993172155e-02,-9.794835002000979784e+00
0.000000000000000000e+00,1.758842522025670305e-02,-9.794835023960089870e+00
0.000000000000000000e+00,1.749447545409468785e-02,-9.794835045802400941e+00
0.000000000000000000e+00,1.740101885897903447e-02,-9.794835067528527617e+00
0.000000000000000000e+00,1.730805284610417369e-02,-9.794835089139075635e+00
0.000000000000000000e+00,1.721557484025401652e-02,-9.794835110634654285e+00
0.000000000000000000e+00,1.712358227973060851e-02,-9.794835132015867529e+00
0.000000000000000000e+00,1.703207261628305810e-02,-9.794835153283315776e+00
0.000000000000000000e+00,1.694104331503711383e-02,-9.794835174437592329e+00
0.000000000000000000e+00,1.685049185442474146e-02,-9.794835195479297596e+00
0.000000000000000000e+00,1.676041572611451647e-02,-9.794835216409014222e+00
0.000000000000000000e+00,1.667081243494193676e-02,-9.794835237227337288e+00
0.000000000000000000e+00,1.658167949884033557e-02,-9.794835257934847661e+00
0.000000000000000000e+00,1.649301444877221412e-02,-9.794835278532127987e+00
0.000000000000000000e+00,1.640481482866083113e-02,-9.794835299019759134e+00
0.000000000000000000e+00,1.631707819532210793e-02,-9.794835319398307760e+00
0.000000000000000000e+00,1.622980211839706102e-02,-9.794835339668356511e+00
0.000000000000000000e+00,1.614298418028431784e-02,-9.794835359830472044e+00
0.000000000000000000e+00,1.605662197607324315e-02,-9.794835379885217463e+00
0.000000000000000000e+00,1.597071311347737430e-02,-9.794835399833157652e+00
0.000000000000000000e+00,1.588525521276802285e-02,-9.794835419674855714e+00
0.000000000000000000e+00,1.580024590670850784e-02,-9.794835439410867650e+00
