gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
1.159832864783954393e-01,-8.751513313234987601e-02,-1.944940428967260881e-01
-1.345801700229903031e-01,-7.908880234889960337e-02,2.136015598750968802e-01
2.218448299653641431e-01,-4.377824058842640087e-02,-5.518731004327153550e-02
-2.018444064142383906e-02,4.443088476768639744e-02,2.625254684196750773e-02
6.500743134593214845e-02,6.198232547183680878e-03,1.495792268561671745e-01
5.767462585991361274e-02,-1.848712410723437650e-03,5.476256155515599883e-02
-3.543661600455575485e-03,-2.396297733669403296e-01,1.822971928466267724e-02
6.748140038557193243e-02,-4.928820095551861985e-03,-3.174241232586003797e-02
1.172973173214526543e-01,-1.792611192555896016e-01,-1.280808817978586200e-01
2.658125991163312607e-02,2.518601408942856557e-01,8.205494236670154984e-02
6.164402760850443662e-03,8.272549440341110671e-02,1.716378794379085360e-01
-1.129473821769528957e-01,-1.124940140345976475e-01,5.482910375175004819e-02
-3.643032961004336739e-02,1.646734689688823805e-01,6.314356421139150077e-02
-4.395017469179519215e-03,1.014623704794367920e-01,9.189578042751381237e-02
1.228767758330908816e-01,2.071675263199517555e-03,-7.535716418211722833e-02
-6.607849252515635152e-02,-2.592417783758976246e-01,-3.567078450251582548e-03
1.364638367143487518e-01,-2.499379680715859420e-01,9.372892221440047578e-03
-3.497274902522464618e-02,-1.135429249888544878e-01,-1.435772440494220703e-01
6.784326841189879109e-02,-8.969067671625043092e-02,5.920277611760668690e-02
3.083093133176023973e-02,4.693088384078100694e-02,-2.998726158775270045e-01
-2.047194637062518252e-01,6.544778203726651228e-03,3.676364664235344526e-02
7.239652276231335615e-03,3.411550824474658683e-02,-7.245953084744755079e-02
4.544713965439214215e-02,7.776323034996662775e-02,-5.873391798476900599e-02
4.836651995233780255e-02,3.226141570417295767e-02,-1.637742221038493984e-01
9.167408925172604306e-02,1.023956787247031798e-02,1.267278171411455046e-01
1.162458958635521483e-01,6.452330698029286327e-03,-5.330141892350244437e-02
-5.934211272327714892e-02,1.678189131103812737e-01,3.267520520925520922e-02
-6.841208242687364660e-03,-2.899492407778975211e-02,1.979637368485638871e-01
-6.573772513388335959e-02,-4.687343831102773473e-02,-2.009955075678918346e-01
-8.385051818860725370e-02,1.410288807769930486e-01,1.635379599898995062e-01
-1.858906163779842635e-01,2.551918727906333229e-01,-7.412242124442110225e-02
5.452318466942333158e-02,-1.747732390132080982e-01,-2.199656702361323102e-02
-8.613213385268355185e-03,6.177935072477096223e-02,-2.710178717153288175e-01
-2.303916188288445549e-02,1.370517619178688029e-01,-2.151360613480734485e-01
-7.486451870096981487e-02,-3.189962123950158823e-02,-2.995633936182502330e-02
1.055641510141968886e-01,7.657550437514022701e-02,-1.540426353109683733e-01
-9.361465125660417205e-03,7.471315182208737582e-02,6.981509410009843764e-02
7.018392983447167832e-02,1.164066022687563623e-01,1.344198195734206125e-01
2.163915215117974758e-02,1.119571637282789495e-01,-1.292243762754602572e-02
7.676914871724545286e-02,-4.071751852488948720e-02,2.125964980627541856e-01
-5.736924268606347771e-02,-5.035670080405395266e-02,5.050590798768887779e-02
2.736996138418413757e-02,-8.696305738064634416e-02,4.011716644683722272e-02
4.447771646724373723e-02,1.375296947124504850e-02,-9.634441476906759408e-03
-7.011434234469952897e-02,-2.439000725895354091e-02,2.389738624080034457e-02
1.808843517373707466e-01,2.860230962083702699e-02,-1.686770839280327949e-01
4.512095968644615901e-02,1.411806837741950982e-01,-2.630909860896281718e-02
1.097161951916128531e-01,-4.935502575650543844e-02,-3.019765116799173407e-02
-3.766384049022759861e-02,-1.591998253413170195e-01,-7.560513412527709864e-02
-7.818516631330184319e-02,-1.634892030184102035e-02,1.311266948680802347e-01
-6.486418140532626553e-02,-3.682305711880441701e-02,2.434490083757623047e-01
-4.407343706151883866e-02,9.859174930951586369e-02,1.662295241297057904e-03
-7.378515579268030145e-02,-1.427067719750878434e-02,-1.422895577077702700e-01
-2.300136634222318954e-01,-1.629492613379134869e-01,-2.168662824804383493e-01
8.874699882577907761e-02,1.541322612192126962e-01,2.065444342641933884e-02
9.287249481175328947e-02,-1.580238647532071841e-02,-1.155312477116484347e-02
-1.338198774982909955e-01,-1.202437719275234046e-01,-5.792990237650624818e-02
-7.218555030735011868e-02,9.236276413315956668e-02,2.607899419545813835e-01
-5.721597746334691065e-02,2.756899419172039942e-02,1.719682801574083930e-01
-1.778195238124707922e-01,-2.992608249938539036e-02,-8.511256981416184808e-02
-2.953007448436817950e-01,-6.799230497396838158e-02,2.489188733878121285e-02
-1.276322744617342242e-01,2.608749006323765052e-01,-3.689920498256619996e-02
8.638558994157488624e-02,-1.584459412543196555e-01,3.662238136215800743e-02
-3.500143401311735843e-03,-8.399328305291296759e-02,1.351627338068306650e-01
-1.242316029255332160e-01,1.132840975547804857e-01,-1.558506904142363259e-01
-9.388331537886214495e-02,-1.372713981148120654e-01,-2.438479846371385262e-01
-8.880706761287378292e-02,2.098567889772150023e-03,-2.218553085684792925e-01
-6.100474211488424864e-02,1.353977046054536393e-01,2.129184013171904755e-01
1.772257872856271843e-01,2.428718480653528633e-01,1.144729727845702205e-01
4.307476494054016808e-02,-1.651447612763749144e-03,1.383372400323885643e-01
4.475501028248704549e-02,-1.140110876426829872e-01,8.902352722986232869e-02
-2.043506054902873015e-02,-2.551223299357219254e-01,3.616733040245614580e-03
-8.302983328963665921e-02,1.705048712359578111e-01,1.045600856363047421e-01
-2.821380760374873203e-02,-1.263631457109246070e-02,4.444819500002367141e-02
3.124755168123418136e-01,-2.423421628574791431e-01,-1.188262778957292209e-01
-1.293558609937072723e-01,6.447869822516023863e-02,-5.005986353446843784e-02
8.115328312743987083e-02,1.686639349226568552e-01,-1.057062689365924346e-01
5.504040620486257140e-02,1.106038914013803415e-01,-1.960192048116255262e-02
-6.776616743260789610e-02,3.143609337883585680e-02,-5.958122116295385545e-02
2.473748623165441252e-01,5.363482230630604863e-02,1.861581799673647786e-01
2.105834005953640883e-02,-3.147710937349781912e-02,2.335763287955812742e-02
-2.724450140067516749e-02,1.415234511949495788e-01,1.019769597668672700e-01
-1.629663066859911857e-01,-5.211285979389947837e-02,-1.443680659231693642e-01
7.820817511013385126e-02,9.603386510887143568e-02,-1.678622032231194550e-01
1.175546034642092896e-01,1.672994440098113100e-01,-4.850623839028937734e-02
-1.452819244987075542e-01,2.420705603214881249e-02,-1.144507071768740003e-01
1.812517701592216424e-01,2.098791098950236744e-01,-9.748875089078887224e-02
-1.993263191916908907e-03,-7.959701751198670905e-02,-3.559037111083886585e-03
8.806438482685718938e-02,-7.843566528127288162e-02,1.832174906257338365e-01
-2.884885275726818341e-02,7.517834382505687862e-02,-1.500841659113408000e-01
-1.652234660657524445e-01,-5.050868269889931955e-02,-4.664857007479443485e-02
1.723860234775859979e-01,2.719583879404281479e-01,2.557436718960000022e-01
2.003495476594709807e-02,-6.842463030588467540e-03,1.750771054943254523e-01
4.989471359079744595e-02,-3.866016059273346978e-03,-9.231627228883178271e-02
2.206698785391735529e-01,-5.442337734707055480e-02,5.788445508805912382e-02
-3.550802411398924774e-02,5.939047791466070536e-02,2.805971626999366197e-01
-8.277454369062982320e-02,4.087104420147085783e-03,-1.058923199816545410e-02
-6.402589203386314931e-02,-2.390830264592008203e-01,-4.690263441478130513e-02
1.183408967274590801e-01,-4.555194118813842008e-02,2.099135186688104449e-02
2.480029553354182181e-01,-8.232101713659359388e-02,7.323783231682910733e-02
-8.797583715096800316e-02,9.888835395283034069e-02,-1.491044797448890791e-01
1.077372729749593999e-01,-1.465121875986268862e-01,-1.253645796679104217e-02
1.837669082122157516e-01,-9.930776471548628803e-02,6.186651428769582815e-03
9.868661166020668840e-02,-2.810314682496480726e-02,-6.257189656035012926e-02
3.970226026375604789e-02,-8.897667301254709449e-02,-6.807571642773885268e-02
4.389370564625722122e-03,1.319824210581926616e-01,4.138224898846150357e-02
6.414548633399250188e-02,3.354597876269260065e-02,-9.458788437766153800e-02
-1.526019342788045019e-01,-7.408712956729673893e-02,-1.733709501693432853e-01
1.471203420690415375e-01,-1.985397650877174514e-01,8.109188751428210440e-02
8.334843437804376198e-02,1.448141284790686600e-01,5.136890202541232603e-02
-2.420515531760254399e-02,-7.316589574483196856e-02,1.603060034247209484e-02
4.783865946724102924e-02,-2.112769029281142685e-01,1.415877926795309008e-02
3.224856489065872772e-02,-7.731156578339277996e-02,-1.181753529213910303e-01
-6.854246070512069744e-02,1.111868177567006399e-01,-5.965976417410998045e-02
-8.097105480742602945e-02,2.533992709191609238e-01,-1.207872949449581429e-01
-1.213753618026122416e-01,-1.083182093360901821e-01,-3.470404160409829714e-02
6.775888238924640539e-02,-1.543337118175098222e-01,1.424741393526668953e-01
2.301187357616836793e-01,3.075088916363713509e-02,1.481742989716651748e-01
-1.524101547761204101e-01,-3.420012708978002747e-02,-1.759319425517995861e-01
1.074654832280815403e-01,2.909649476459758369e-02,-4.960600132874746354e-02
3.179095103008032063e-03,9.602499341851698789e-02,5.057594816359339829e-02
1.337753803018445209e-01,-1.237852424407340501e-01,-1.405476562068005142e-01
-1.714205826264117716e-01,-1.975186217354588103e-01,-1.019126202155605787e-01
-1.986577434922772584e-02,5.875367343620890165e-02,-9.825836710669329233e-02
1.219257551469730277e-01,-7.909524783654966681e-03,1.070392148422571049e-01
1.193416191498688494e-01,2.740798938021000164e-01,-4.493521066039632417e-01
2.243335522786487068e-01,2.371070591088479673e-02,1.569439645649507997e-01
-8.838153838803004814e-02,1.621063847099938893e-01,-1.931793902774379124e-01
1.449220271987235464e-01,-7.851147290662367773e-02,-1.493174689065612515e-01
-2.665304773765153623e-02,-3.400902628326439581e-02,3.070800909346580454e-01
1.069915801073015593e-01,-2.787511819937788307e-02,-1.256555733604471092e-02
2.569253022477602580e-02,-1.129393475312579637e-01,1.039536436954847654e-01
-2.836891542826456333e-03,1.459737480741446491e-01,1.737435346426500493e-01
1.357093023071212767e-01,-9.645481894858767835e-02,3.775001553819246763e-02
-7.541750217833256831e-02,-9.889643237801841458e-02,2.235009069177203433e-01
-7.236672147387260279e-02,-1.506047518792194839e-01,-1.103067173544898111e-01
-7.778918777934257234e-02,-1.798280423956999732e-02,-1.966203264265612219e-02
-2.700638609252220546e-01,-2.070006957433115358e-01,2.419161179349818280e-01
7.705345143438954714e-02,-5.057459995960742610e-02,-7.864472655074908336e-02
-1.224858917346845243e-04,-1.774867487225866708e-02,1.540145917402245546e-01
-1.031165654994710967e-01,1.334285295664164317e-01,1.301391844274400189e-01
-2.194480183184391586e-01,9.314320252039604009e-02,1.014181695004651509e-02
-8.329688088848007099e-02,2.354200197295159558e-01,-1.991954139996131856e-01
-1.286543254597212992e-02,-5.734907676606280924e-02,-1.223158676231638764e-01
2.819401615330511257e-01,-3.957802709449861206e-02,-6.567194860571549941e-03
3.375166461464186307e-01,1.333306679361481450e-01,-1.102518625835628707e-01
6.168661911255635816e-02,-1.492616499965427335e-01,7.044167338590748284e-02
3.703729609884694879e-02,-1.451099890825009175e-01,6.364340212237664524e-03
-1.302536022725688802e-01,-1.569435520531688444e-01,1.272366862331884285e-01
-2.320618182135508051e-02,-3.959300123060052745e-02,-2.111214565637378471e-01
-2.017049309055287953e-01,-1.332975699796827285e-01,-3.572870626958422197e-02
-2.312382897879361465e-01,-1.923308313591902408e-02,1.156987524058323002e-01
2.328924162288683111e-02,-4.223742386598949156e-02,-2.378438014966977598e-01
4.977807591605563214e-02,6.555346428729527664e-02,-5.225330366402156090e-02
-2.023778549868382459e-01,1.024800759784456200e-01,-3.461950404444562313e-02
1.283292188846040516e-01,-6.802428521441152010e-02,-3.476208793492635563e-02
-2.231185451822902469e-02,-1.535895908875576591e-03,-8.929367914448288479e-02
-2.073326322586806214e-01,-3.199768365000965065e-01,4.696937279607591581e-02
2.112390906588983847e-02,1.752612749353279348e-02,-3.941760496992207513e-02
5.672170771910851200e-02,-1.044137239398953559e-01,-1.668167063646901760e-01
2.655780756215343329e-03,2.772131573702789689e-02,-4.632281085219901173e-02
3.191903681284886940e-02,-1.322516056033473109e-01,-7.159832196956114267e-04
1.032808421712149566e-01,6.118922503216370212e-02,4.754027297937281349e-02
-1.727861863403107601e-01,1.609485163931720364e-01,1.668809537647618357e-01
-1.382467824795597933e-01,8.692318350210533062e-02,-3.423182627634215741e-02
5.156243680985909614e-03,1.591759424008721280e-01,-1.331184129516220782e-01
-8.158127985252679182e-02,2.153696871474053143e-01,-4.040756538533933628e-02
-3.430817518189892279e-02,-5.432893429568135674e-02,2.280269137110773059e-01
-1.212294670091354672e-02,-9.273824688640780467e-02,-1.006223806256417580e-01
-7.640778002058502827e-02,-7.068679754944499904e-02,6.217480339266739237e-02
1.525739333409694420e-01,-3.643469330715971843e-02,-1.658624774650872130e-02
-1.788113744913966963e-01,-2.761062108684286115e-02,-5.899019428841297680e-02
8.572437868727530996e-02,-9.200648528228357048e-02,-4.284467884496612894e-02
1.658691967626855501e-01,2.133091100639494808e-01,2.340935973595430764e-01
2.313193835893525008e-01,-1.112840524153210636e-01,1.315623556315405340e-01
-5.108062904568386881e-02,-1.055234945019387777e-01,-2.631069496470147401e-02
-2.426003906372448393e-01,-1.417897067530367872e-01,-1.773250059891971209e-01
-1.619519442000467990e-01,7.216254492322035641e-03,-1.815168286618681626e-01
6.862401416187009773e-02,1.077654704368900644e-02,1.158714238965012355e-01
1.735557953492364303e-01,-1.434680522335293196e-01,-5.350256904379253886e-02
1.386689183804703795e-01,-2.974987620500225277e-02,-1.616464925813787534e-01
8.047981714930101116e-02,1.816194869868655764e-03,-2.577729767459571164e-01
2.497759121428955176e-01,-1.826836730078470195e-01,6.262627120489544508e-02
-3.254370383623043407e-03,1.539980779262693222e-01,1.867673610712724738e-02
-7.710730790216771546e-02,4.635727000362239308e-02,1.658852715055390142e-02
-7.035363486201169636e-02,-2.751369275641221690e-02,-7.129723410440721998e-02
-3.410519214159893342e-02,6.295828816725092258e-02,3.809494494070870402e-02
-9.188558115240703927e-02,-1.033382789174133176e-01,-5.205805142451810225e-02
6.287171686750293170e-03,1.320763352064947826e-01,-4.068758570602513946e-02
-7.815049075470763273e-02,3.589542504323036537e-02,2.409312337680394878e-01
-3.489537600984443655e-01,1.572816274285621374e-01,3.163750410237919919e-02
1.584154132674403248e-01,-7.265229822590903164e-03,-1.564541107033207146e-01
2.152945104894685435e-01,-1.519178400670412599e-01,1.123790641281063873e-01
-1.607258704073938060e-01,-4.634604560133644829e-02,6.336508314296718236e-02
-1.949964059209167988e-02,-1.305566167095984498e-01,-1.816277220307452658e-02
-1.381624023895163533e-01,9.761320595600125882e-02,1.779124045578748259e-01
7.999869860515522457e-02,-7.984135538856967917e-02,-4.074257010620950525e-02
3.257458467349709508e-02,6.889890343077974266e-02,-1.349837806615824531e-01
-1.400654037484368453e-01,-1.657531948840969549e-01,-2.154352059044377377e-01
1.756451363785526132e-01,2.029337897018630710e-01,-1.898111988235874278e-02
-3.781722264328589347e-03,3.723958317912633154e-02,1.810310932336316745e-03
3.139449006753567556e-02,1.828078381651480205e-02,6.807049825125495446e-02
1.919694269050163937e-01,-2.243102164132287912e-01,2.380221641447524128e-01
1.860637443538993296e-01,-5.001029282429510919e-02,-1.362708587163158347e-01
-1.003295141363463733e-01,8.138970026217320908e-02,-5.168061500689113963e-02
-5.087967974121292147e-02,-1.747933906898376522e-01,1.646895912464557410e-01
2.511103763327650687e-02,-4.373133306194022796e-02,-2.785770040350709839e-02
1.272190583959871280e-01,2.162271429222555885e-01,-1.519689916099413104e-02
4.001800253263119306e-02,-4.170738737700784016e-02,-2.704178226297650478e-01
9.825676101693830988e-02,9.430221035700814269e-02,4.920079634445334582e-02
1.109762492945979145e-01,6.835052128518087633e-02,-1.248456371113662866e-01
1.362619794862389988e-01,1.720043422857131521e-01,-1.257795866408367713e-01
-3.474063913650878715e-02,1.229535362690022671e-01,-1.430516498904430278e-01
5.085186891262293007e-02,-4.212142021046968998e-02,-2.806183853353965904e-02
8.648240017172802163e-02,-3.575584023382574750e-02,7.165384743155467362e-02
-1.728571321209229628e-02,1.491397832188065820e-01,6.612855091909054794e-02
9.414187934969518723e-02,-2.118209213851142692e-01,7.128979243377026043e-02
-3.681613782131463314e-02,1.508182722363689277e-01,1.886685142627213610e-02
-8.255479741295083940e-03,1.169616304288526032e-01,-1.808717327526927210e-01
-1.908671159002683082e-01,2.502079497535089625e-01,7.060746763621050803e-02
2.946845197134565636e-02,-1.158902078417144016e-01,8.284689218908061412e-03
-1.275545940031194980e-01,1.838393808652479811e-01,1.556453888949955178e-01
-1.621629896181676911e-01,8.700553527090520989e-02,-6.219342961876751785e-02
7.409208815321932651e-02,-1.168110542196922341e-01,1.601892695291431412e-01
-1.498271385891837004e-01,-1.478469525275356300e-01,-4.370162583214366042e-02
-3.654833518829728872e-02,-4.948927857623622306e-02,-2.996721975127806040e-02
8.277744014446312970e-02,-9.353114120235694884e-02,2.278953397216666454e-01
-3.885952930810773059e-02,6.986284116750678119e-02,-3.866116400488365384e-02
-1.367353678363363578e-01,6.007761095327436573e-02,-9.615544402314865624e-02
-1.117876765070777156e-01,2.158111341410769157e-01,-9.317410815477496222e-02
-5.664616638323191622e-02,6.470768647452182498e-02,4.126284123880993859e-02
1.168604185513355265e-01,-8.789693656485633722e-02,-4.800388011325366217e-02
6.135037869632350808e-03,2.110662513421330544e-01,-7.159879949321260040e-02
-1.132650337367809429e-01,1.375632802523517051e-01,1.024643754954191605e-01
1.167549044569515387e-01,-7.598075978458554425e-02,-1.789770587318377237e-01
7.789153947564679548e-02,3.264206340251630395e-02,-2.369584026874219443e-02
7.452085371456902349e-03,-3.616930424151200418e-02,2.642481464535182539e-02
1.221471700250763154e-01,-9.989190208493411993e-02,1.889187729575558250e-01
1.019416461137008365e-04,-8.229839669292299265e-02,8.892269343723414876e-02
6.043941015912151354e-02,-2.694393527596758431e-01,-5.471132853666304391e-02
-7.265318722086385253e-04,-7.641838719776418432e-02,-8.162773538955213348e-02
1.003213756475229007e-01,3.372763377860680811e-01,7.997947420763565352e-02
-7.339901648731433914e-02,2.535051611307055364e-01,2.040475314644596694e-01
6.209657203777461942e-02,-4.915710321365127783e-02,-1.240653478926130593e-01
1.548181104900950844e-01,-1.294394721980338114e-01,-1.617592116013752690e-01
-1.250161122122292467e-01,1.855969047522035634e-02,9.399738240186836236e-02
2.609168556013087281e-01,-2.006400008840588667e-01,-1.789144767604755326e-01
-1.873686721826053891e-02,2.996616271870130022e-01,2.379473796506659244e-01
-2.965262806607406598e-01,1.402900801324930558e-01,-1.760715402156396714e-01
-1.351478441313870849e-01,-9.562254896202158905e-02,-1.873822170961669253e-01
-6.612639725670650670e-02,-1.044849446957745454e-01,-7.135210869117376278e-04
-3.414534233499444491e-03,9.215950011907346473e-02,-1.655557058292362327e-01
-8.697105699465143558e-02,-6.330895747536127716e-02,-4.179609112829729863e-03
1.364770557328251754e-01,-1.884132750569239845e-01,1.165689248414738116e-01
1.893033328584294850e-01,-8.428587605745815892e-02,-1.892223598545950403e-01
-5.681684349012829094e-02,-3.985167193660599932e-02,-4.423025316229672182e-02
8.029582138496656196e-02,-4.939836213031033318e-02,-5.931991752071062718e-02
5.215384324228717478e-02,1.040905799731658143e-01,6.745401393198351137e-02
5.645176759732806887e-02,1.083913513929995716e-03,1.447370801862611078e-01
-1.154064553880270183e-01,3.615031891966279110e-02,1.300948168640426658e-02
3.993842478472375140e-02,-3.230803147111271922e-02,-2.510729876215997414e-02
6.541708175610046194e-02,-1.389127900967521700e-01,-2.246765307605130269e-01
-8.644984461512469909e-02,-9.674540735558864388e-03,-1.117578610260344524e-01
1.741306614794595892e-02,-5.734551698249490403e-03,2.278172620026534465e-02
2.867514201203286150e-01,1.094983445977022393e-02,1.505517039589953088e-01
9.047990556002383222e-02,1.289352156143921402e-01,-7.028228132886660262e-02
1.182565718472379512e-02,-1.177899536547721317e-02,-9.961851687670654487e-02
-2.372461967522069559e-01,1.074507987395591398e-02,-6.531852058593863586e-02
5.616199672380271096e-02,-1.089316073165759041e-01,-2.040523353105643672e-02
-1.627103754712525274e-01,8.334937096455377614e-02,-1.189873618277770551e-01
-2.670285432516876847e-02,1.668366451882390133e-01,8.996890764830793585e-02
-5.527413450510581389e-02,-3.391289941347085113e-02,3.275221522381318445e-02
-2.747630623379278547e-01,2.053891254086460949e-01,1.277313167604276489e-01
2.344348260021857366e-01,-7.516222733950519985e-02,-3.718340124530877117e-02
-5.193415141067327101e-02,3.449309468674774393e-02,-6.938458774197484025e-02
-5.884185576211821422e-02,5.199399450229146707e-02,-4.210411994611404363e-02
-1.983588828512300797e-02,-2.531830689749621499e-02,1.335491990278457330e-01
1.416992810671179048e-01,-1.169066732761506050e-01,1.700633570498638059e-01
1.860703336504310537e-02,-8.132445227443445279e-02,-1.715408396191448193e-01
5.805527921897458282e-02,-9.922299733412331957e-02,1.518846153110000874e-01
1.867462030632243142e-01,2.829273727119868687e-02,-1.298441095832435499e-01
5.220001742515872900e-02,1.072632186359594314e-01,6.792344877899528753e-03
4.811947561159412440e-02,-1.223986415904798480e-01,1.268380804944629556e-02
-4.995904592295635771e-02,3.844843934310118727e-02,-1.236627978338443318e-01
-7.873592168676948888e-02,8.355706357348878510e-02,5.353097296916761033e-02
1.520542911798899444e-01,-1.388794396926335273e-01,-9.341396606004170877e-02
2.537927945890212662e-03,2.810082803675863477e-03,-1.159472574909517217e-01
2.018904373210413453e-02,1.202838950443622240e-01,-1.303133334234740093e-01
-2.067130657321974707e-01,-6.707399456158844031e-02,8.577762080421273694e-02
-1.194800187274149689e-02,-3.184906424466646957e-01,3.590097589243565479e-02
1.187170295883527432e-01,-1.287803286711616639e-02,5.608153476189556980e-02
-1.393669351198676964e-01,-5.301927247608659299e-02,-6.753212309850346873e-02
-1.502179118925729140e-01,8.032508527158510256e-03,-7.695857024830131399e-02
-1.990798762092266597e-02,3.252030442773026775e-02,-1.362298568597525850e-01
-2.129613477291389390e-02,-8.955769021682545225e-03,-1.187311401322366095e-01
2.564406353849542075e-01,-1.178365325500697752e-01,1.869313580954580934e-03
3.408328805431311004e-01,-6.068492215072070900e-02,-1.079506694092158270e-01
6.686488183382560679e-02,9.410088061680026150e-03,1.331042260640740715e-01
1.756362754600507003e-01,8.781490886540299634e-02,6.357802989329325305e-02
-7.444574029438580376e-02,1.527636331324719043e-01,-7.233645115503273271e-02
-6.321722686385146395e-02,9.849785585737952376e-02,-2.773568771444392955e-01
-1.883909286646645587e-01,-6.444260223181497160e-02,1.051391279280333192e-02
1.738267289932209081e-01,-1.323258880393786696e-01,-1.796843594864775961e-01
1.873476838701410574e-01,1.910061318181598689e-01,-6.817221189113883972e-02
2.061370677316989863e-01,9.320215944426719912e-02,5.714509484303851444e-02
-1.122800691506882914e-01,-4.451920601060212895e-02,5.981633275806475664e-02
2.506371091288605787e-02,1.194480944287677759e-01,5.232404261620760173e-03
1.498452379338028329e-01,7.896893388777428968e-02,-7.569861252413132013e-02
-3.045755397292709832e-02,-2.078954609550262012e-01,9.090128719972129928e-03
-1.670894976724623393e-01,-5.485382411337949571e-02,-4.623949959725470044e-02
8.435476118246564015e-02,-1.888588576283349307e-01,1.851381134800104411e-01
2.115269467707713846e-01,-2.707486182767242927e-02,-1.521224030790274129e-01
-5.597712378609596973e-02,-1.027835417288074961e-02,1.747737932463073740e-01
-5.969355913487370963e-02,1.515395586084229695e-01,-1.164546528005784218e-02
-5.754584767124380079e-02,-1.690644234921806488e-01,-2.316502596509673884e-01
-6.579962978841866206e-02,-2.296905866735158008e-01,6.938037029709834269e-02
9.103643490483934175e-02,-3.686473075898475532e-02,-1.201035442262586989e-01
-1.626377115339451562e-01,2.235094191771652139e-01,-2.008256439064289578e-01
1.252567426162416557e-02,8.289978485628428373e-02,1.043784856146812504e-02
-1.393939933767894268e-01,3.151928850123555947e-02,1.322953872501639594e-01
6.623895914078462011e-02,7.040683207545012090e-02,4.555132367669238735e-02
1.823040184287628984e-02,-1.148327250172041705e-03,-1.655782911687696257e-02
-1.794423611441870459e-01,6.649627346602794697e-02,-1.724789710406233415e-03
1.028300571800018631e-01,5.803286124697943542e-04,-8.872780405923015590e-02
1.664190379866675729e-01,1.748448133960347484e-01,1.089205829782687041e-01
-7.004374459305974521e-02,5.460873147757812351e-02,-2.770528824206062168e-01
7.652812088330129825e-02,-6.448268321107226975e-02,4.103093057349500861e-02
2.216212957560841912e-01,-1.743484296481696838e-01,-1.163713733397416100e-01
-1.822376065801519784e-01,-3.480987447161114356e-02,1.603970234171951947e-01
1.017668483146223074e-02,2.656287873859232429e-02,2.281350204686169447e-01
-2.326145112735852893e-02,1.082722647420634185e-03,4.378017371600871899e-01
1.014811454069505618e-02,5.085842238513110791e-02,8.477834368649151964e-01
1.027832795922920400e-01,9.737649903731548928e-02,1.052922324134826004e+00
3.884980876838924502e-03,2.130061112432029766e-02,1.390204418846481715e+00
3.098564437241440803e-02,1.225116368853354093e-01,1.741944174199435036e+00
-5.824252781750016011e-02,1.655242088281443369e-01,1.921728343330662447e+00
-1.312309268293170017e-02,8.291465677255016598e-02,2.238862092896905853e+00
-1.960958530196898475e-01,3.428151677278994114e-02,2.645761122047513680e+00
1.580152147419198183e-01,-7.565840030098906765e-02,2.792411839372645144e+00
-1.057443260848041772e-01,1.430158474028224609e-02,3.108878554552576556e+00
-1.266447861495869631e-01,-1.282746190206245362e-01,3.574106982891571249e+00
-1.038893524798468887e-01,-1.832708018980766795e-01,3.776017031742934460e+00
1.913425936382113710e-02,-4.736789329930053694e-02,4.202031427260196850e+00
1.526146478265538731e-01,-9.467679045168840568e-03,4.284380702983318301e+00
1.443317449273559816e-01,-1.982056320971206376e-01,4.498355647086407672e+00
-9.420106477663693634e-02,3.036714739298645299e-02,5.086805507480616662e+00
-2.214292440747902407e-02,-1.497646902697523097e-01,5.155876990330441778e+00
8.043572182837843698e-02,2.474092952200289131e-01,5.697251213660464941e+00
1.304309162571690162e-01,2.114303409238389997e-01,5.887547408494581802e+00
2.831461876832880309e-01,1.849895025512542923e-01,5.960764922807241462e+00
7.760764893850005154e-03,-2.148522743512721808e-02,6.354209249516730829e+00
-5.472723075851732705e-02,8.105471884623982951e-03,6.604138929960035043e+00
-9.568640019263482954e-02,-1.905519024631032454e-01,6.924422359655578063e+00
-1.446344641942786946e-01,-1.832459835680934901e-01,7.133852096421979816e+00
2.213540904117161923e-01,-1.618248404799602427e-02,7.268880314461571679e+00
1.317983785771824345e-02,-2.364016770336788975e-01,7.974210551930829283e+00
-1.786792400737018671e-01,1.802937141067122162e-01,8.016298020192037299e+00
3.182601955867620652e-02,5.703648332013704081e-02,8.246174895399946081e+00
-1.240381863447965333e-01,-7.186550491284919573e-02,8.711935877503893977e+00
-2.182166005297669631e-01,-1.006239139462265925e-01,8.682073122307416568e+00
-3.825163381576965338e-02,-1.654371587320147274e-01,9.129917136044090498e+00
2.068354225652584699e-01,-1.017118671630907849e-02,9.311251342026260147e+00
-1.455319330758876317e-01,-2.150437867876516806e-01,9.691449624301764487e+00
4.571407331932210438e-02,-7.490978439312605958e-03,1.008318459159572278e+01
-7.281691388552660738e-02,-6.783514010430970187e-02,1.051385882210951905e+01
-2.260526094040788206e-02,-9.056912072225449528e-02,1.038026346288243928e+01
9.605539102542687280e-02,1.085626402884927177e-01,1.052320596606035963e+01
9.260667653257494136e-02,-1.557200635199788288e-03,1.130055035464700985e+01
4.237291232278274367e-02,-9.010356472551264706e-02,1.146051972648236195e+01
-1.396118976936129297e-01,-1.559745922183393974e-01,1.184753977164599803e+01
1.244292945191962929e-01,-7.677220729564843138e-02,1.186141003959464868e+01
1.838883226861557918e-01,-1.482205413458826671e-01,1.232504418812846048e+01
-1.815580506136664496e-01,-2.116968509684691302e-01,1.258849221577706246e+01
