mag_x (uT),mag_y (uT),mag_z (uT)
6.791673071093287106e+00,-3.199614151075991231e+01,3.755397343704346724e+01
6.743298408380043796e+00,-3.197478493102018504e+01,3.766933252056389136e+01
6.596333427177229147e+00,-3.182672001056074507e+01,3.762756208744487196e+01
6.486649344549550555e+00,-3.186664771921444483e+01,3.771700336536449782e+01
6.609780575076722897e+00,-3.211290785916115453e+01,3.777927074850678935e+01
6.594578154998462338e+00,-3.207122759717273652e+01,3.761023265998252896e+01
6.408621430387040796e+00,-3.211980103743682236e+01,3.764466017379660201e+01
6.510316586947902273e+00,-3.191034367838115315e+01,3.763482338549094663e+01
6.191131813677793971e+00,-3.208675922064842467e+01,3.759022900698054315e+01
6.210446944483329013e+00,-3.216880841018948445e+01,3.774561601121450138e+01
6.416696336381218835e+00,-3.206187905959083650e+01,3.778261274628864896e+01
5.969773467884345486e+00,-3.233015729261745008e+01,3.751459300086919768e+01
6.172303118688971857e+00,-3.218309331574871379e+01,3.764936172710144291e+01
6.051255861689232241e+00,-3.216944088761012210e+01,3.773229825192915143e+01
5.942051934342982733e+00,-3.222912064679234589e+01,3.763036485598581038e+01
6.133872015491474095e+00,-3.237820822535060472e+01,3.754591475437966608e+01
5.939018380856913026e+00,-3.199057090628840072e+01,3.771192584788489199e+01
5.951392284958322954e+00,-3.238403234459119773e+01,3.755662678014141420e+01
6.009379529623234184e+00,-3.221360654158110037e+01,3.753867728674715210e+01
5.671500261387691033e+00,-3.227496861206194012e+01,3.776398280371861915e+01
5.697786802427441621e+00,-3.229637738631663524e+01,3.773521595720060162e+01
5.715404025313325143e+00,-3.222697996487067940e+01,3.766187338690340169e+01
5.818470143108481984e+00,-3.226534340851383575e+01,3.765740945040492704e+01
5.615142763657478220e+00,-3.234451058992531358e+01,3.781566432398339828e+01
5.540411653978891238e+00,-3.223350862598240241e+01,3.783467952963504644e+01
5.448254407386239784e+00,-3.243943004561082688e+01,3.776278745523970315e+01
5.579864543311576774e+00,-3.238074842472841652e+01,3.768058367080794113e+01
5.365246382731125863e+00,-3.219569686528182473e+01,3.781057191175949583e+01
5.533373448073090728e+00,-3.228965349146920261e+01,3.754223248197546781e+01
5.259498003114445375e+00,-3.243639135981078425e+01,3.762665161603812436e+01
5.220584273966027311e+00,-3.239158708186090507e+01,3.757350908518068877e+01
5.270249636480311750e+00,-3.231819760816253506e+01,3.759545129827330356e+01
5.165752409115189181e+00,-3.215813671130629814e+01,3.781902834281261505e+01
5.119130266533745477e+00,-3.217911836754942811e+01,3.758777780734185114e+01
5.090642613595188770e+00,-3.230613658979499547e+01,3.763267767859032631e+01
5.055593079507811005e+00,-3.250890282958187782e+01,3.753227121788236076e+01
4.997904773933692368e+00,-3.229199830867660381e+01,3.771655961243180144e+01
4.959875492358744253e+00,-3.228501162946623282e+01,3.766343311287831597e+01
4.892960508315153056e+00,-3.226025817712447719e+01,3.776692833725131493e+01
4.842847947485758198e+00,-3.228339095026646532e+01,3.778006711914900961e+01
4.741621380763561433e+00,-3.229847484333300400e+01,3.775831157831206752e+01
4.850597090030850822e+00,-3.249799581745128307e+01,3.764239013122369926e+01
4.752079724927239290e+00,-3.249748910638354005e+01,3.781685844378456807e+01
4.783622098021220737e+00,-3.238819178085226014e+01,3.772240009018941720e+01
4.801714408017132563e+00,-3.243529025498934004e+01,3.769422862366087656e+01
4.586417373257074104e+00,-3.231971643298356156e+01,3.758916751792756372e+01
4.488154918945891581e+00,-3.229166193379081307e+01,3.763757636911672932e+01
4.573157129414712863e+00,-3.252555541817412177e+01,3.755800167680553159e+01
4.370629837732835199e+00,-3.234843876618568714e+01,3.744620700298248295e+01
4.374966646065546527e+00,-3.233958606563064819e+01,3.769949865614148621e+01
4.297973904662504729e+00,-3.245154066571374329e+01,3.776679829899062213e+01
4.369346623567637700e+00,-3.261313105799039391e+01,3.759137120367468299e+01
4.444475394705153626e+00,-3.256738450549808306e+01,3.759431577445022299e+01
4.085685177122629241e+00,-3.225384921743648903e+01,3.756785876848721273e+01
4.124065525811187349e+00,-3.226421330089941364e+01,3.773576560220142539e+01
4.260060966209634259e+00,-3.251079511978806380e+01,3.774834171447746911e+01
4.273935972292309593e+00,-3.249470685286893712e+01,3.756830823371106476e+01
4.139230090109912830e+00,-3.249312701042464369e+01,3.750573111962012973e+01
3.880901118955179196e+00,-3.270283199337649194e+01,3.782391398626521806e+01
3.966899970746963877e+00,-3.236365765039451503e+01,3.760976454625658505e+01
3.949664940424516768e+00,-3.249194331182003026e+01,3.779384219739332451e+01
3.980726835336340308e+00,-3.254424272994664591e+01,3.777090714968056062e+01
3.913174587723478037e+00,-3.246193681073894766e+01,3.767452841337890845e+01
3.994397969961514416e+00,-3.249166623456996206e+01,3.780668307086642699e+01
3.787723232392224748e+00,-3.263032506468365312e+01,3.746428726933560682e+01
3.961627205357932890e+00,-3.253788915182452257e+01,3.773464447187538440e+01
3.705938774084333698e+00,-3.256857244792367823e+01,3.771186188763657299e+01
3.746534218135002980e+00,-3.250049728189974019e+01,3.768304683026008917e+01
3.763801742630269231e+00,-3.243816662757161851e+01,3.775546633793336326e+01
3.800770315648059228e+00,-3.257512325888634308e+01,3.765678446581438266e+01
3.625339666296168328e+00,-3.243098878628037340e+01,3.760444162903682752e+01
3.579880193681692635e+00,-3.259620824283119589e+01,3.764908112032140508e+01
3.625152079278318951e+00,-3.228886966447230833e+01,3.766867925832415409e+01
3.563072051339281288e+00,-3.251658573701980970e+01,3.765489781988301132e+01
3.439525876447722119e+00,-3.260339025705060578e+01,3.771471893408544673e+01
3.558541040642761111e+00,-3.262004443318100755e+01,3.760075302624540683e+01
3.248360476478178605e+00,-3.267940035464099680e+01,3.781057642961368259e+01
3.276117744745871807e+00,-3.263721985773356238e+01,3.764245298186939692e+01
3.181077043820217387e+00,-3.242611302417244445e+01,3.763301557390348506e+01
3.040304576097968337e+00,-3.251787545494922682e+01,3.787266910653657703e+01
3.244038305187101567e+00,-3.267758573873256722e+01,3.758293368392793354e+01
3.150274235408361267e+00,-3.253258256710823559e+01,3.759345395158726433e+01
3.160233820246608705e+00,-3.262409000886474786e+01,3.771785603904235273e+01
3.215423240658050741e+00,-3.252154115786007083e+01,3.744976055097377099e+01
3.153031942616382199e+00,-3.264253867616683635e+01,3.768206285794241239e+01
2.979437305503318534e+00,-3.258389128038103877e+01,3.767209081111753477e+01
2.989590843087182481e+00,-3.273647871619353111e+01,3.768402584930583288e+01
2.967904228393503985e+00,-3.255297674263535157e+01,3.771228729296294091e+01
2.925339945824289245e+00,-3.254795381026377044e+01,3.759962595655919415e+01
2.935759140789700350e+00,-3.262439545620928527e+01,3.775174136068652331e+01
2.867380971437666126e+00,-3.258846187169523034e+01,3.761310577337766858e+01
2.855726847721303141e+00,-3.271420384403252513e+01,3.770735596458423800e+01
2.966723438583788397e+00,-3.248597479720226744e+01,3.770497449895962205e+01
2.804163906169173437e+00,-3.252439289410436629e+01,3.751885318575200046e+01
2.640110627658967868e+00,-3.271716343445879005e+01,3.764179294048468449e+01
2.578583262438407075e+00,-3.267857103190024048e+01,3.768765699250524648e+01
2.673899219504165536e+00,-3.271404235051672771e+01,3.760500916772127766e+01
2.703912354893013958e+00,-3.250918922315525350e+01,3.777647052347281686e+01
2.676020750348775401e+00,-3.252318679718258920e+01,3.779079393476296644e+01
2.679573371970640050e+00,-3.257014918608744125e+01,3.766421522847481640e+01
2.388228336648147820e+00,-3.272742133235666273e+01,3.770866002094891201e+01
2.650639431353426723e+00,-3.254493820417820160e+01,3.760991337158073122e+01
2.468131633344145204e+00,-3.257940518885026648e+01,3.759942749202236456e+01
2.386134811704822667e+00,-3.259569903136745950e+01,3.770813210512246627e+01
2.387430186413762812e+00,-3.272799111712016185e+01,3.760673693658543471e+01
2.270760277486549850e+00,-3.281440640771597828e+01,3.779314741587055693e+01
2.458535031068521892e+00,-3.266351978103486431e+01,3.765939709321084194e+01
2.259089661943641136e+00,-3.267035045808066940e+01,3.758816741498948488e+01
2.342342146998348973e+00,-3.253373666813880050e+01,3.779559248472415334e+01
2.312192883172579094e+00,-3.272355069676677886e+01,3.784737020911676098e+01
2.377295677566229948e+00,-3.239429746227819606e+01,3.761406381146942834e+01
2.280259660992384418e+00,-3.269858791942827736e+01,3.772395766886970847e+01
2.207776464849214193e+00,-3.257145481804748499e+01,3.768303360404443225e+01
2.036661533146820524e+00,-3.281425535634530632e+01,3.766046452371556796e+01
2.210915827725309590e+00,-3.276264166201529093e+01,3.766851360954976258e+01
2.028733580063862618e+00,-3.260470074040127031e+01,3.779353268525721887e+01
2.172418976968732540e+00,-3.254182168713276013e+01,3.758243018892240883e+01
2.011540870979465101e+00,-3.254785924538970221e+01,3.773505550978793366e+01
2.058340589419449529e+00,-3.265457798365191877e+01,3.770711741883069834e+01
1.901709202751191707e+00,-3.265978023281614639e+01,3.786063282494702520e+01
2.007700023943666867e+00,-3.265641856998479398e+01,3.762578149634675384e+01
2.044352816106463688e+00,-3.269003794227823079e+01,3.783471755320636021e+01
1.783347295684982514e+00,-3.261653076046351885e+01,3.751695377749237537e+01
1.742737335985447666e+00,-3.280722376209038771e+01,3.768665014336620089e+01
1.861701253036999848e+00,-3.234682466886515328e+01,3.771452321658460249e+01
1.821395822065457581e+00,-3.270751831250500175e+01,3.774075346551598642e+01
1.685623183514981971e+00,-3.248714395472543970e+01,3.753188327971155047e+01
1.953055783066260487e+00,-3.275624067435808939e+01,3.780627070783539523e+01
1.676185877816557479e+00,-3.261515620669182169e+01,3.769564067147850039e+01
1.835774749152432772e+00,-3.279344652158479079e+01,3.760254108042448706e+01
1.597735298565283291e+00,-3.269712570559525489e+01,3.773928387545508656e+01
1.607121122962608784e+00,-3.266679563062162828e+01,3.776424233135178099e+01
1.563040359786978417e+00,-3.279068989838925319e+01,3.787124711932540322e+01
1.696123598963978907e+00,-3.296468477789253626e+01,3.777655086600857004e+01
1.496479376187140442e+00,-3.285539245256322971e+01,3.764678127327517387e+01
1.576886375610204505e+00,-3.259825812668299960e+01,3.780555541820378807e+01
1.610880187623239701e+00,-3.273332385412844303e+01,3.777153727739339928e+01
1.492709799010014660e+00,-3.272261149068157238e+01,3.757322101517863899e+01
1.537885427122333448e+00,-3.278303519670466670e+01,3.783983346138921888e+01
1.284892550498808905e+00,-3.278121321769840080e+01,3.761822146418689528e+01
1.448959627056503496e+00,-3.275759276378047247e+01,3.761115881038985975e+01
1.482794810292165533e+00,-3.265991952511880214e+01,3.758157117281018600e+01
1.227455452424711435e+00,-3.268982779100375780e+01,3.764526359522137255e+01
1.111114558526748342e+00,-3.261352246213314032e+01,3.766095082249960058e+01
1.247040890415843872e+00,-3.258224529083432941e+01,3.786150493425130747e+01
1.350516544029903399e+00,-3.279860384179275457e+01,3.750333220172506543e+01
1.226087903236888099e+00,-3.269757520004851870e+01,3.746470698900753860e+01
1.448873783591369202e+00,-3.285983527895401579e+01,3.756622509449752556e+01
1.073252390726605832e+00,-3.264579119892977133e+01,3.765407859194117890e+01
1.231262750690799379e+00,-3.269646410092563826e+01,3.773227409062294413e+01
1.039561242357884163e+00,-3.282407602417039527e+01,3.769767470238863183e+01
1.055969818968998775e+00,-3.241451331229230703e+01,3.772673358317377534e+01
1.102837968167626581e+00,-3.299077167031635582e+01,3.755816200962647855e+01
1.139594583708975373e+00,-3.270866458605582494e+01,3.786526946771542157e+01
1.060966667387933438e+00,-3.253137142119850722e+01,3.768026626758678077e+01
9.781381855509678758e-01,-3.283009885182545418e+01,3.746139110605371769e+01
8.873493683194260129e-01,-3.269632104194349154e+01,3.761551525008177776e+01
1.037693183468483937e+00,-3.266426789871650271e+01,3.778884869354538267e+01
8.941009214121460325e-01,-3.256650221290789204e+01,3.752867481191561438e+01
9.330082500926933919e-01,-3.269104015609378422e+01,3.750494952983236630e+01
8.607008135617422173e-01,-3.264715701749983623e+01,3.772973461037163645e+01
6.876523362396286254e-01,-3.267483218034464443e+01,3.769543991972791019e+01
7.482745569984841083e-01,-3.255486548273231051e+01,3.776469873601049443e+01
6.875376840447114946e-01,-3.260425471903136696e+01,3.777666275362708603e+01
7.694989100578937258e-01,-3.278231319419405310e+01,3.773835949446750249e+01
7.599602805338533384e-01,-3.282683391069768675e+01,3.757386795552322667e+01
7.790244463160220789e-01,-3.265231486355762058e+01,3.767696897420863422e+01
6.038717842056107177e-01,-3.276659198163791586e+01,3.762330361869893380e+01
7.448114709735458305e-01,-3.262824027697654827e+01,3.747665345906754908e+01
6.320033118687440332e-01,-3.267466520121018903e+01,3.778690797677264612e+01
8.288128029251216056e-01,-3.259816989110421304e+01,3.768105941779751333e+01
6.873931782035234139e-01,-3.257168916816168291e+01,3.764948265910504688e+01
5.614230891953628788e-01,-3.282192674302471147e+01,3.767716208371526676e+01
6.484161298270552098e-01,-3.257989312772106416e+01,3.771521643067132601e+01
8.104669068272969401e-01,-3.270417686542886315e+01,3.772934722611296365e+01
5.694149139185922248e-01,-3.281757266471824153e+01,3.767203005172508767e+01
6.243354890945727043e-01,-3.265222427202767363e+01,3.777967144598580518e+01
6.178775650069059378e-01,-3.269161678520960379e+01,3.771630692170374743e+01
6.041238749920248008e-01,-3.283822860162140955e+01,3.758933933601444011e+01
4.344030711583493631e-01,-3.282992556536234474e+01,3.774211571449021108e+01
4.164961835202132256e-01,-3.266516690379921073e+01,3.754710420172597196e+01
4.513232061206922663e-01,-3.256966549010592615e+01,3.757821618158724419e+01
4.149952792224133047e-01,-3.271886523138623204e+01,3.781404827529818391e+01
3.700882275295431789e-01,-3.268262337795867012e+01,3.744987993652079439e+01
3.086374496166797710e-01,-3.276967199341032710e+01,3.749847560391577872e+01
2.493524892923000558e-01,-3.273547393419628548e+01,3.777865112422610849e+01
1.253145306156480676e-01,-3.278405984914768112e+01,3.765680208703064835e+01
2.905030362781608755e-01,-3.267994470209754354e+01,3.778192576795590440e+01
1.709795819914732007e-01,-3.281322440329466161e+01,3.752957186623046226e+01
2.639217004077258899e-01,-3.294032316801983029e+01,3.772605726609749155e+01
3.480917285201859390e-01,-3.260359670792369968e+01,3.764536678230318500e+01
2.031434106865074862e-01,-3.272812164191046236e+01,3.758983644426344028e+01
4.223352776037336831e-01,-3.279950466862611336e+01,3.780914962032819204e+01
2.129499461677737404e-01,-3.257070007671808298e+01,3.765112984990708611e+01
2.111423096987150028e-02,-3.272738801693314059e+01,3.771574213519589591e+01
-4.595500548395783924e-02,-3.281608090334538730e+01,3.756537376199828770e+01
4.550820638224920001e-02,-3.293728718163414726e+01,3.781040734165285500e+01
1.435670656094331366e-01,-3.266843975835468683e+01,3.771883170962636456e+01
1.935045907374175755e-01,-3.289891701487958642e+01,3.777550459722816356e+01
-1.698851733692262334e-02,-3.281059375065873951e+01,3.783142759192877946e+01
-6.258515519714635822e-02,-3.269488618443601524e+01,3.754912548714845855e+01
-1.977140847634384704e-02,-3.293319879723117793e+01,3.787630613619290187e+01
-1.452522613099901383e-01,-3.280358283087856108e+01,3.753499871990861436e+01
1.201553918312061459e-02,-3.275394165609044705e+01,3.767694192567051914e+01
3.255548932859812089e-02,-3.280994935697380299e+01,3.778781623451479277e+01
1.507897515253515119e-01,-3.272570186570407458e+01,3.759968937838418412e+01
-9.060493185150134132e-03,-3.271718250873785649e+01,3.785997271418416688e+01
-1.338342195978381166e-01,-3.274703439080970924e+01,3.755528039765703596e+01
-1.946300899515311933e-01,-3.270387623346299932e+01,3.767746128851574383e+01
-2.529616353903915704e-02,-3.267085203848944985e+01,3.764945582116729383e+01
-2.789995389735519526e-01,-3.273569956643734002e+01,3.767052595978670837e+01
-2.278624388050552729e-01,-3.265079666429229377e+01,3.759771568595648006e+01
-2.029545472959989605e-01,-3.283568947021029061e+01,3.765707573527384255e+01
-2.968503236565376846e-01,-3.282676754043922784e+01,3.778096271936307460e+01
-3.742767748811251516e-01,-3.259809569571390853e+01,3.776314493183822663e+01
-1.888039731153409728e-01,-3.270797528978282287e+01,3.778094333380860093e+01
-3.751170140198978875e-01,-3.266753912784827207e+01,3.771895727577186364e+01
-3.028620806539489840e-01,-3.251302549952359300e+01,3.762202563427042890e+01
