ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
3.256751061734277641e+01,-3.221105295234371724e+00,3.768088012852683732e+01
3.256731398302345326e+01,-3.223092779441238509e+00,3.768088012852683732e+01
3.256711826056172754e+01,-3.225069818826910240e+00,3.768088012852683732e+01
3.256692344643172987e+01,-3.227036468336919040e+00,3.768088012852683732e+01
3.256672953711290575e+01,-3.228992782627253977e+00,3.768088012852683732e+01
3.256653652909010077e+01,-3.230938816065891839e+00,3.768088012852683732e+01
3.256634441885367437e+01,-3.232874622734318582e+00,3.768088012852683732e+01
3.256615320289959925e+01,-3.234800256429041454e+00,3.768088012852683732e+01
3.256596287772958931e+01,-3.236715770663096681e+00,3.768088012852683732e+01
3.256577343985119199e+01,-3.238621218667546486e+00,3.768088012852683732e+01
3.256558488577786648e+01,-3.240516653392967683e+00,3.768088012852683732e+01
3.256539721202911863e+01,-3.242402127510935372e+00,3.768088012852683732e+01
3.256521041513055792e+01,-3.244277693415494657e+00,3.768088012852683732e+01
3.256502449161403945e+01,-3.246143403224629687e+00,3.768088012852683732e+01
3.256483943801772796e+01,-3.247999308781718497e+00,3.768088012852683732e+01
3.256465525088617596e+01,-3.249845461656987400e+00,3.768088012852683732e+01
3.256447192677045877e+01,-3.251681913148951608e+00,3.768088012852683732e+01
3.256428946222820997e+01,-3.253508714285849646e+00,3.768088012852683732e+01
3.256410785382374939e+01,-3.255325915827074645e+00,3.768088012852683732e+01
3.256392709812815411e+01,-3.257133568264590551e+00,3.768088012852683732e+01
3.256374719171932242e+01,-3.258931721824347871e+00,3.768088012852683732e+01
3.256356813118208038e+01,-3.260720426467686561e+00,3.768088012852683732e+01
3.256338991310826714e+01,-3.262499731892735344e+00,3.768088012852683732e+01
3.256321253409675620e+01,-3.264269687535800823e+00,3.768088012852683732e+01
3.256303599075361888e+01,-3.266030342572750822e+00,3.768088012852683732e+01
3.256286027969212427e+01,-3.267781745920390613e+00,3.768088012852683732e+01
3.256268539753284585e+01,-3.269523946237830270e+00,3.768088012852683732e+01
3.256251134090373256e+01,-3.271256991927845803e+00,3.768088012852683732e+01
3.256233810644018689e+01,-3.272980931138233185e+00,3.768088012852683732e+01
3.256216569078509337e+01,-3.274695811763156161e+00,3.768088012852683732e+01
3.256199409058893934e+01,-3.276401681444484293e+00,3.768088012852683732e+01
3.256182330250983625e+01,-3.278098587573124334e+00,3.768088012852683732e+01
3.256165332321359784e+01,-3.279786577290349392e+00,3.768088012852683732e+01
3.256148414937383251e+01,-3.281465697489113875e+00,3.768088012852683732e+01
3.256131577767196461e+01,-3.283135994815365333e+00,3.768088012852683732e+01
3.256114820479729133e+01,-3.284797515669350965e+00,3.768088012852683732e+01
3.256098142744708213e+01,-3.286450306206912142e+00,3.768088012852683732e+01
3.256081544232660008e+01,-3.288094412340777595e+00,3.768088012852683732e+01
3.256065024614918713e+01,-3.289729879741846386e+00,3.768088012852683732e+01
3.256048583563627119e+01,-3.291356753840463334e+00,3.768088012852683732e+01
3.256032220751746564e+01,-3.292975079827691776e+00,3.768088012852683732e+01
3.256015935853061194e+01,-3.294584902656575220e+00,3.768088012852683732e+01
3.255999728542180804e+01,-3.296186267043395457e+00,3.768088012852683732e+01
3.255983598494549369e+01,-3.297779217468920887e+00,3.768088012852683732e+01
3.255967545386444328e+01,-3.299363798179652196e+00,3.768088012852683732e+01
3.255951568894987957e+01,-3.300940053189058254e+00,3.768088012852683732e+01
3.255935668698148078e+01,-3.302508026278804909e+00,3.768088012852683732e+01
3.255919844474740188e+01,-3.304067760999982895e+00,3.768088012852683732e+01
3.255904095904439544e+01,-3.305619300674321082e+00,3.768088012852683732e+01
3.255888422667776894e+01,-3.307162688395398842e+00,3.768088012852683732e+01
3.255872824446148428e+01,-3.308697967029851750e+00,3.768088012852683732e+01
3.255857300921815067e+01,-3.310225179218568403e+00,3.768088012852683732e+01
3.255841851777911700e+01,-3.311744367377881915e+00,3.768088012852683732e+01
3.255826476698446470e+01,-3.313255573700756518e+00,3.768088012852683732e+01
3.255811175368307175e+01,-3.314758840157966180e+00,3.768088012852683732e+01
3.255795947473262686e+01,-3.316254208499267442e+00,3.768088012852683732e+01
3.255780792699967918e+01,-3.317741720254566484e+00,3.768088012852683732e+01
3.255765710735968099e+01,-3.319221416735078645e+00,3.768088012852683732e+01
3.255750701269698055e+01,-3.320693339034484382e+00,3.768088012852683732e+01
3.255735763990490739e+01,-3.322157528030076357e+00,3.768088012852683732e+01
3.255720898588575096e+01,-3.323614024383902077e+00,3.768088012852683732e+01
3.255706104755083174e+01,-3.325062868543901207e+00,3.768088012852683732e+01
3.255691382182051541e+01,-3.326504100745032666e+00,3.768088012852683732e+01
3.255676730562421994e+01,-3.327937761010401729e+00,3.768088012852683732e+01
3.255662149590047960e+01,-3.329363889152376021e+00,3.768088012852683732e+01
3.255647638959694490e+01,-3.330782524773700626e+00,3.768088012852683732e+01
3.255633198367041103e+01,-3.332193707268601202e+00,3.768088012852683732e+01
3.255618827508683921e+01,-3.333597475823886658e+00,3.768088012852683732e+01
3.255604526082139927e+01,-3.334993869420042945e+00,3.768088012852683732e+01
3.255590293785849099e+01,-3.336382926832322404e+00,3.768088012852683732e+01
3.255576130319170858e+01,-3.337764686631826017e+00,3.768088012852683732e+01
3.255562035382394726e+01,-3.339139187186582536e+00,3.768088012852683732e+01
3.255548008676736060e+01,-3.340506466662617413e+00,3.768088012852683732e+01
3.255534049904341742e+01,-3.341866563025022607e+00,3.768088012852683732e+01
3.255520158768288042e+01,-3.343219514039013518e+00,3.768088012852683732e+01
3.255506334972586302e+01,-3.344565357270984585e+00,3.768088012852683732e+01
3.255492578222181521e+01,-3.345904130089559114e+00,3.768088012852683732e+01
3.255478888222957323e+01,-3.347235869666633779e+00,3.768088012852683732e+01
3.255465264681733828e+01,-3.348560612978414675e+00,3.768088012852683732e+01
3.255451707306269782e+01,-3.349878396806449832e+00,3.768088012852683732e+01
3.255438215805267532e+01,-3.351189257738659055e+00,3.768088012852683732e+01
3.255424789888368764e+01,-3.352493232170352222e+00,3.768088012852683732e+01
3.255411429266161605e+01,-3.353790356305248910e+00,3.768088012852683732e+01
3.255398133650174941e+01,-3.355080666156485592e+00,3.768088012852683732e+01
3.255384902752886234e+01,-3.356364197547623718e+00,3.768088012852683732e+01
3.255371736287717255e+01,-3.357640986113649806e+00,3.768088012852683732e+01
3.255358633969039772e+01,-3.358911067301970199e+00,3.768088012852683732e+01
3.255345595512172707e+01,-3.360174476373398722e+00,3.768088012852683732e+01
3.255332620633382135e+01,-3.361431248403143890e+00,3.768088012852683732e+01
3.255319709049886256e+01,-3.362681418281786794e+00,3.768088012852683732e+01
3.255306860479853981e+01,-3.363925020716254544e+00,3.768088012852683732e+01
3.255294074642404212e+01,-3.365162090230790604e+00,3.768088012852683732e+01
3.255281351257608691e+01,-3.366392661167917577e+00,3.768088012852683732e+01
3.255268690046488445e+01,-3.367616767689395108e+00,3.768088012852683732e+01
3.255256090731022312e+01,-3.368834443777175558e+00,3.768088012852683732e+01
3.255243553034136283e+01,-3.370045723234351254e+00,3.768088012852683732e+01
3.255231076679714874e+01,-3.371250639686095951e+00,3.768088012852683732e+01
3.255218661392590462e+01,-3.372449226580607640e+00,3.768088012852683732e+01
3.255206306898555368e+01,-3.373641517190038464e+00,3.768088012852683732e+01
3.255194012924349778e+01,-3.374827544611425090e+00,3.768088012852683732e+01
3.255181779197672398e+01,-3.376007341767611081e+00,3.768088012852683732e+01
3.255169605447173353e+01,-3.377180941408167492e+00,3.768088012852683732e+01
3.255157491402457026e+01,-3.378348376110304585e+00,3.768088012852683732e+01
3.255145436794084191e+01,-3.379509678279783991e+00,3.768088012852683732e+01
3.255133441353563484e+01,-3.380664880151818430e+00,3.768088012852683732e+01
3.255121504813363487e+01,-3.381814013791975437e+00,3.768088012852683732e+01
3.255109626906902065e+01,-3.382957111097069980e+00,3.768088012852683732e+01
3.255097807368551344e+01,-3.384094203796055300e+00,3.768088012852683732e+01
3.255086045933636996e+01,-3.385225323450906654e+00,3.768088012852683732e+01
3.255074342338435400e+01,-3.386350501457504603e+00,3.768088012852683732e+01
3.255062696320175775e+01,-3.387469769046507206e+00,3.768088012852683732e+01
3.255051107617038042e+01,-3.388583157284226210e+00,3.768088012852683732e+01
3.255039575968154963e+01,-3.389690697073488135e+00,3.768088012852683732e+01
3.255028101113607164e+01,-3.390792419154502024e+00,3.768088012852683732e+01
3.255016682794426686e+01,-3.391888354105711656e+00,3.768088012852683732e+01
3.255005320752594145e+01,-3.392978532344652187e+00,3.768088012852683732e+01
3.254994014731037311e+01,-3.394062984128797478e+00,3.768088012852683732e+01
3.254982764473635370e+01,-3.395141739556403859e+00,3.768088012852683732e+01
3.254971569725211111e+01,-3.396214828567350796e+00,3.768088012852683732e+01
3.254960430231533763e+01,-3.397282280943973998e+00,3.768088012852683732e+01
3.254949345739320421e+01,-3.398344126311897639e+00,3.768088012852683732e+01
3.254938315996228226e+01,-3.399400394140859483e+00,3.768088012852683732e+01
3.254927340750862186e+01,-3.400451113745534659e+00,3.768088012852683732e+01
3.254916419752767354e+01,-3.401496314286351463e+00,3.768088012852683732e+01
3.254905552752431674e+01,-3.402536024770305367e+00,3.768088012852683732e+01
3.254894739501283141e+01,-3.403570274051767708e+00,3.768088012852683732e+01
3.254883979751687662e+01,-3.404599090833289488e+00,3.768088012852683732e+01
3.254873273256951904e+01,-3.405622503666403844e+00,3.768088012852683732e+01
3.254862619771317611e+01,-3.406640540952420082e+00,3.768088012852683732e+01
3.254852019049965151e+01,-3.407653230943219036e+00,3.768088012852683732e+01
3.254841470849007123e+01,-3.408660601742034224e+00,3.768088012852683732e+01
3.254830974925491915e+01,-3.409662681304242771e+00,3.768088012852683732e+01
3.254820531037396592e+01,-3.410659497438140786e+00,3.768088012852683732e+01
3.254810138943635422e+01,-3.411651077805719190e+00,3.768088012852683732e+01
3.254799798404044964e+01,-3.412637449923435984e+00,3.768088012852683732e+01
3.254789509179396845e+01,-3.413618641162981859e+00,3.768088012852683732e+01
3.254779271031384980e+01,-3.414594678752045809e+00,3.768088012852683732e+01
3.254769083722631251e+01,-3.415565589775070965e+00,3.768088012852683732e+01
3.254758947016680537e+01,-3.416531401174011329e+00,3.768088012852683732e+01
3.254748860678000710e+01,-3.417492139749083613e+00,3.768088012852683732e+01
3.254738824471980507e+01,-3.418447832159513311e+00,3.768088012852683732e+01
3.254728838164928817e+01,-3.419398504924276772e+00,3.768088012852683732e+01
3.254718901524071839e+01,-3.420344184422843270e+00,3.768088012852683732e+01
3.254709014317551663e+01,-3.421284896895907313e+00,3.768088012852683732e+01
3.254699176314427689e+01,-3.422220668446122271e+00,3.768088012852683732e+01
3.254689387284668811e+01,-3.423151525038826026e+00,3.768088012852683732e+01
3.254679646999159104e+01,-3.424077492502766162e+00,3.768088012852683732e+01
3.254669955229690004e+01,-3.424998596530820283e+00,3.768088012852683732e+01
3.254660311748961021e+01,-3.425914862680708328e+00,3.768088012852683732e+01
3.254650716330580451e+01,-3.426826316375710668e+00,3.768088012852683732e+01
3.254641168749058266e+01,-3.427732982905371539e+00,3.768088012852683732e+01
3.254631668779809672e+01,-3.428634887426206479e+00,3.768088012852683732e+01
3.254622216199149420e+01,-3.429532054962402654e+00,3.768088012852683732e+01
3.254612810784292520e+01,-3.430424510406516969e+00,3.768088012852683732e+01
3.254603452313350687e+01,-3.431312278520167069e+00,3.768088012852683732e+01
3.254594140565330918e+01,-3.432195383934724564e+00,3.768088012852683732e+01
3.254584875320134785e+01,-3.433073851152000699e+00,3.768088012852683732e+01
3.254575656358554880e+01,-3.433947704544926705e+00,3.768088012852683732e+01
3.254566483462274107e+01,-3.434816968358235023e+00,3.768088012852683732e+01
3.254557356413864255e+01,-3.435681666709134774e+00,3.768088012852683732e+01
3.254548274996780322e+01,-3.436541823587983657e+00,3.768088012852683732e+01
3.254539238995363348e+01,-3.437397462858954977e+00,3.768088012852683732e+01
3.254530248194836162e+01,-3.438248608260704220e+00,3.768088012852683732e+01
3.254521302381301950e+01,-3.439095283407028969e+00,3.768088012852683732e+01
3.254512401341740713e+01,-3.439937511787527491e+00,3.768088012852683732e+01
3.254503544864008546e+01,-3.440775316768254211e+00,3.768088012852683732e+01
3.254494732736835516e+01,-3.441608721592367193e+00,3.768088012852683732e+01
3.254485964749824234e+01,-3.442437749380780065e+00,3.768088012852683732e+01
3.254477240693446305e+01,-3.443262423132802841e+00,3.768088012852683732e+01
3.254468560359040907e+01,-3.444082765726783180e+00,3.768088012852683732e+01
3.254459923538813371e+01,-3.444898799920744992e+00,3.768088012852683732e+01
3.254451330025830913e+01,-3.445710548353020375e+00,3.768088012852683732e+01
3.254442779614023351e+01,-3.446518033542882442e+00,3.768088012852683732e+01
3.254434272098178127e+01,-3.447321277891169711e+00,3.768088012852683732e+01
3.254425807273941729e+01,-3.448120303680913157e+00,3.768088012852683732e+01
3.254417384937812585e+01,-3.448915133077953499e+00,3.768088012852683732e+01
3.254409004887143197e+01,-3.449705788131562034e+00,3.768088012852683732e+01
3.254400666920137297e+01,-3.450492290775051263e+00,3.768088012852683732e+01
3.254392370835843451e+01,-3.451274662826388617e+00,3.768088012852683732e+01
3.254384116434157903e+01,-3.452052925988801757e+00,3.768088012852683732e+01
3.254375903515821733e+01,-3.452827101851384306e+00,3.768088012852683732e+01
3.254367731882414461e+01,-3.453597211889697594e+00,3.768088012852683732e+01
3.254359601336356889e+01,-3.454363277466365734e+00,3.768088012852683732e+01
3.254351511680905418e+01,-3.455125319831675146e+00,3.768088012852683732e+01
3.254343462720150626e+01,-3.455883360124161641e+00,3.768088012852683732e+01
3.254335454259017268e+01,-3.456637419371201503e+00,3.768088012852683732e+01
3.254327486103255751e+01,-3.457387518489596800e+00,3.768088012852683732e+01
3.254319558059447814e+01,-3.458133678286157142e+00,3.768088012852683732e+01
3.254311669935000140e+01,-3.458875919458279657e+00,3.768088012852683732e+01
3.254303821538139374e+01,-3.459614262594524536e+00,3.768088012852683732e+01
3.254296012677914973e+01,-3.460348728175188349e+00,3.768088012852683732e+01
3.254288243164193517e+01,-3.461079336572875143e+00,3.768088012852683732e+01
3.254280512807658710e+01,-3.461806108053063102e+00,3.768088012852683732e+01
3.254272821419805695e+01,-3.462529062774666766e+00,3.768088012852683732e+01
3.254265168812941056e+01,-3.463248220790601906e+00,3.768088012852683732e+01
3.254257554800180685e+01,-3.463963602048340640e+00,3.768088012852683732e+01
3.254249979195448361e+01,-3.464675226390469653e+00,3.768088012852683732e+01
3.254242441813467224e+01,-3.465383113555238648e+00,3.768088012852683732e+01
3.254234942469764746e+01,-3.466087283177112788e+00,3.768088012852683732e+01
3.254227480980667053e+01,-3.466787754787319376e+00,3.768088012852683732e+01
3.254220057163297497e+01,-3.467484547814389195e+00,3.768088012852683732e+01
3.254212670835572396e+01,-3.468177681584698746e+00,3.768088012852683732e+01
3.254205321816200325e+01,-3.468867175323008922e+00,3.768088012852683732e+01
3.254198009924677848e+01,-3.469553048152998365e+00,3.768088012852683732e+01
3.254190734981290944e+01,-3.470235319097796811e+00,3.768088012852683732e+01
3.254183496807107190e+01,-3.470914007080513564e+00,3.768088012852683732e+01
3.254176295223979309e+01,-3.471589130924767286e+00,3.768088012852683732e+01
3.254169130054535231e+01,-3.472260709355204700e+00,3.768088012852683732e+01
3.254162001122184478e+01,-3.472928760998025055e+00,3.768088012852683732e+01
3.254154908251107514e+01,-3.473593304381498825e+00,3.768088012852683732e+01
3.254147851266258584e+01,-3.474254357936481963e+00,3.768088012852683732e+01
3.254140829993360740e+01,-3.474911939996928822e+00,3.768088012852683732e+01
3.254133844258905839e+01,-3.475566068800402864e+00,3.768088012852683732e+01
3.254126893890148153e+01,-3.476216762488584244e+00,3.768088012852683732e+01
3.254119978715105788e+01,-3.476864039107774307e+00,3.768088012852683732e+01
3.254113098562556416e+01,-3.477507916609397398e+00,3.768088012852683732e+01
3.254106253262033022e+01,-3.478148412850501359e+00,3.768088012852683732e+01
3.254099442643826023e+01,-3.478785545594254458e+00,3.768088012852683732e+01
3.254092666538975465e+01,-3.479419332510436558e+00,3.768088012852683732e+01
3.254085924779273142e+01,-3.480049791175936047e+00,3.768088012852683732e+01
3.254079217197256924e+01,-3.480676939075234344e+00,3.768088012852683732e+01
3.254072543626210035e+01,-3.481300793600894394e+00,3.768088012852683732e+01
3.254065903900157508e+01,-3.481921372054044728e+00,3.768088012852683732e+01
3.254059297853862631e+01,-3.482538691644859519e+00,3.768088012852683732e+01
3.254052725322830497e+01,-3.483152769493038647e+00,3.768088012852683732e+01
3.254046186143295927e+01,-3.483763622628282874e+00,3.768088012852683732e+01
3.254039680152228442e+01,-3.484371267990769017e+00,3.768088012852683732e+01
3.254033207187326582e+01,-3.484975722431619793e+00,3.768088012852683732e+01
3.254026767087014349e+01,-3.485577002713373229e+00,3.768088012852683732e+01
3.254020359690445474e+01,-3.486175125510449835e+00,3.768088012852683732e+01
3.254013984837489915e+01,-3.486770107409613129e+00,3.768088012852683732e+01
3.254007642368740960e+01,-3.487361964910436374e+00,3.768088012852683732e+01
3.254001332125508128e+01,-3.487950714425756882e+00,3.768088012852683732e+01
3.253995053949815031e+01,-3.488536372282134312e+00,3.768088012852683732e+01
3.253988807684397955e+01,-3.489118954720304533e+00,3.768088012852683732e+01
3.253982593172701598e+01,-3.489698477895632589e+00,3.768088012852683732e+01
3.253976410258880492e+01,-3.490274957878559903e+00,3.768088012852683732e+01
3.253970258787791181e+01,-3.490848410655053691e+00,3.768088012852683732e+01
3.253964138604992939e+01,-3.491418852127048389e+00,3.768088012852683732e+01
3.253958049556744214e+01,-3.491986298112890630e+00,3.768088012852683732e+01
3.253951991490001916e+01,-3.492550764347778447e+00,3.768088012852683732e+01
3.253945964252416445e+01,-3.493112266484200035e+00,3.768088012852683732e+01
3.253939967692330981e+01,-3.493670820092364959e+00,3.768088012852683732e+01
3.253934001658775799e+01,-3.494226440660642030e+00,3.768088012852683732e+01
3.253928066001471819e+01,-3.494779143595986959e+00,3.768088012852683732e+01
3.253922160570822086e+01,-3.495328944224373569e+00,3.768088012852683732e+01
3.253916285217911764e+01,-3.495875857791215680e+00,3.768088012852683732e+01
3.253910439794507425e+01,-3.496419899461796099e+00,3.768088012852683732e+01
3.253904624153051373e+01,-3.496961084321684954e+00,3.768088012852683732e+01
3.253898838146658790e+01,-3.497499427377158909e+00,3.768088012852683732e+01
3.253893081629119877e+01,-3.498034943555621723e+00,3.768088012852683732e+01
3.253887354454892744e+01,-3.498567647706015915e+00,3.768088012852683732e+01
3.253881656479102702e+01,-3.499097554599237547e+00,3.768088012852683732e+01
3.253875987557540128e+01,-3.499624678928546118e+00,3.768088012852683732e+01
3.253870347546656916e+01,-3.500149035309973566e+00,3.768088012852683732e+01
3.253864736303564342e+01,-3.500670638282729730e+00,3.768088012852683732e+01
3.253859153686032357e+01,-3.501189502309608237e+00,3.768088012852683732e+01
3.253853599552483900e+01,-3.501705641777387523e+00,3.768088012852683732e+01
3.253848073761994897e+01,-3.502219070997230954e+00,3.768088012852683732e+01
3.253842576174291423e+01,-3.502729804205083841e+00,3.768088012852683732e+01
3.253837106649744726e+01,-3.503237855562071790e+00,3.768088012852683732e+01
3.253831665049373356e+01,-3.503743239154891498e+00,3.768088012852683732e+01
3.253826251234836775e+01,-3.504245968996203775e+00,3.768088012852683732e+01
3.253820865068434642e+01,-3.504746059025023452e+00,3.768088012852683732e+01
3.253815506413104686e+01,-3.505243523107106185e+00,3.768088012852683732e+01
3.253810175132418436e+01,-3.505738375035333920e+00,3.768088012852683732e+01
3.253804871090579809e+01,-3.506230628530098148e+00,3.768088012852683732e+01
3.253799594152425101e+01,-3.506720297239682704e+00,3.768088012852683732e+01
3.253794344183415177e+01,-3.507207394740641249e+00,3.768088012852683732e+01
3.253789121049637600e+01,-3.507691934538175627e+00,3.768088012852683732e+01
3.253783924617802370e+01,-3.508173930066511570e+00,3.768088012852683732e+01
3.253778754755241209e+01,-3.508653394689272176e+00,3.768088012852683732e+01
3.253773611329901883e+01,-3.509130341699847833e+00,3.768088012852683732e+01
3.253768494210346773e+01,-3.509604784321767035e+00,3.768088012852683732e+01
3.253763403265755016e+01,-3.510076735709064533e+00,3.768088012852683732e+01
3.253758338365913971e+01,-3.510546208946645041e+00,3.768088012852683732e+01
3.253753299381219222e+01,-3.511013217050649171e+00,3.768088012852683732e+01
3.253748286182671734e+01,-3.511477772968812694e+00,3.768088012852683732e+01
3.253743298641877146e+01,-3.511939889580829366e+00,3.768088012852683732e+01
3.253738336631041506e+01,-3.512399579698705754e+00,3.768088012852683732e+01
3.253733400022969136e+01,-3.512856856067119171e+00,3.768088012852683732e+01
3.253728488691063347e+01,-3.513311731363772950e+00,3.768088012852683732e+01
3.253723602509316493e+01,-3.513764218199745493e+00,3.768088012852683732e+01
3.253718741352316357e+01,-3.514214329119843327e+00,3.768088012852683732e+01
3.253713905095238346e+01,-3.514662076602949270e+00,3.768088012852683732e+01
3.253709093613844061e+01,-3.515107473062368815e+00,3.768088012852683732e+01
3.253704306784481304e+01,-3.515550530846175192e+00,3.768088012852683732e+01
3.253699544484078388e+01,-3.515991262237552650e+00,3.768088012852683732e+01
3.253694806590145561e+01,-3.516429679455137958e+00,3.768088012852683732e+01
3.253690092980765769e+01,-3.516865794653359689e+00,3.768088012852683732e+01
3.253685403534601761e+01,-3.517299619922774845e+00,3.768088012852683732e+01
3.253680738130886851e+01,-3.517731167290407690e+00,3.768088012852683732e+01
3.253676096649423499e+01,-3.518160448720081046e+00,3.768088012852683732e+01
3.253671478970585440e+01,-3.518587476112751133e+00,3.768088012852683732e+01
3.253666884975309159e+01,-3.519012261306835310e+00,3.768088012852683732e+01
3.253662314545096734e+01,-3.519434816078543804e+00,3.768088012852683732e+01
3.253657767562008729e+01,-3.519855152142206123e+00,3.768088012852683732e+01
3.253653243908665615e+01,-3.520273281150596123e+00,3.768088012852683732e+01
3.253648743468246352e+01,-3.520689214695255309e+00,3.768088012852683732e+01
3.253644266124479856e+01,-3.521102964306815686e+00,3.768088012852683732e+01
3.253639811761652112e+01,-3.521514541455320835e+00,3.768088012852683732e+01
3.253635380264593380e+01,-3.521923957550542994e+00,3.768088012852683732e+01
3.253630971518685300e+01,-3.522331223942300138e+00,3.768088012852683732e+01
3.253626585409851657e+01,-3.522736351920773501e+00,3.768088012852683732e+01
3.253622221824561223e+01,-3.523139352716818884e+00,3.768088012852683732e+01
3.253617880649821359e+01,-3.523540237502279293e+00,3.768088012852683732e+01
3.253613561773179441e+01,-3.523939017390295803e+00,3.768088012852683732e+01
3.253609265082717883e+01,-3.524335703435616196e+00,3.768088012852683732e+01
3.253604990467052005e+01,-3.524730306634900501e+00,3.768088012852683732e+01
3.253600737815330746e+01,-3.525122837927030517e+00,3.768088012852683732e+01
3.253596507017230266e+01,-3.525513308193409134e+00,3.768088012852683732e+01
3.253592297962956081e+01,-3.525901728258264090e+00,3.768088012852683732e+01
3.253588110543234535e+01,-3.526288108888949946e+00,3.768088012852683732e+01
3.253583944649319193e+01,-3.526672460796246522e+00,3.768088012852683732e+01
3.253579800172981606e+01,-3.527054794634656432e+00,3.768088012852683732e+01
3.253575677006511313e+01,-3.527435121002699958e+00,3.768088012852683732e+01
3.253571575042714414e+01,-3.527813450443210375e+00,3.768088012852683732e+01
3.253567494174911445e+01,-3.528189793443627931e+00,3.768088012852683732e+01
3.253563434296933821e+01,-3.528564160436288510e+00,3.768088012852683732e+01
3.253559395303121704e+01,-3.528936561798715843e+00,3.768088012852683732e+01
3.253555377088323297e+01,-3.529307007853907940e+00,3.768088012852683732e+01
3.253551379547893418e+01,-3.529675508870626199e+00,3.768088012852683732e+01
3.253547402577687109e+01,-3.530042075063678286e+00,3.768088012852683732e+01
3.253543446074061052e+01,-3.530406716594201466e+00,3.768088012852683732e+01
3.253539509933872154e+01,-3.530769443569948596e+00,3.768088012852683732e+01
3.253535594054471147e+01,-3.531130266045563459e+00,3.768088012852683732e+01
3.253531698333706146e+01,-3.531489194022864986e+00,3.768088012852683732e+01
3.253527822669914826e+01,-3.531846237451122583e+00,3.768088012852683732e+01
3.253523966961926561e+01,-3.532201406227331475e+00,3.768088012852683732e+01
3.253520131109057445e+01,-3.532554710196490255e+00,3.768088012852683732e+01
3.253516315011111004e+01,-3.532906159151872671e+00,3.768088012852683732e+01
3.253512518568373935e+01,-3.533255762835299407e+00,3.768088012852683732e+01
3.253508741681613969e+01,-3.533603530937409865e+00,3.768088012852683732e+01
3.253504984252079169e+01,-3.533949473097929506e+00,3.768088012852683732e+01
3.253501246181494366e+01,-3.534293598905939859e+00,3.768088012852683732e+01
3.253497527372061171e+01,-3.534635917900142310e+00,3.768088012852683732e+01
3.253493827726452281e+01,-3.534976439569124107e+00,3.768088012852683732e+01
3.253490147147815037e+01,-3.535315173351623930e+00,3.768088012852683732e+01
3.253486485539762896e+01,-3.535652128636789904e+00,3.768088012852683732e+01
3.253482842806376851e+01,-3.535987314764442946e+00,3.768088012852683732e+01
3.253479218852204724e+01,-3.536320741025336556e+00,3.768088012852683732e+01
3.253475613582256898e+01,-3.536652416661413501e+00,3.768088012852683732e+01
3.253472026902003478e+01,-3.536982350866062053e+00,3.768088012852683732e+01
3.253468458717375711e+01,-3.537310552784373119e+00,3.768088012852683732e+01
3.253464908934759592e+01,-3.537637031513392483e+00,3.768088012852683732e+01
3.253461377460997994e+01,-3.537961796102374823e+00,3.768088012852683732e+01
3.253457864203385697e+01,-3.538284855553032404e+00,3.768088012852683732e+01
3.253454369069667962e+01,-3.538606218819789095e+00,3.768088012852683732e+01
3.253450891968041248e+01,-3.538925894810025508e+00,3.768088012852683732e+01
3.253447432807146811e+01,-3.539243892384327239e+00,3.768088012852683732e+01
3.253443991496072130e+01,-3.539560220356732678e+00,3.768088012852683732e+01
3.253440567944347350e+01,-3.539874887494974587e+00,3.768088012852683732e+01
3.253437162061943155e+01,-3.540187902520726571e+00,3.768088012852683732e+01
3.253433773759270764e+01,-3.540499274109842442e+00,3.768088012852683732e+01
3.253430402947176958e+01,-3.540809010892599584e+00,3.768088012852683732e+01
3.253427049536944793e+01,-3.541117121453937866e+00,3.768088012852683732e+01
3.253423713440290754e+01,-3.541423614333696346e+00,3.768088012852683732e+01
3.253420394569360496e+01,-3.541728498026852190e+00,3.768088012852683732e+01
3.253417092836733104e+01,-3.542031780983756928e+00,3.768088012852683732e+01
3.253413808155411857e+01,-3.542333471610369156e+00,3.768088012852683732e+01
3.253410540438826359e+01,-3.542633578268488570e+00,3.768088012852683732e+01
3.253407289600830410e+01,-3.542932109275988672e+00,3.768088012852683732e+01
3.253404055555699870e+01,-3.543229072907049026e+00,3.768088012852683732e+01
3.253400838218128399e+01,-3.543524477392380412e+00,3.768088012852683732e+01
3.253397637503231721e+01,-3.543818330919458859e+00,3.768088012852683732e+01
3.253394453326535540e+01,-3.544110641632749026e+00,3.768088012852683732e+01
3.253391285603986205e+01,-3.544401417633931572e+00,3.768088012852683732e+01
3.253388134251937913e+01,-3.544690666982129201e+00,3.768088012852683732e+01
3.253384999187159110e+01,-3.544978397694128702e+00,3.768088012852683732e+01
3.253381880326822539e+01,-3.545264617744602997e+00,3.768088012852683732e+01
3.253378777588511639e+01,-3.545549335066335406e+00,3.768088012852683732e+01
3.253375690890212013e+01,-3.545832557550436803e+00,3.768088012852683732e+01
3.253372620150314276e+01,-3.546114293046567223e+00,3.768088012852683732e+01
3.253369565287609078e+01,-3.546394549363151238e+00,3.768088012852683732e+01
3.253366526221287103e+01,-3.546673334267595568e+00,3.768088012852683732e+01
3.253363502870936941e+01,-3.546950655486506676e+00,3.768088012852683732e+01
3.253360495156541532e+01,-3.547226520705902164e+00,3.768088012852683732e+01
