q0 (),q1,q2,q3
9.997009495367071841e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.445427356120044929e-02
9.997040807563809528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.432593100046407872e-02
9.997071791920959516e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.419826175126278678e-02
9.997102451870677475e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.407126228540890436e-02
9.997132790809195590e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.394492909313934714e-02
9.997162812097197815e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.381925868301664265e-02
9.997192519060191795e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.369424758183883220e-02
9.997221914988874136e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.356989233454088659e-02
9.997251003139501213e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.344618950410320285e-02
9.997279786734243334e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.332313567145870986e-02
9.997308268961542232e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.320072743539821486e-02
9.997336452976468557e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.307896141248008334e-02
9.997364341901066043e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.295783423693729605e-02
9.997391938824697899e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.283734256058487025e-02
9.997419246804390980e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.271748305273214863e-02
9.997446268865174401e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.259825240008794811e-02
9.997473008000409278e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.247964730667502062e-02
9.997499467172126231e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.236166449373645781e-02
9.997525649311351792e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.224430069964965229e-02
9.997551557318427040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.212755267983486721e-02
9.997577194063339556e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.201141720667001977e-02
9.997602562386029845e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.189589106939920232e-02
9.997627665096712191e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.178097107404873209e-02
9.997652504976186627e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.166665404333873585e-02
9.997677084776142031e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.155293681659603555e-02
9.997701407219463654e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.143981624966876873e-02
9.997725475000533990e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.132728921484101925e-02
9.997749290785531429e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.121535260074739263e-02
9.997772857212724462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.110400331228800413e-02
9.997796176892765896e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.099323827054392841e-02
9.997819252408979285e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.088305441269477924e-02
9.997842086317645371e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.077344869193322938e-02
9.997864681148285193e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.066441807738300315e-02
9.997887039403944298e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.055595955401597064e-02
9.997909163561461421e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.044807012257058437e-02
9.997931056071750477e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.034074679946846001e-02
9.997952719360068130e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.023398661673542556e-02
9.997974155826282461e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.012778662191764059e-02
9.997995367845138315e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.002214387800435244e-02
9.998016357766524864e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.991705546334352969e-02
9.998037127915727629e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.981251847156681109e-02
9.998057680593693819e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.970853001150642964e-02
9.998078018077281026e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.960508720711832270e-02
9.998098142619512574e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.950218719740258802e-02
9.998118056449827318e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.939982713632521991e-02
9.998137761774323895e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.929800419274250653e-02
9.998157260776008304e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.919671555032008425e-02
9.998176555615031491e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.909595840745862902e-02
9.998195648428933602e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.899572997721684503e-02
9.998214541332876015e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.889602748723446732e-02
9.998233236419876713e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.879684817965790455e-02
9.998251735761045644e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.869818931106228405e-02
9.998270041405808994e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.860004815237972092e-02
9.998288155382137887e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.850242198882180722e-02
9.998306079696774873e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.840530811980737799e-02
9.998323816335453751e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.830870385888718269e-02
9.998341367263120505e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.821260653367164431e-02
9.998358734424149796e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.811701348575636000e-02
9.998375919742562568e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.802192207065116472e-02
9.998392925122236985e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.792732965770561099e-02
9.998409752447118271e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.783323363003844891e-02
9.998426403581431865e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.773963138446572885e-02
9.998442880369885488e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.764652033142891097e-02
9.998459184637873420e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.755389789492429325e-02
9.998475318191684114e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.746176151243374053e-02
9.998491282818690040e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.737010863485187115e-02
9.998507080287558635e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.727893672641853465e-02
9.998522712348436592e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.718824326464773317e-02
9.998538180733148595e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.709802574025964111e-02
9.998553487155391606e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.700828165711217033e-02
9.998568633310918052e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.691900853213073111e-02
9.998583620877732336e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.683020389524109151e-02
9.998598451516266250e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.674186528930314208e-02
9.998613126869573264e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.665399027004104554e-02
9.998627648563501724e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.656657640597785502e-02
9.998642018206880255e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.647962127836833518e-02
9.998656237391695401e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.639312248113307391e-02
9.998670307693265924e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.630707762079041875e-02
9.998684230670418227e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.622148431639500524e-02
9.998698007865659543e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.613634019946787526e-02
9.998711640805346690e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.605164291393456136e-02
9.998725130999859267e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.596739011605915332e-02
9.998738479943762858e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.588357947438017240e-02
9.998751689115974450e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.580020866964637269e-02
9.998764759979932304e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.571727539475436045e-02
9.998777693983748049e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.563477735468307359e-02
9.998790492560375442e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.555271226643268820e-02
9.998803157127766905e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.547107785896085184e-02
9.998815689089027847e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.538987187312070015e-02
9.998828089832575428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.530909206159972863e-02
9.998840360732289545e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.522873618885556279e-02
9.998852503147668269e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.514880203105747718e-02
9.998864518423973280e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.506928737602348037e-02
9.998876407892386409e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.499019002315960664e-02
9.998888172870149527e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.491150778340095961e-02
9.998899814660714425e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.483323847915010707e-02
9.998911334553886032e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.475537994421678364e-02
9.998922733825967857e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.467793002376024947e-02
9.998934013739897431e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.460088657422853840e-02
9.998945175545392861e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.452424746330080799e-02
9.998956220479086054e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.444801056982700400e-02
9.998967149764664830e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.437217378377152882e-02
9.998977964613002811e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.429673500615245146e-02
9.998988666222295985e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.422169214898826028e-02
9.998999255778199258e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.414704313523528802e-02
9.999009734453949694e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.407278589873445229e-02
9.999020103410503069e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.399891838415309384e-02
9.999030363796660437e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.392543854692727089e-02
9.999040516749195806e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.385234435320802787e-02
9.999050563392979374e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.377963377980366382e-02
9.999060504841105201e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.370730481412421424e-02
9.999070342195016670e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.363535545412637891e-02
9.999080076544619722e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.356378370825886935e-02
9.999089708968412760e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.349258759540732273e-02
9.999099240533603217e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.342176514483875427e-02
9.999108672296221911e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.335131439614912000e-02
9.999118005301246281e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.328123339920819768e-02
9.999127240582711407e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.321152021410580517e-02
9.999136379163826582e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.314217291110022709e-02
9.999145422057087451e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.307318957056130722e-02
9.999154370264391467e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.300456828292197338e-02
9.999163224777143366e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.293630714862309058e-02
9.999171986576370630e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.286840427806143147e-02
9.999180656632826736e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.280085779153805961e-02
9.999189235907103290e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.273366581920718291e-02
9.999197725349734389e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.266682650102230780e-02
9.999206125901302089e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.260033798668862108e-02
9.999214438492539658e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.253419843560870869e-02
9.999222664044437048e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.246840601683402681e-02
9.999230803468341922e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.240295890901327303e-02
9.999238857666056246e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.233785530034252169e-02
9.999246827529945092e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.227309338851535932e-02
9.999254713943027673e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.220867138067434181e-02
9.999262517779079484e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.214458749335889376e-02
9.999270239902725566e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.208083995245898788e-02
9.999277881169539306e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.201742699316480679e-02
9.999285442426137926e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.195434685991862700e-02
9.999292924510271297e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.189159780636537579e-02
9.999300328250919634e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.182917809530671660e-02
9.999307654468384543e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.176708599865070905e-02
9.999314903974378943e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.170531979736544673e-02
9.999322077572114775e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.164387778143225610e-02
9.999329176056395152e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.158275824979710690e-02
9.999336200213704284e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.152195951032469051e-02
9.999343150822288528e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.146147987975160328e-02
9.999350028652246314e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.140131768363952282e-02
9.999356834465613630e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.134147125632927085e-02
9.999363569016449516e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.128193894089620820e-02
9.999370233050914880e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.122271908910206333e-02
9.999376827307360216e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.116381006135165437e-02
9.999383352516404422e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.110521022664560237e-02
9.999389809401015849e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.104691796253837004e-02
9.999396198676596681e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.098893165508964265e-02
9.999402521051055093e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.093124969882368694e-02
9.999408777224888523e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.087387049668206082e-02
9.999414967891260275e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.081679245998118724e-02
9.999421093736075017e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.076001400836861313e-02
9.999427155438058712e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.070353356977746077e-02
9.999433153668827456e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.064734958038668182e-02
9.999439089092966304e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.059146048457417118e-02
9.999444962368103651e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.053586473487568009e-02
9.999450774144980070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.048056079194192164e-02
9.999456525067524915e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.042554712449658520e-02
9.999462215772922935e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.037082220929300136e-02
9.999467846891688660e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.031638453107258310e-02
9.999473419047736344e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.026223258252415525e-02
9.999478932858444358e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.020836486424017350e-02
9.999484388934730683e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.015477988467648578e-02
9.999489787881112868e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.010147616011253767e-02
9.999495130295782408e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.004845221460714567e-02
9.999500416770666922e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.995706579961353283e-03
9.999505647891493432e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.943237795675087184e-03
9.999510824237858309e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.891044408909118249e-03
9.999515946383291665e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.839124974442602437e-03
9.999521014895313975e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.787478054635043515e-03
9.999526030335506022e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.736102219386035331e-03
9.999530993259569955e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.684996046095902672e-03
9.999535904217385918e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.634158119626314368e-03
9.999540763753078654e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.583587032260032501e-03
9.999545572405077465e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.533281383665086900e-03
9.999550330706170609e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.483239780852727174e-03
9.999555039183569694e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.433460838141154853e-03
9.999559698358966298e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.383943177115692397e-03
9.999564308748589703e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.334685426593396576e-03
9.999568870863262404e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.285686222581452862e-03
9.999573385208460063e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.236944208242663101e-03
9.999577852284365909e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.188458033856060359e-03
9.999582272585924025e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.140226356781067790e-03
9.999586646602899309e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.092247841418540227e-03
9.999590974819926315e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.044521159176699410e-03
9.999595257716564767e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.997044988431738416e-03
9.999599495767355073e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.949818014491961460e-03
9.999603689441868282e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.902838929562390327e-03
9.999607839204758264e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.856106432708895498e-03
9.999611945515813893e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.809619229820138051e-03
9.999616008830010117e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.763376033573475402e-03
9.999620029597557913e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.717375563400442048e-03
9.999624008263954256e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.671616545448223093e-03
9.999627945270032070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.626097712546899193e-03
9.999631841052006864e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.580817804174476274e-03
9.999635696041530020e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.535775566420570823e-03
9.999639510665728759e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.490969751953207287e-03
9.999643285347262767e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.446399119983396750e-03
9.999647020504361938e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.402062436231042680e-03
9.999650716550880780e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.357958472891727914e-03
9.999654373896337267e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.314086008601295069e-03
9.999657992945965024e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.270443828403514774e-03
9.999661574100751071e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.227030723714660876e-03
9.999665117757485788e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.183845492293399110e-03
9.999668624308803988e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.140886938204024842e-03
9.999672094143231549e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.098153871784575381e-03
9.999675527645224271e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.055645109615391583e-03
9.999678925195212287e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.013359474484560430e-03
9.999682287169642247e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.971295795356483568e-03
9.999685613941021733e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.929452907339080633e-03
9.999688905877954781e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.887829651651474816e-03
9.999692163345188511e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.846424875592084361e-03
9.999695386703647548e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.805237432507180703e-03
9.999698576310481757e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.764266181758549754e-03
9.999701732519098440e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.723509988692926938e-03
9.999704855679204529e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.682967724608321877e-03
9.999707946136846548e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.642638266726117964e-03
9.999711004234447254e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.602520498158286087e-03
9.999714030310844493e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.562613307875038111e-03
9.999717024701326729e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.522915590677810294e-03
9.999719987737673010e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.483426247165582759e-03
9.999722919748187389e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.444144183704310205e-03
9.999725821057738884e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.405068312400341600e-03
9.999728691987791462e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.366197551065853215e-03
9.999731532856445115e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.327530823192269192e-03
9.999734343978470275e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.289067057917905483e-03
9.999737125665337789e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.250805190000950660e-03
9.999739878225260004e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.212744159787553080e-03
9.999742601963222954e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.174882913184790420e-03
9.999745297181016346e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.137220401629653689e-03
9.999747964177272408e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.099755582060676695e-03
9.999750603247494762e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.062487416889583723e-03
9.999753214684092839e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.025414873972919000e-03
9.999755798776417404e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.988536926581466122e-03
9.999758355810784982e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.951852553374550728e-03
9.999760886070517829e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.915360738369003696e-03
9.999763389835969463e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.879060470914353728e-03
9.999765867384557971e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.842950745661348193e-03
9.999768318990799321e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.807030562537139638e-03
9.999770744926330668e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.771298926715583859e-03
9.999773145459949220e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.735754848591089805e-03
9.999775520857635547e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.700397343749806695e-03
9.999777871382583561e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.665225432944359499e-03
9.999780197295236039e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.630238142065033452e-03
9.999782498853304613e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.595434502113179873e-03
9.999784776311803070e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.560813549175501490e-03
9.999787029923076220e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.526374324396572689e-03
9.999789259936827657e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.492115873950903525e-03
9.999791466600141954e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.458037249020339744e-03
9.999793650157522418e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.424137505763463998e-03
9.999795810850907740e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.390415705292104218e-03
9.999797948919704194e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.356870913645621540e-03
9.999800064600813387e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.323502201763417548e-03
9.999802158128654472e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.290308645459665414e-03
9.999804229735191896e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.257289325399368121e-03
9.999806279649962049e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.224443327070425074e-03
9.999808308100097687e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.191769740760578490e-03
9.999810315310354580e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.159267661529918905e-03
9.999812301503131495e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.126936189189607918e-03
9.999814266898503501e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.094774428271721757e-03
9.999816211714236402e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.062781488009301098e-03
9.999818136165820048e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.030956482308856559e-03
9.999820040466483873e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.999298529727756582e-03
9.999821924827229092e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.967806753447176156e-03
9.999823789456844247e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.936480281250813493e-03
9.999825634561931853e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.905318245498723459e-03
9.999827460346932817e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.874319783104708058e-03
9.999829267014146428e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.843484035511474321e-03
9.999831054763753668e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.812810148666249302e-03
9.999832823793839420e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.782297272999493282e-03
9.999834574300414669e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.751944563399620514e-03
9.999836306477438708e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.721751179188603806e-03
9.999838020516839121e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.691716284102469291e-03
9.999839716608532880e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.661839046263346560e-03
9.999841394940449657e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.632118638160850746e-03
9.999843055698552918e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.602554236625464056e-03
9.999844699066854359e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.573145022809026204e-03
9.999846325227443877e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.543890182159894910e-03
9.999847934360501789e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.514788904400325098e-03
9.999849526644322140e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.485840383506515247e-03
