ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.199948697247902274e+01,1.200001773990162093e+02,0.000000000000000000e+00
3.199948698036008921e+01,1.200001769758084720e+02,0.000000000000000000e+00
3.199948698878210962e+01,1.200001765526150592e+02,0.000000000000000000e+00
3.199948699776309979e+01,1.200001761294374774e+02,0.000000000000000000e+00
3.199948700732105422e+01,1.200001757062773322e+02,0.000000000000000000e+00
3.199948701747399582e+01,1.200001752831362296e+02,0.000000000000000000e+00
3.199948702823991908e+01,1.200001748600160170e+02,0.000000000000000000e+00
3.199948703963681140e+01,1.200001744369185701e+02,0.000000000000000000e+00
3.199948705168267438e+01,1.200001740138458359e+02,0.000000000000000000e+00
3.199948706439548829e+01,1.200001735908000313e+02,0.000000000000000000e+00
3.199948707779324408e+01,1.200001731677833021e+02,0.000000000000000000e+00
3.199948709189390428e+01,1.200001727447980358e+02,0.000000000000000000e+00
3.199948710671544205e+01,1.200001723218467191e+02,0.000000000000000000e+00
3.199948712227581638e+01,1.200001718989319244e+02,0.000000000000000000e+00
3.199948713859298266e+01,1.200001714760564511e+02,0.000000000000000000e+00
3.199948715568487856e+01,1.200001710532230987e+02,0.000000000000000000e+00
3.199948717356944883e+01,1.200001706304348943e+02,0.000000000000000000e+00
3.199948719226460980e+01,1.200001702076949783e+02,0.000000000000000000e+00
3.199948721178827782e+01,1.200001697850066478e+02,0.000000000000000000e+00
3.199948723215835500e+01,1.200001693623733132e+02,0.000000000000000000e+00
3.199948725339275057e+01,1.200001689397985558e+02,0.000000000000000000e+00
3.199948727550933114e+01,1.200001685172861414e+02,0.000000000000000000e+00
3.199948729852595974e+01,1.200001680948399070e+02,0.000000000000000000e+00
3.199948732246049943e+01,1.200001676724639594e+02,0.000000000000000000e+00
3.199948734733078481e+01,1.200001672501624199e+02,0.000000000000000000e+00
3.199948737315463632e+01,1.200001668279397364e+02,0.000000000000000000e+00
3.199948739994985303e+01,1.200001664058003996e+02,0.000000000000000000e+00
3.199948742773423760e+01,1.200001659837491275e+02,0.000000000000000000e+00
3.199948745652555004e+01,1.200001655617907943e+02,0.000000000000000000e+00
3.199948748634153617e+01,1.200001651399304734e+02,0.000000000000000000e+00
3.199948751719992757e+01,1.200001647181733944e+02,0.000000000000000000e+00
3.199948754911843452e+01,1.200001642965249715e+02,0.000000000000000000e+00
3.199948758211473177e+01,1.200001638749908182e+02,0.000000000000000000e+00
3.199948761620648696e+01,1.200001634535767181e+02,0.000000000000000000e+00
3.199948765141132512e+01,1.200001630322886541e+02,0.000000000000000000e+00
3.199948768774686059e+01,1.200001626111328363e+02,0.000000000000000000e+00
3.199948772523066509e+01,1.200001621901156170e+02,0.000000000000000000e+00
3.199948776388028904e+01,1.200001617692435474e+02,0.000000000000000000e+00
3.199948780371325086e+01,1.200001613485234628e+02,0.000000000000000000e+00
3.199948784474703700e+01,1.200001609279623409e+02,0.000000000000000000e+00
3.199948788699909485e+01,1.200001605075673297e+02,0.000000000000000000e+00
3.199948793048685047e+01,1.200001600873459040e+02,0.000000000000000000e+00
3.199948797522767663e+01,1.200001596673056667e+02,0.000000000000000000e+00
3.199948802123891767e+01,1.200001592474544623e+02,0.000000000000000000e+00
3.199948806853786820e+01,1.200001588278003481e+02,0.000000000000000000e+00
3.199948811714179442e+01,1.200001584083515951e+02,0.000000000000000000e+00
3.199948816706790922e+01,1.200001579891167864e+02,0.000000000000000000e+00
3.199948821833337220e+01,1.200001575701046050e+02,0.000000000000000000e+00
3.199948827095532522e+01,1.200001571513240464e+02,0.000000000000000000e+00
3.199948832495083195e+01,1.200001567327843475e+02,0.000000000000000000e+00
3.199948838033690990e+01,1.200001563144949444e+02,0.000000000000000000e+00
3.199948843713053748e+01,1.200001558964655430e+02,0.000000000000000000e+00
3.199948849534862561e+01,1.200001554787060485e+02,0.000000000000000000e+00
3.199948855500802480e+01,1.200001550612266925e+02,0.000000000000000000e+00
3.199948861612553941e+01,1.200001546440378632e+02,0.000000000000000000e+00
3.199948867871789915e+01,1.200001542271502615e+02,0.000000000000000000e+00
3.199948874280178401e+01,1.200001538105748295e+02,0.000000000000000000e+00
3.199948880839379584e+01,1.200001533943227656e+02,0.000000000000000000e+00
3.199948887551046539e+01,1.200001529784055521e+02,0.000000000000000000e+00
3.199948894416825951e+01,1.200001525628348560e+02,0.000000000000000000e+00
3.199948901438358462e+01,1.200001521476226856e+02,0.000000000000000000e+00
3.199948908617273702e+01,1.200001517327812763e+02,0.000000000000000000e+00
3.199948915955197037e+01,1.200001513183231765e+02,0.000000000000000000e+00
3.199948923453743177e+01,1.200001509042611616e+02,0.000000000000000000e+00
3.199948931114519368e+01,1.200001504906082914e+02,0.000000000000000000e+00
3.199948938939125398e+01,1.200001500773779384e+02,0.000000000000000000e+00
3.199948946929149329e+01,1.200001496645836880e+02,0.000000000000000000e+00
3.199948955086173186e+01,1.200001492522394528e+02,0.000000000000000000e+00
3.199948963411765845e+01,1.200001488403594578e+02,0.000000000000000000e+00
3.199948971907490503e+01,1.200001484289581128e+02,0.000000000000000000e+00
3.199948980574897206e+01,1.200001480180502256e+02,0.000000000000000000e+00
3.199948989415526412e+01,1.200001476076508595e+02,0.000000000000000000e+00
3.199948998430907920e+01,1.200001471977753056e+02,0.000000000000000000e+00
3.199949007622560160e+01,1.200001467884392667e+02,0.000000000000000000e+00
3.199949016991991257e+01,1.200001463796586165e+02,0.000000000000000000e+00
3.199949026540697261e+01,1.200001459714496406e+02,0.000000000000000000e+00
3.199949036270159652e+01,1.200001455638288377e+02,0.000000000000000000e+00
3.199949046181851386e+01,1.200001451568130761e+02,0.000000000000000000e+00
3.199949056277230852e+01,1.200001447504194658e+02,0.000000000000000000e+00
3.199949066557742228e+01,1.200001443446654861e+02,0.000000000000000000e+00
3.199949077024817967e+01,1.200001439395688720e+02,0.000000000000000000e+00
3.199949087679875603e+01,1.200001435351476857e+02,0.000000000000000000e+00
3.199949098524319879e+01,1.200001431314203160e+02,0.000000000000000000e+00
3.199949109559538485e+01,1.200001427284054358e+02,0.000000000000000000e+00
3.199949120786906676e+01,1.200001423261220310e+02,0.000000000000000000e+00
3.199949132207783009e+01,1.200001419245894709e+02,0.000000000000000000e+00
3.199949143823511122e+01,1.200001415238273381e+02,0.000000000000000000e+00
3.199949155635416176e+01,1.200001411238555988e+02,0.000000000000000000e+00
3.199949167644592052e+01,1.200001407246936367e+02,0.000000000000000000e+00
3.199949179851869019e+01,1.200001403263600395e+02,0.000000000000000000e+00
3.199949192257840735e+01,1.200001399288726844e+02,0.000000000000000000e+00
3.199949204862888763e+01,1.200001395322487383e+02,0.000000000000000000e+00
3.199949217667202817e+01,1.200001391365047283e+02,0.000000000000000000e+00
3.199949230670798883e+01,1.200001387416565706e+02,0.000000000000000000e+00
3.199949243873538407e+01,1.200001383477194850e+02,0.000000000000000000e+00
3.199949257275142145e+01,1.200001379547082223e+02,0.000000000000000000e+00
3.199949270875205443e+01,1.200001375626368940e+02,0.000000000000000000e+00
3.199949284673209604e+01,1.200001371715191141e+02,0.000000000000000000e+00
3.199949298668537168e+01,1.200001367813680133e+02,0.000000000000000000e+00
3.199949312860477235e+01,1.200001363921961541e+02,0.000000000000000000e+00
3.199949327248238262e+01,1.200001360040156868e+02,0.000000000000000000e+00
3.199949341830955518e+01,1.200001356168383637e+02,0.000000000000000000e+00
3.199949356607700324e+01,1.200001352306753688e+02,0.000000000000000000e+00
3.199949371577485380e+01,1.200001348455376302e+02,0.000000000000000000e+00
3.199949386739271873e+01,1.200001344614355219e+02,0.000000000000000000e+00
3.199949402091974449e+01,1.200001340783791335e+02,0.000000000000000000e+00
3.199949417634467963e+01,1.200001336963781853e+02,0.000000000000000000e+00
3.199949433365591389e+01,1.200001333154419996e+02,0.000000000000000000e+00
3.199949449284151370e+01,1.200001329355795718e+02,0.000000000000000000e+00
3.199949465388926129e+01,1.200001325567995849e+02,0.000000000000000000e+00
3.199949481678671859e+01,1.200001321791103663e+02,0.000000000000000000e+00
3.199949498152121308e+01,1.200001318025199737e+02,0.000000000000000000e+00
3.199949514807990170e+01,1.200001314270361377e+02,0.000000000000000000e+00
3.199949531644978507e+01,1.200001310526663190e+02,0.000000000000000000e+00
3.199949548661771814e+01,1.200001306794177225e+02,0.000000000000000000e+00
3.199949565857045641e+01,1.200001303072972263e+02,0.000000000000000000e+00
3.199949583229465588e+01,1.200001299363114811e+02,0.000000000000000000e+00
3.199949600777690151e+01,1.200001295664669101e+02,0.000000000000000000e+00
3.199949618500371074e+01,1.200001291977696525e+02,0.000000000000000000e+00
3.199949636396156549e+01,1.200001288302256484e+02,0.000000000000000000e+00
3.199949654463689797e+01,1.200001284638405252e+02,0.000000000000000000e+00
3.199949672701614389e+01,1.200001280986197969e+02,0.000000000000000000e+00
3.199949691108569994e+01,1.200001277345687072e+02,0.000000000000000000e+00
3.199949709683199117e+01,1.200001273716922441e+02,0.000000000000000000e+00
3.199949728424141782e+01,1.200001270099952961e+02,0.000000000000000000e+00
3.199949747330042626e+01,1.200001266494824534e+02,0.000000000000000000e+00
3.199949766399545936e+01,1.200001262901581356e+02,0.000000000000000000e+00
3.199949785631300969e+01,1.200001259320265916e+02,0.000000000000000000e+00
3.199949805023959115e+01,1.200001255750919000e+02,0.000000000000000000e+00
3.199949824576176027e+01,1.200001252193578978e+02,0.000000000000000000e+00
3.199949844286611622e+01,1.200001248648283081e+02,0.000000000000000000e+00
3.199949864153931145e+01,1.200001245115066553e+02,0.000000000000000000e+00
3.199949884176804460e+01,1.200001241593962931e+02,0.000000000000000000e+00
3.199949904353907471e+01,1.200001238085004047e+02,0.000000000000000000e+00
3.199949924683922831e+01,1.200001234588220029e+02,0.000000000000000000e+00
3.199949945165536391e+01,1.200001231103640009e+02,0.000000000000000000e+00
3.199949965797445017e+01,1.200001227631290703e+02,0.000000000000000000e+00
3.199949986578347705e+01,1.200001224171198402e+02,0.000000000000000000e+00
3.199950007506952687e+01,1.200001220723386979e+02,0.000000000000000000e+00
3.199950028581975303e+01,1.200001217287879314e+02,0.000000000000000000e+00
3.199950049802137286e+01,1.200001213864696439e+02,0.000000000000000000e+00
3.199950071166168186e+01,1.200001210453858960e+02,0.000000000000000000e+00
3.199950092672805368e+01,1.200001207055385066e+02,0.000000000000000000e+00
3.199950114320792949e+01,1.200001203669291954e+02,0.000000000000000000e+00
3.199950136108883214e+01,1.200001200295596249e+02,0.000000000000000000e+00
3.199950158035836267e+01,1.200001196934312304e+02,0.000000000000000000e+00
3.199950180100420383e+01,1.200001193585453620e+02,0.000000000000000000e+00
3.199950202301411650e+01,1.200001190249032419e+02,0.000000000000000000e+00
3.199950224637593976e+01,1.200001186925060068e+02,0.000000000000000000e+00
3.199950247107758727e+01,1.200001183613546232e+02,0.000000000000000000e+00
3.199950269710706863e+01,1.200001180314500147e+02,0.000000000000000000e+00
3.199950292445247158e+01,1.200001177027928918e+02,0.000000000000000000e+00
3.199950315310194782e+01,1.200001173753839225e+02,0.000000000000000000e+00
3.199950338304376274e+01,1.200001170492236611e+02,0.000000000000000000e+00
3.199950361426623147e+01,1.200001167243125622e+02,0.000000000000000000e+00
3.199950384675777570e+01,1.200001164006509526e+02,0.000000000000000000e+00
3.199950408050688466e+01,1.200001160782390599e+02,0.000000000000000000e+00
3.199950431550215058e+01,1.200001157570770687e+02,0.000000000000000000e+00
3.199950455173221897e+01,1.200001154371649079e+02,0.000000000000000000e+00
3.199950478918584906e+01,1.200001151185026487e+02,0.000000000000000000e+00
3.199950502785186046e+01,1.200001148010900636e+02,0.000000000000000000e+00
3.199950526771916515e+01,1.200001144849268968e+02,0.000000000000000000e+00
3.199950550877675681e+01,1.200001141700128642e+02,0.000000000000000000e+00
3.199950575101371797e+01,1.200001138563475109e+02,0.000000000000000000e+00
3.199950599441919508e+01,1.200001135439303255e+02,0.000000000000000000e+00
3.199950623898243762e+01,1.200001132327607252e+02,0.000000000000000000e+00
3.199950648469276970e+01,1.200001129228380421e+02,0.000000000000000000e+00
3.199950673153959357e+01,1.200001126141615231e+02,0.000000000000000000e+00
3.199950697951239675e+01,1.200001123067302728e+02,0.000000000000000000e+00
3.199950722860074848e+01,1.200001120005434245e+02,0.000000000000000000e+00
3.199950747879430679e+01,1.200001116955999549e+02,0.000000000000000000e+00
3.199950773008279015e+01,1.200001113918987841e+02,0.000000000000000000e+00
3.199950798245601646e+01,1.200001110894388177e+02,0.000000000000000000e+00
3.199950823590387827e+01,1.200001107882187910e+02,0.000000000000000000e+00
3.199950849041634982e+01,1.200001104882374534e+02,0.000000000000000000e+00
3.199950874598348705e+01,1.200001101894933981e+02,0.000000000000000000e+00
3.199950900259542053e+01,1.200001098919852325e+02,0.000000000000000000e+00
3.199950926024235898e+01,1.200001095957114501e+02,0.000000000000000000e+00
3.199950951891459283e+01,1.200001093006705162e+02,0.000000000000000000e+00
3.199950977860250134e+01,1.200001090068607823e+02,0.000000000000000000e+00
3.199951003929652771e+01,1.200001087142805858e+02,0.000000000000000000e+00
3.199951030098718974e+01,1.200001084229281645e+02,0.000000000000000000e+00
3.199951056366510471e+01,1.200001081328017278e+02,0.000000000000000000e+00
3.199951082732094321e+01,1.200001078438994000e+02,0.000000000000000000e+00
3.199951109194547172e+01,1.200001075562192767e+02,0.000000000000000000e+00
3.199951135752951714e+01,1.200001072697593685e+02,0.000000000000000000e+00
3.199951162406399519e+01,1.200001069845176289e+02,0.000000000000000000e+00
3.199951189153988906e+01,1.200001067004919832e+02,0.000000000000000000e+00
3.199951215994826015e+01,1.200001064176803141e+02,0.000000000000000000e+00
3.199951242928024797e+01,1.200001061360804471e+02,0.000000000000000000e+00
3.199951269952705957e+01,1.200001058556900659e+02,0.000000000000000000e+00
3.199951297067998368e+01,1.200001055765069538e+02,0.000000000000000000e+00
3.199951324273036946e+01,1.200001052985287657e+02,0.000000000000000000e+00
3.199951351566966196e+01,1.200001050217531144e+02,0.000000000000000000e+00
3.199951378948935243e+01,1.200001047461775414e+02,0.000000000000000000e+00
3.199951406418103517e+01,1.200001044717995882e+02,0.000000000000000000e+00
3.199951433973634352e+01,1.200001041986167536e+02,0.000000000000000000e+00
3.199951461614700321e+01,1.200001039266264797e+02,0.000000000000000000e+00
3.199951489340480748e+01,1.200001036558261376e+02,0.000000000000000000e+00
3.199951517150162061e+01,1.200001033862131123e+02,0.000000000000000000e+00
3.199951545042937440e+01,1.200001031177847324e+02,0.000000000000000000e+00
3.199951573018006812e+01,1.200001028505382408e+02,0.000000000000000000e+00
3.199951601074577212e+01,1.200001025844709233e+02,0.000000000000000000e+00
3.199951629211863846e+01,1.200001023195799519e+02,0.000000000000000000e+00
3.199951657429086538e+01,1.200001020558625129e+02,0.000000000000000000e+00
3.199951685725473283e+01,1.200001017933157357e+02,0.000000000000000000e+00
3.199951714100259537e+01,1.200001015319367070e+02,0.000000000000000000e+00
3.199951742552685374e+01,1.200001012717225279e+02,0.000000000000000000e+00
3.199951771081999041e+01,1.200001010126702425e+02,0.000000000000000000e+00
3.199951799687455534e+01,1.200001007547768239e+02,0.000000000000000000e+00
3.199951828368315887e+01,1.200001004980392452e+02,0.000000000000000000e+00
3.199951857123847532e+01,1.200001002424544509e+02,0.000000000000000000e+00
3.199951885953324648e+01,1.200000999880193859e+02,0.000000000000000000e+00
3.199951914856028168e+01,1.200000997347309237e+02,0.000000000000000000e+00
3.199951943831245060e+01,1.200000994825859237e+02,0.000000000000000000e+00
3.199951972878269046e+01,1.200000992315812027e+02,0.000000000000000000e+00
3.199952001996399176e+01,1.200000989817135917e+02,0.000000000000000000e+00
3.199952031184941603e+01,1.200000987329798932e+02,0.000000000000000000e+00
3.199952060443209589e+01,1.200000984853768102e+02,0.000000000000000000e+00
3.199952089770520303e+01,1.200000982389011028e+02,0.000000000000000000e+00
3.199952119166199083e+01,1.200000979935495025e+02,0.000000000000000000e+00
3.199952148629576243e+01,1.200000977493186696e+02,0.000000000000000000e+00
3.199952178159989202e+01,1.200000975062052930e+02,0.000000000000000000e+00
3.199952207756779998e+01,1.200000972642060191e+02,0.000000000000000000e+00
3.199952237419297774e+01,1.200000970233174797e+02,0.000000000000000000e+00
3.199952267146897000e+01,1.200000967835362786e+02,0.000000000000000000e+00
3.199952296938938545e+01,1.200000965448590051e+02,0.000000000000000000e+00
3.199952326794788249e+01,1.200000963072822060e+02,0.000000000000000000e+00
3.199952356713818347e+01,1.200000960708024706e+02,0.000000000000000000e+00
3.199952386695407114e+01,1.200000958354163316e+02,0.000000000000000000e+00
3.199952416738938155e+01,1.200000956011202931e+02,0.000000000000000000e+00
3.199952446843800402e+01,1.200000953679108733e+02,0.000000000000000000e+00
3.199952477009388829e+01,1.200000951357845338e+02,0.000000000000000000e+00
3.199952507235104804e+01,1.200000949047377929e+02,0.000000000000000000e+00
3.199952537520353246e+01,1.200000946747670696e+02,0.000000000000000000e+00
3.199952567864545827e+01,1.200000944458688679e+02,0.000000000000000000e+00
3.199952598267099901e+01,1.200000942180395498e+02,0.000000000000000000e+00
3.199952628727437443e+01,1.200000939912755911e+02,0.000000000000000000e+00
3.199952659244986108e+01,1.200000937655733821e+02,0.000000000000000000e+00
3.199952689819179952e+01,1.200000935409293277e+02,0.000000000000000000e+00
3.199952720449455867e+01,1.200000933173397897e+02,0.000000000000000000e+00
3.199952751135258566e+01,1.200000930948011870e+02,0.000000000000000000e+00
3.199952781876035957e+01,1.200000928733098533e+02,0.000000000000000000e+00
3.199952812671241986e+01,1.200000926528621790e+02,0.000000000000000000e+00
3.199952843520335932e+01,1.200000924334544834e+02,0.000000000000000000e+00
3.199952874422782756e+01,1.200000922150831002e+02,0.000000000000000000e+00
3.199952905378049905e+01,1.200000919977444056e+02,0.000000000000000000e+00
3.199952936385612645e+01,1.200000917814347048e+02,0.000000000000000000e+00
3.199952967444949792e+01,1.200000915661502745e+02,0.000000000000000000e+00
3.199952998555544781e+01,1.200000913518874768e+02,0.000000000000000000e+00
3.199953029716887443e+01,1.200000911386426168e+02,0.000000000000000000e+00
3.199953060928470094e+01,1.200000909264119571e+02,0.000000000000000000e+00
3.199953092189792159e+01,1.200000907151918028e+02,0.000000000000000000e+00
3.199953123500356966e+01,1.200000905049784592e+02,0.000000000000000000e+00
3.199953154859671756e+01,1.200000902957682172e+02,0.000000000000000000e+00
3.199953186267249094e+01,1.200000900875573251e+02,0.000000000000000000e+00
3.199953217722606880e+01,1.200000898803420597e+02,0.000000000000000000e+00
3.199953249225266205e+01,1.200000896741186978e+02,0.000000000000000000e+00
3.199953280774754205e+01,1.200000894688835444e+02,0.000000000000000000e+00
3.199953312370600500e+01,1.200000892646328197e+02,0.000000000000000000e+00
3.199953344012341816e+01,1.200000890613628144e+02,0.000000000000000000e+00
3.199953375699516656e+01,1.200000888590697627e+02,0.000000000000000000e+00
3.199953407431670271e+01,1.200000886577499415e+02,0.000000000000000000e+00
3.199953439208350403e+01,1.200000884573995990e+02,0.000000000000000000e+00
3.199953471029110474e+01,1.200000882580149977e+02,0.000000000000000000e+00
3.199953502893507817e+01,1.200000880595924144e+02,0.000000000000000000e+00
3.199953534801102606e+01,1.200000878621280549e+02,0.000000000000000000e+00
3.199953566751461409e+01,1.200000876656182243e+02,0.000000000000000000e+00
3.199953598744154704e+01,1.200000874700591424e+02,0.000000000000000000e+00
3.199953630778754743e+01,1.200000872754470578e+02,0.000000000000000000e+00
3.199953662854840886e+01,1.200000870817782754e+02,0.000000000000000000e+00
3.199953694971994267e+01,1.200000868890490295e+02,0.000000000000000000e+00
3.199953727129802061e+01,1.200000866972555542e+02,0.000000000000000000e+00
3.199953759327854286e+01,1.200000865063940978e+02,0.000000000000000000e+00
3.199953791565743799e+01,1.200000863164609939e+02,0.000000000000000000e+00
3.199953823843070211e+01,1.200000861274524340e+02,0.000000000000000000e+00
3.199953856159434196e+01,1.200000859393647090e+02,0.000000000000000000e+00
3.199953888514442824e+01,1.200000857521941100e+02,0.000000000000000000e+00
3.199953920907704941e+01,1.200000855659368568e+02,0.000000000000000000e+00
3.199953953338834367e+01,1.200000853805892689e+02,0.000000000000000000e+00
3.199953985807447765e+01,1.200000851961476087e+02,0.000000000000000000e+00
3.199954018313166415e+01,1.200000850126081247e+02,0.000000000000000000e+00
3.199954050855614796e+01,1.200000848299671645e+02,0.000000000000000000e+00
3.199954083434421293e+01,1.200000846482209482e+02,0.000000000000000000e+00
3.199954116049216779e+01,1.200000844673658378e+02,0.000000000000000000e+00
3.199954148699638523e+01,1.200000842873980673e+02,0.000000000000000000e+00
3.199954181385324858e+01,1.200000841083139562e+02,0.000000000000000000e+00
3.199954214105918027e+01,1.200000839301098523e+02,0.000000000000000000e+00
3.199954246861064533e+01,1.200000837527819897e+02,0.000000000000000000e+00
3.199954279650413724e+01,1.200000835763267304e+02,0.000000000000000000e+00
3.199954312473617790e+01,1.200000834007404080e+02,0.000000000000000000e+00
3.199954345330334604e+01,1.200000832260193135e+02,0.000000000000000000e+00
3.199954378220222750e+01,1.200000830521597806e+02,0.000000000000000000e+00
3.199954411142945787e+01,1.200000828791581995e+02,0.000000000000000000e+00
3.199954444098170470e+01,1.200000827070108471e+02,0.000000000000000000e+00
3.199954477085566040e+01,1.200000825357141139e+02,0.000000000000000000e+00
3.199954510104805649e+01,1.200000823652643476e+02,0.000000000000000000e+00
3.199954543155564934e+01,1.200000821956578818e+02,0.000000000000000000e+00
3.199954576237524506e+01,1.200000820268911355e+02,0.000000000000000000e+00
3.199954609350364976e+01,1.200000818589604563e+02,0.000000000000000000e+00
3.199954642493773349e+01,1.200000816918622206e+02,0.000000000000000000e+00
3.199954675667438408e+01,1.200000815255928472e+02,0.000000000000000000e+00
3.199954708871052134e+01,1.200000813601487124e+02,0.000000000000000000e+00
3.199954742104307925e+01,1.200000811955262350e+02,0.000000000000000000e+00
3.199954775366905579e+01,1.200000810317218196e+02,0.000000000000000000e+00
3.199954808658544891e+01,1.200000808687318425e+02,0.000000000000000000e+00
3.199954841978929565e+01,1.200000807065528221e+02,0.000000000000000000e+00
3.199954875327767212e+01,1.200000805451811203e+02,0.000000000000000000e+00
3.199954908704767220e+01,1.200000803846132271e+02,0.000000000000000000e+00
3.199954942109641820e+01,1.200000802248455756e+02,0.000000000000000000e+00
3.199954975542107150e+01,1.200000800658746130e+02,0.000000000000000000e+00
3.199955009001880768e+01,1.200000799076968150e+02,0.000000000000000000e+00
3.199955042488684143e+01,1.200000797503086716e+02,0.000000000000000000e+00
3.199955076002240872e+01,1.200000795937066584e+02,0.000000000000000000e+00
3.199955109542277754e+01,1.200000794378872939e+02,0.000000000000000000e+00
3.199955143108524425e+01,1.200000792828470253e+02,0.000000000000000000e+00
3.199955176700712300e+01,1.200000791285824420e+02,0.000000000000000000e+00
3.199955210318575993e+01,1.200000789750899912e+02,0.000000000000000000e+00
3.199955243961852958e+01,1.200000788223662482e+02,0.000000000000000000e+00
3.199955277630284556e+01,1.200000786704077456e+02,0.000000000000000000e+00
3.199955311323610729e+01,1.200000785192110442e+02,0.000000000000000000e+00
3.199955345041579235e+01,1.200000783687726624e+02,0.000000000000000000e+00
3.199955378783935700e+01,1.200000782190891897e+02,0.000000000000000000e+00
3.199955412550431788e+01,1.200000780701572012e+02,0.000000000000000000e+00
3.199955446340819165e+01,1.200000779219733005e+02,0.000000000000000000e+00
3.199955480154853049e+01,1.200000777745340912e+02,0.000000000000000000e+00
3.199955513992292211e+01,1.200000776278361343e+02,0.000000000000000000e+00
3.199955547852895776e+01,1.200000774818760902e+02,0.000000000000000000e+00
3.199955581736426069e+01,1.200000773366505626e+02,0.000000000000000000e+00
3.199955615642648610e+01,1.200000771921561835e+02,0.000000000000000000e+00
3.199955649571330341e+01,1.200000770483896133e+02,0.000000000000000000e+00
3.199955683522240690e+01,1.200000769053474983e+02,0.000000000000000000e+00
3.199955717495151575e+01,1.200000767630265273e+02,0.000000000000000000e+00
3.199955751489836686e+01,1.200000766214233465e+02,0.000000000000000000e+00
3.199955785506073269e+01,1.200000764805346734e+02,0.000000000000000000e+00
3.199955819543639635e+01,1.200000763403571682e+02,0.000000000000000000e+00
3.199955853602316935e+01,1.200000762008875910e+02,0.000000000000000000e+00
3.199955887681887745e+01,1.200000760621226021e+02,0.000000000000000000e+00
3.199955921782138191e+01,1.200000759240589474e+02,0.000000000000000000e+00
3.199955955902854754e+01,1.200000757866934151e+02,0.000000000000000000e+00
3.199955990043827470e+01,1.200000756500226942e+02,0.000000000000000000e+00
3.199956024204847793e+01,1.200000755140435729e+02,0.000000000000000000e+00
3.199956058385710378e+01,1.200000753787527970e+02,0.000000000000000000e+00
3.199956092586210588e+01,1.200000752441471974e+02,0.000000000000000000e+00
3.199956126806145562e+01,1.200000751102235341e+02,0.000000000000000000e+00
3.199956161045316705e+01,1.200000749769786239e+02,0.000000000000000000e+00
3.199956195303526130e+01,1.200000748444092551e+02,0.000000000000000000e+00
3.199956229580576306e+01,1.200000747125122587e+02,0.000000000000000000e+00
3.199956263876274676e+01,1.200000745812845082e+02,0.000000000000000000e+00
3.199956298190428683e+01,1.200000744507228205e+02,0.000000000000000000e+00
3.199956332522847902e+01,1.200000743208240550e+02,0.000000000000000000e+00
3.199956366873345104e+01,1.200000741915850853e+02,0.000000000000000000e+00
3.199956401241733062e+01,1.200000740630027991e+02,0.000000000000000000e+00
3.199956435627828100e+01,1.200000739350740702e+02,0.000000000000000000e+00
3.199956470031447253e+01,1.200000738077958289e+02,0.000000000000000000e+00
3.199956504452410755e+01,1.200000736811649489e+02,0.000000000000000000e+00
3.199956538890538127e+01,1.200000735551783890e+02,0.000000000000000000e+00
3.199956573345653510e+01,1.200000734298330798e+02,0.000000000000000000e+00
3.199956607817582110e+01,1.200000733051259516e+02,0.000000000000000000e+00
3.199956642306150201e+01,1.200000731810539634e+02,0.000000000000000000e+00
3.199956676811185119e+01,1.200000730576140882e+02,0.000000000000000000e+00
3.199956711332518111e+01,1.200000729348033417e+02,0.000000000000000000e+00
3.199956745869980423e+01,1.200000728126186686e+02,0.000000000000000000e+00
3.199956780423405789e+01,1.200000726910570705e+02,0.000000000000000000e+00
3.199956814992629361e+01,1.200000725701156199e+02,0.000000000000000000e+00
3.199956849577488782e+01,1.200000724497912614e+02,0.000000000000000000e+00
3.199956884177820626e+01,1.200000723300810961e+02,0.000000000000000000e+00
3.199956918793467153e+01,1.200000722109821396e+02,0.000000000000000000e+00
3.199956953424269557e+01,1.200000720924914646e+02,0.000000000000000000e+00
3.199956988070070807e+01,1.200000719746061151e+02,0.000000000000000000e+00
3.199957022730715650e+01,1.200000718573232064e+02,0.000000000000000000e+00
3.199957057406052030e+01,1.200000717406398394e+02,0.000000000000000000e+00
3.199957092095926825e+01,1.200000716245530725e+02,0.000000000000000000e+00
3.199957126800190466e+01,1.200000715090600636e+02,0.000000000000000000e+00
3.199957161518694093e+01,1.200000713941578852e+02,0.000000000000000000e+00
3.199957196251290625e+01,1.200000712798437661e+02,0.000000000000000000e+00
3.199957230997833690e+01,1.200000711661147648e+02,0.000000000000000000e+00
3.199957265758179759e+01,1.200000710529680816e+02,0.000000000000000000e+00
3.199957300532185300e+01,1.200000709404009029e+02,0.000000000000000000e+00
3.199957335319710339e+01,1.200000708284103865e+02,0.000000000000000000e+00
3.199957370120613120e+01,1.200000707169937471e+02,0.000000000000000000e+00
3.199957404934756866e+01,1.200000706061481850e+02,0.000000000000000000e+00
3.199957439762004086e+01,1.200000704958709008e+02,0.000000000000000000e+00
3.199957474602218710e+01,1.200000703861591518e+02,0.000000000000000000e+00
3.199957509455266802e+01,1.200000702770101384e+02,0.000000000000000000e+00
3.199957544321015490e+01,1.200000701684211464e+02,0.000000000000000000e+00
3.199957579199333679e+01,1.200000700603894330e+02,0.000000000000000000e+00
