ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-2.113978559225392129e+00,3.395746552841556909e+00,0.000000000000000000e+00
-2.131974964734935973e+00,3.384476732043441238e+00,0.000000000000000000e+00
-2.149821842510388326e+00,3.373168546851049499e+00,0.000000000000000000e+00
-2.167519630563923272e+00,3.361823709107902847e+00,0.000000000000000000e+00
-2.185068819219025293e+00,3.350443889289411281e+00,0.000000000000000000e+00
-2.202469946053183580e+00,3.339030718147478982e+00,0.000000000000000000e+00
-2.219723591311972832e+00,3.327585788251455234e+00,0.000000000000000000e+00
-2.236830373749480572e+00,3.316110655432315646e+00,0.000000000000000000e+00
-2.253790946854355770e+00,3.304606840136558255e+00,0.000000000000000000e+00
-2.270605995424672674e+00,3.293075828695949170e+00,0.000000000000000000e+00
-2.287276232458326675e+00,3.281519074518876700e+00,0.000000000000000000e+00
-2.303802396328892943e+00,3.269937999208736290e+00,0.000000000000000000e+00
-2.320185248219767349e+00,3.258333993614429769e+00,0.000000000000000000e+00
-2.336425569792008439e+00,3.246708418817752406e+00,0.000000000000000000e+00
-2.352524161063687114e+00,3.235062607062122453e+00,0.000000000000000000e+00
-2.368481838480660517e+00,3.223397862626835586e+00,0.000000000000000000e+00
-2.384299433160647741e+00,3.211715462650730490e+00,0.000000000000000000e+00
-2.399977789294198693e+00,3.200016657908910656e+00,0.000000000000000000e+00
-2.415517762687743542e+00,3.188302673545907684e+00,0.000000000000000000e+00
-2.430920219435338758e+00,3.176574709768436477e+00,0.000000000000000000e+00
-2.446186034707003909e+00,3.164833942500681729e+00,0.000000000000000000e+00
-2.461316091642703263e+00,3.153081524004837544e+00,0.000000000000000000e+00
-2.476311280342097021e+00,3.141318583469442594e+00,0.000000000000000000e+00
-2.491172496941119974e+00,3.129546227567844952e+00,0.000000000000000000e+00
-2.505900642767315833e+00,3.117765540988984618e+00,0.000000000000000000e+00
-2.520496623566617522e+00,3.105977586942517465e+00,0.000000000000000000e+00
-2.534961348794988023e+00,3.094183407640128447e+00,0.000000000000000000e+00
-2.549295730968932805e+00,3.082384024754793117e+00,0.000000000000000000e+00
-2.563500685069515672e+00,3.070580439859556421e+00,0.000000000000000000e+00
-2.577577127994980621e+00,3.058773634847327116e+00,0.000000000000000000e+00
-2.591525978057577451e+00,3.046964572333045407e+00,0.000000000000000000e+00
-2.605348154520605419e+00,3.035154196039479224e+00,0.000000000000000000e+00
-2.619044577172052968e+00,3.023343431167826445e+00,0.000000000000000000e+00
-2.632616165931594754e+00,3.011533184754172865e+00,0.000000000000000000e+00
-2.646063840487963503e+00,2.999724346012825560e+00,0.000000000000000000e+00
-2.659388519964049902e+00,2.987917786667397824e+00,0.000000000000000000e+00
-2.672591122607304914e+00,2.976114361270515207e+00,0.000000000000000000e+00
-2.685672565503242293e+00,2.964314907512900277e+00,0.000000000000000000e+00
-2.698633764310081951e+00,2.952520246522550185e+00,0.000000000000000000e+00
-2.711475633012722763e+00,2.940731183154665196e+00,0.000000000000000000e+00
-2.724199083694426093e+00,2.928948506272930796e+00,0.000000000000000000e+00
-2.736805026324734325e+00,2.917172989022703167e+00,0.000000000000000000e+00
-2.749294368562289925e+00,2.905405389096616275e+00,0.000000000000000000e+00
-2.761668015571344892e+00,2.893646448993071552e+00,0.000000000000000000e+00
-2.773926869850859234e+00,2.881896896268045793e+00,0.000000000000000000e+00
-2.786071831075195071e+00,2.870157443780618323e+00,0.000000000000000000e+00
-2.798103795945497296e+00,2.858428789932570879e+00,0.000000000000000000e+00
-2.810023658050947670e+00,2.846711618902404872e+00,0.000000000000000000e+00
-2.821832307739132961e+00,2.835006600874082405e+00,0.000000000000000000e+00
-2.833530631994861437e+00,2.823314392260766859e+00,0.000000000000000000e+00
-2.845119514326792221e+00,2.811635635923840137e+00,0.000000000000000000e+00
-2.856599834661341930e+00,2.799970961387416857e+00,0.000000000000000000e+00
-2.867972469243326383e+00,2.788320985048586387e+00,0.000000000000000000e+00
-2.879238290542890599e+00,2.776686310383590151e+00,0.000000000000000000e+00
-2.890398167168293675e+00,2.765067528150108256e+00,0.000000000000000000e+00
-2.901452963784164396e+00,2.753465216585833542e+00,0.000000000000000000e+00
-2.912403541034861210e+00,2.741879941603494686e+00,0.000000000000000000e+00
-2.923250755472624807e+00,2.730312256982470043e+00,0.000000000000000000e+00
-2.933995459490216451e+00,2.718762704557125875e+00,0.000000000000000000e+00
-2.944638501257770713e+00,2.707231814402005110e+00,0.000000000000000000e+00
-2.955180724663619252e+00,2.695720105013980739e+00,0.000000000000000000e+00
-2.965622969258846275e+00,2.684228083491476458e+00,0.000000000000000000e+00
-2.975966070205361635e+00,2.672756245710865119e+00,0.000000000000000000e+00
-2.986210858227317466e+00,2.661305076500108946e+00,0.000000000000000000e+00
-2.996358159565660095e+00,2.649875049809758742e+00,0.000000000000000000e+00
-3.006408795935676892e+00,2.638466628881361853e+00,0.000000000000000000e+00
-3.016363584487361305e+00,2.627080266413369447e+00,0.000000000000000000e+00
-3.026223337768481514e+00,2.615716404724597322e+00,0.000000000000000000e+00
-3.035988863690188388e+00,2.604375475915318372e+00,0.000000000000000000e+00
-3.045660965495075256e+00,2.593057902026020933e+00,0.000000000000000000e+00
-3.055240441727545164e+00,2.581764095193915587e+00,0.000000000000000000e+00
-3.064728086206399027e+00,2.570494457807222410e+00,0.000000000000000000e+00
-3.074124687999535421e+00,2.559249382657294625e+00,0.000000000000000000e+00
-3.083431031400682087e+00,2.548029253088611501e+00,0.000000000000000000e+00
-3.092647895908054334e+00,2.536834443146707585e+00,0.000000000000000000e+00
-3.101776056204873289e+00,2.525665317724049785e+00,0.000000000000000000e+00
-3.110816282141664058e+00,2.514522232703917837e+00,0.000000000000000000e+00
-3.119769338720261409e+00,2.503405535102318336e+00,0.000000000000000000e+00
-3.128635986079450593e+00,2.492315563207967433e+00,0.000000000000000000e+00
-3.137416979482190005e+00,2.481252646720368382e+00,0.000000000000000000e+00
-3.146113069304345977e+00,2.470217106886026137e+00,0.000000000000000000e+00
-3.154725001024886399e+00,2.459209256632813201e+00,0.000000000000000000e+00
-3.163253515217474998e+00,2.448229400702530256e+00,0.000000000000000000e+00
-3.171699347543424086e+00,2.437277835781674007e+00,0.000000000000000000e+00
-3.180063228745942716e+00,2.426354850630449977e+00,0.000000000000000000e+00
-3.188345884645645611e+00,2.415460726210044928e+00,0.000000000000000000e+00
-3.196548036137272675e+00,2.404595735808189527e+00,0.000000000000000000e+00
-3.204670399187572905e+00,2.393760145163033037e+00,0.000000000000000000e+00
-3.212713684834322958e+00,2.382954212585346454e+00,0.000000000000000000e+00
-3.220678599186427071e+00,2.372178189079086952e+00,0.000000000000000000e+00
-3.228565843425073023e+00,2.361432318460329860e+00,0.000000000000000000e+00
-3.236376113805895294e+00,2.350716837474609910e+00,0.000000000000000000e+00
-3.244110101662128542e+00,2.340031975912661988e+00,0.000000000000000000e+00
-3.251768493408696781e+00,2.329377956724609344e+00,0.000000000000000000e+00
-3.259351970547224031e+00,2.318754996132603718e+00,0.000000000000000000e+00
-3.266861209671922506e+00,2.308163303741935568e+00,0.000000000000000000e+00
-3.274296882476337878e+00,2.297603082650638395e+00,0.000000000000000000e+00
-3.281659655760916561e+00,2.287074529557601821e+00,0.000000000000000000e+00
-3.288950191441365689e+00,2.276577834869211170e+00,0.000000000000000000e+00
-3.296169146557789364e+00,2.266113182804530002e+00,0.000000000000000000e+00
-3.303317173284557651e+00,2.255680751499046455e+00,0.000000000000000000e+00
-3.310394918940899878e+00,2.245280713106994952e+00,0.000000000000000000e+00
-3.317403026002187616e+00,2.234913233902271923e+00,0.000000000000000000e+00
-3.324342132111885117e+00,2.224578474377963744e+00,0.000000000000000000e+00
-3.331212870094144574e+00,2.214276589344500668e+00,0.000000000000000000e+00
-3.338015867967024874e+00,2.204007728026454060e+00,0.000000000000000000e+00
-3.344751748956311221e+00,2.193772034157988493e+00,0.000000000000000000e+00
-3.351421131509911611e+00,2.183569646076993109e+00,0.000000000000000000e+00
-3.358024629312815534e+00,2.173400696817894939e+00,0.000000000000000000e+00
-3.364562851302586033e+00,2.163265314203182577e+00,0.000000000000000000e+00
-3.371036401685377104e+00,2.153163620933645550e+00,0.000000000000000000e+00
-3.377445879952442720e+00,2.143095734677350261e+00,0.000000000000000000e+00
-3.383791880897136117e+00,2.133061768157360039e+00,0.000000000000000000e+00
-3.390074994632365613e+00,2.123061829238222842e+00,0.000000000000000000e+00
-3.396295806608496726e+00,2.113096021011237280e+00,0.000000000000000000e+00
-3.402454897631688180e+00,2.103164441878504487e+00,0.000000000000000000e+00
-3.408552843882632466e+00,2.093267185635795169e+00,0.000000000000000000e+00
-3.414590216935697864e+00,2.083404341554228267e+00,0.000000000000000000e+00
-3.420567583778447940e+00,2.073575994460789662e+00,0.000000000000000000e+00
-3.426485506831526973e+00,2.063782224817694910e+00,0.000000000000000000e+00
-3.432344543968892658e+00,2.054023108800618225e+00,0.000000000000000000e+00
-3.438145248538386767e+00,2.044298718375789470e+00,0.000000000000000000e+00
-3.443888169382623765e+00,2.034609121375990703e+00,0.000000000000000000e+00
-3.449573850860190305e+00,2.024954381575442053e+00,0.000000000000000000e+00
-3.455202832867132479e+00,2.015334558763612893e+00,0.000000000000000000e+00
-3.460775650858729957e+00,2.005749708817956112e+00,0.000000000000000000e+00
-3.466292835871534361e+00,1.996199883775584771e+00,0.000000000000000000e+00
-3.471754914545660320e+00,1.986685131903904944e+00,0.000000000000000000e+00
-3.477162409147325661e+00,1.977205497770211373e+00,0.000000000000000000e+00
-3.482515837591615870e+00,1.967761022310267505e+00,0.000000000000000000e+00
-3.487815713465474587e+00,1.958351742895873437e+00,0.000000000000000000e+00
-3.493062546050896611e+00,1.948977693401443334e+00,0.000000000000000000e+00
-3.498256840348322960e+00,1.939638904269594288e+00,0.000000000000000000e+00
-3.503399097100220239e+00,1.930335402575766413e+00,0.000000000000000000e+00
-3.508489812814835851e+00,1.921067212091888354e+00,0.000000000000000000e+00
-3.513529479790123311e+00,1.911834353349088689e+00,0.000000000000000000e+00
-3.518518586137818094e+00,1.902636843699478053e+00,0.000000000000000000e+00
-3.523457615807665810e+00,1.893474697377005800e+00,0.000000000000000000e+00
-3.528347048611783165e+00,1.884347925557406489e+00,0.000000000000000000e+00
-3.533187360249153031e+00,1.875256536417245989e+00,0.000000000000000000e+00
-3.537979022330231871e+00,1.866200535192078069e+00,0.000000000000000000e+00
-3.542722502401676188e+00,1.857179924233726132e+00,0.000000000000000000e+00
-3.547418263971163110e+00,1.848194703066698974e+00,0.000000000000000000e+00
-3.552066766532312680e+00,1.839244868443749237e+00,0.000000000000000000e+00
-3.556668465589694073e+00,1.830330414400590078e+00,0.000000000000000000e+00
-3.561223812683908196e+00,1.821451332309779847e+00,0.000000000000000000e+00
-3.565733255416744463e+00,1.812607610933786750e+00,0.000000000000000000e+00
-3.570197237476401497e+00,1.803799236477234835e+00,0.000000000000000000e+00
-3.574616198662763367e+00,1.795026192638358387e+00,0.000000000000000000e+00
-3.578990574912725542e+00,1.786288460659661625e+00,0.000000000000000000e+00
-3.583320798325567047e+00,1.777586019377797921e+00,0.000000000000000000e+00
-3.587607297188356803e+00,1.768918845272681839e+00,0.000000000000000000e+00
-3.591850496001389725e+00,1.760286912515841795e+00,0.000000000000000000e+00
-3.596050815503650355e+00,1.751690193018022201e+00,0.000000000000000000e+00
-3.600208672698291146e+00,1.743128656476047533e+00,0.000000000000000000e+00
-3.604324480878126735e+00,1.734602270418957870e+00,0.000000000000000000e+00
-3.608398649651132661e+00,1.726111000253420569e+00,0.000000000000000000e+00
-3.612431584965945408e+00,1.717654809308438946e+00,0.000000000000000000e+00
-3.616423689137360231e+00,1.709233658879354856e+00,0.000000000000000000e+00
-3.620375360871819215e+00,1.700847508271163600e+00,0.000000000000000000e+00
-3.624286995292885116e+00,1.692496314841143823e+00,0.000000000000000000e+00
-3.628158983966695228e+00,1.684180034040820395e+00,0.000000000000000000e+00
-3.631991714927394366e+00,1.675898619457258487e+00,0.000000000000000000e+00
-3.635785572702536772e+00,1.667652022853709282e+00,0.000000000000000000e+00
-3.639540938338456488e+00,1.659440194209604424e+00,0.000000000000000000e+00
-3.643258189425602644e+00,1.651263081759917872e+00,0.000000000000000000e+00
-3.646937700123830339e+00,1.643120632033901574e+00,0.000000000000000000e+00
-3.650579841187650221e+00,1.635012789893195650e+00,0.000000000000000000e+00
-3.654184979991425219e+00,1.626939498569337728e+00,0.000000000000000000e+00
-3.657753480554518433e+00,1.618900699700659862e+00,0.000000000000000000e+00
-3.661285703566381500e+00,1.610896333368602829e+00,0.000000000000000000e+00
-3.664782006411584803e+00,1.602926338133433992e+00,0.000000000000000000e+00
-3.668242743194784605e+00,1.594990651069397858e+00,0.000000000000000000e+00
-3.671668264765622691e+00,1.587089207799291080e+00,0.000000000000000000e+00
-3.675058918743556724e+00,1.579221942528478584e+00,0.000000000000000000e+00
-3.678415049542617776e+00,1.571388788078355470e+00,0.000000000000000000e+00
-3.681736998396092364e+00,1.563589675919265565e+00,0.000000000000000000e+00
-3.685025103381124545e+00,1.555824536202882191e+00,0.000000000000000000e+00
-3.688279699443239856e+00,1.548093297794052470e+00,0.000000000000000000e+00
-3.691501118420781324e+00,1.540395888302127370e+00,0.000000000000000000e+00
-3.694689689069259764e+00,1.532732234111776171e+00,0.000000000000000000e+00
-3.697845737085618367e+00,1.525102260413281785e+00,0.000000000000000000e+00
-3.700969585132400042e+00,1.517505891232350912e+00,0.000000000000000000e+00
-3.704061552861826812e+00,1.509943049459419928e+00,0.000000000000000000e+00
-3.707121956939779306e+00,1.502413656878478720e+00,0.000000000000000000e+00
-3.710151111069678542e+00,1.494917634195412681e+00,0.000000000000000000e+00
-3.713149326016270901e+00,1.487454901065875301e+00,0.000000000000000000e+00
-3.716116909629306964e+00,1.480025376122690473e+00,0.000000000000000000e+00
-3.719054166867116873e+00,1.472628977002801376e+00,0.000000000000000000e+00
-3.721961399820083560e+00,1.465265620373761957e+00,0.000000000000000000e+00
-3.724838907734004945e+00,1.457935221959784311e+00,0.000000000000000000e+00
-3.727686987033346888e+00,1.450637696567351309e+00,0.000000000000000000e+00
-3.730505931344388237e+00,1.443372958110384019e+00,0.000000000000000000e+00
-3.733296031518252178e+00,1.436140919634995905e+00,0.000000000000000000e+00
-3.736057575653822127e+00,1.428941493343820257e+00,0.000000000000000000e+00
-3.738790849120545268e+00,1.421774590619923728e+00,0.000000000000000000e+00
-3.741496134581120181e+00,1.414640122050310866e+00,0.000000000000000000e+00
-3.744173712014062350e+00,1.407537997449027856e+00,0.000000000000000000e+00
-3.746823858736157309e+00,1.400468125879868797e+00,0.000000000000000000e+00
-3.749446849424789896e+00,1.393430415678694523e+00,0.000000000000000000e+00
-3.752042956140150931e+00,1.386424774475362387e+00,0.000000000000000000e+00
-3.754612448347328435e+00,1.379451109215277915e+00,0.000000000000000000e+00
-3.757155592938268285e+00,1.372509326180580747e+00,0.000000000000000000e+00
-3.759672654253617186e+00,1.365599331010945994e+00,0.000000000000000000e+00
-3.762163894104437745e+00,1.358721028724040103e+00,0.000000000000000000e+00
-3.764629571793798313e+00,1.351874323735614114e+00,0.000000000000000000e+00
-3.767069944138238480e+00,1.345059119879238319e+00,0.000000000000000000e+00
-3.769485265489104009e+00,1.338275320425703407e+00,0.000000000000000000e+00
-3.771875787753761866e+00,1.331522828102063905e+00,0.000000000000000000e+00
-3.774241760416676250e+00,1.324801545110364520e+00,0.000000000000000000e+00
-3.776583430560364274e+00,1.318111373146021448e+00,0.000000000000000000e+00
-3.778901042886220640e+00,1.311452213415881252e+00,0.000000000000000000e+00
-3.781194839735210866e+00,1.304823966655959788e+00,0.000000000000000000e+00
