ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-3.459239642226361600e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.441081036335892573e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.423017750516288871e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.405049284403400378e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.387175140259604422e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.369394822960065650e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.351707839978946168e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.334113701376020256e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.316611919782680662e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.299202010388758488e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.281883490929037084e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.264655881669818349e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.247518705395690652e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.230471487396298080e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.213513755453161203e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.196645039826544910e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.179864873242739698e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.163172790880675933e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.146568330359354349e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.130051031725022082e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.113620437438247901e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.097276092361402444e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.081017543746089160e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.064844341220421597e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.048756036776759437e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.032752184759038183e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.016832341850706811e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.000996067062261297e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.985242921719182263e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.969572469449520469e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.953984276172089363e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.938477910084301925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.923052941650314374e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.907708943588864781e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.892445490861718316e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.877262160661915313e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.862158532401759103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.847134187701418462e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.832188710377221419e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.817321686430308780e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.802532704034827127e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.787821353526885648e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.773187227393005827e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.758629920258770518e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.744149028877885588e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.729744152120575418e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.715414890962999372e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.701160848475698817e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.686981629812859929e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.672876842201424186e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.658846094929994575e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.644888999338248503e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.631005168806050509e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.617194218742611156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.603455766576209029e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.589789431743094283e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.576194835677466877e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.562671601800532439e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.549219355510428109e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.535837724171535523e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.522526337104506577e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.509284825575575972e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.496112822786741070e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.483009963865430159e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.469975885854325703e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.457010227701389216e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.444112630249887008e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.431282736228418173e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.418520190240987855e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.405824638757136480e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.393195730102323004e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.380633114447948451e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.368136443801790225e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.355705371998332076e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.343339554689249038e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.331038649333688095e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.318802315189054664e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.306630213301244847e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.294522006495637090e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.282477359367269365e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.270495938272087955e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.258577411317278738e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.246721448352309025e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.234927720959666964e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.223195902445752825e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.211525667832073161e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.199916693845829663e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.188368658911265197e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.176881243140708300e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.165454128325617233e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.154086997927928682e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.142779537070998330e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.131531432531256876e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.120342372729202118e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.109212047721001237e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.098140149189739567e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.087126370437022427e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.076170406374325150e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.065271953514748571e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.054430709964367718e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.043646375414038818e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.032918651131054411e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.022247239950796693e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.011631846268543189e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.001072176031429617e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.990567936729999321e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.980118837390367315e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.969724588565976875e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.959384902329711187e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.949099492265954581e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.938868073462450825e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.928690362502516686e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.918566077457357633e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.908494937877977415e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.898476664787594137e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.888510980673855366e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.878597609481204911e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.868736276602993795e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.858926708874357292e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.849168634564122726e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.839461783367634551e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.829805886399120229e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.820200676184261956e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.810645886652765268e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.801141253131133935e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.791686512335086690e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.782281402362484890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.772925662685951753e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.763619034145699205e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.754361258942452650e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.745152080630021807e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.735991244108532561e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.726878495617149678e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.717813582727054644e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.708796254334625564e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.699826260654313526e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.690903353211670623e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.682027284836683512e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.673197809656750357e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.664414683090015501e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.655677661838396153e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.646986503881070041e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.638340968467451253e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.629740816111034496e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.621185808582167320e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.612675708901893268e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.604210281335234356e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.595789291384525077e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.587412505783203143e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.579079692489143705e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.570790620678246929e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.562545060738077529e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.554342784261553589e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.546183564040586544e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.538067174059667863e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.529993389489814559e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.521961986682207835e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.513972743161983381e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.506025437622279251e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.498119849917669777e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.490255761058568496e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.482432953204867010e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.474651209659929574e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.466910314864639631e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.459210054391496758e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.451550214938407635e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.443930584323190658e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.436350951477316062e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.428811106440309064e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.421310840353794402e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.413849945455747603e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.406428215074742916e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.399045443624356677e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.391701426597161895e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.384395960559385408e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.377128843145105863e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.369899873050707262e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.362708850029179075e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.355555574884824477e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.348439849467458318e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.341361476667064068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.334320260408399683e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.327316005645399644e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.320348518355882517e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.313417605536157051e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.306523075195627381e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.299664736351501260e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.292842399023649724e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.286055874229060647e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.279304973976850945e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.272589511262822493e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.265909300064626652e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.259264155336167201e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.252653893002918517e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.246078329956479713e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.239537284049690324e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.233030574091591891e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.226558019842185931e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.220119442007854715e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.213714662235966246e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.207343503110142935e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.201005788145323772e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.194701341782930637e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.188429989385881402e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.182191557233805979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.175985872518364728e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.169812763338210493e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.163672058694357636e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.157563588485602146e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.151487183503432155e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.145442675427754464e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.139429896821906318e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.133448681128279567e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.127498862663434798e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.121580276613725946e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.115692759030667780e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.109836146826408854e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.104010277769200021e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.098214990478765918e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.092450124422181146e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.086715519909036587e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.081011018087266518e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.075336460938568939e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.069691691274333278e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.064076552730858438e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.058490889765382192e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.052934547651552366e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047407372475305465e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.041909211130387813e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.036439911314437134e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.030999321524453949e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.025587291052678873e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.020203669982521877e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.014848309184440467e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.009521060311563190e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.004221775795770544e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.989503088437265976e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.937065134324508664e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.884902443055532117e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.833013569692129474e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.781397076880067321e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.730051534810909564e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.678975521181314434e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.628167621153846945e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.577626427318810531e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.527350539653539618e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.477338565485248223e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.427589119450318078e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.378100823459698532e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.328872306656662561e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.279902205380172742e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.231189163128746822e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.182731830520762806e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.134528865258332297e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.086578932089640626e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.038880702771796560e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.991432856034194954e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.944234077542383421e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.897283059860915388e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.850578502418233739e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.804119111467998415e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.757903600057026505e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.711930687987631261e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.666199101780476255e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.620707574643531323e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.575454846433399059e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.530439663620199564e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.485660779257037101e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.441116952940308504e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.396806950779167611e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.352729545358380525e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.308883515707276013e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.265267647263113693e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.221880731840035539e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.178721567593448816e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.135788958987453245e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.093081716762271505e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.050598657901686384e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.008338605597919990e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.966300389222122913e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.924482844288751604e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.882884812427068955e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.841505141345013197e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.800342684800701809e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.759396302568334347e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.718664860408168682e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.678147230033446347e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.637842289081377967e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.597748921080073048e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.557866015418003292e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.518192467314488425e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.478727177788143665e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.439469053624820916e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.400417007351653975e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.361569957201946623e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.322926827088201973e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.284486546572604970e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.246248050835473187e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.208210280646247803e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.170372182336016698e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.132732707765452318e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.095290814298350623e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.058045464770077437e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.020995627463146871e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.984140276072611231e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.947478389683164890e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.911008952737590638e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.874730955010809330e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.838643391578834718e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.802745262794347436e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.767035574256671238e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.731513336785822643e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.696177566394005964e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.661027284257630132e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.626061516692880460e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.591279295126712956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.556679656068863382e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.522261641089456274e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.488024296786948364e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.453966674766750122e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.420087831610696849e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.386386828854656583e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.352862732960028458e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.319514615287794568e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.286341552075618289e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.253342624408328998e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.220516918196035139e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.187863524145634786e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.155381537737910635e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.123070059202593285e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.090928193490884324e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.058955050253572727e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.027149743815083394e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.995511393148535983e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.964039121851835157e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.932732058123747487e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.901589334739983927e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.870610089026738754e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.839793462840335847e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.809138602541271679e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.778644658970808479e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.748310787428072555e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.718136147645631606e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.688119903767608898e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.658261224325766836e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.628559282215586101e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.599013254675917484e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.569622323262510832e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.540385673828683855e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.511302496501401249e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.482371985658883728e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.453593339907202298e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.424965762061443320e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.396488459118743419e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.368160642240983327e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.339981526729854489e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.311950332005992426e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.284066281589134828e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.256328603072670802e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.228736528106850967e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.201289292373343365e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.173986135566913669e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.146826301373539359e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.119809037448532774e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.092933595397198809e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.066199230753464233e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.039605202959013264e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.013150775342420928e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.986835215099817975e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.960657793273516303e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.934617784733686952e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.908714468155465638e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.882947126000625748e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.857315044498246581e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.831817513624354632e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.806453827080549579e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.781223282277723419e-01,0.000000000000000000e+00,0.000000000000000000e+00
